Date	Newspaper	Article	Valence	Date_parsed
December 1, 2015 Tuesday  Comunidad Valenciana Edición	El Pais	"El cuarto bloque del debate, sobre regeneración democrática y reformas, fue uno de los más tensos del cara a cara. El candidato de Ciudadanos, que abrió el turno, propuso un ""pacto nacional"" para que no haya imputados por corrupción en cargos políticos, para acabar con los aforamientos y los indultos a condenados por quedarse dinero público. Rivera puso el énfasis en reforzar la independencia de los jueces y fiscales y planteó cambiar la Ley Orgánica del Tribunal Constitucional para evitar que sus magistrados puedan ser afiliados de partidos, como sucede ahora con su presidente, Francisco Pérez de los Cobos, afiliado al PP hasta 2011.  Pedro Sánchez, candidato del PSOE, presumió de que su partido puso en marcha la Fiscalía Anticorrupción. El candidato socialista prometió derogar todas las reformas del PP en materia judicial de la pasada legislatura, sobre todo la Ley de Tasas y la reforma de la Ley de Enjuiciamiento Criminal, que limita a seis meses el tiempo de investigación. Por su parte, el primer recuerdo de Pablo Iglesias, líder de Podemos, en este bloque fue para el ausente Mariano Rajoy. ""La policía estuvo 14 horas registrando la sede del PP, quizá por esto no está aquí esta noche"", dijo. Iglesias introdujo pinceladas a lo largo de todo el cara a cara, no solo en el bloque final, de su gran obsesión: el fin de las puertas giratorias entre la política y la empresa, que calificó de ""corrupción legal"". ""Existen centrales nucleares porque hay políticos en consejos de empresas que favorecen los intereses de las empresas en contra de la salud pública"", dijo. Los candidatos intercambiaron sonados reproches. Sánchez se jactó de no llevar ningún imputado en las listas. Rivera saltó: ""No, los pones de presidente de la Junta [de Andalucía, en referencia al expresidente José Antonio Griñán]"". Iglesias reprochó entonces al líder de Ciudadanos su apoyo al PSOE en Andalucía. ""Los imputados se van gracias a Ciudadanos precisamente"", le replicó Rivera al líder de Podemos, antes de echarle en cara que lleve de número uno por Jaén a Andrés Bódalo, condenado por agresión."		2015-12-01
December 1, 2015 Tuesday  Comunidad Valenciana Edición	El Pais	"Pedro Sánchez, candidato del PSOE a la presidencia del Gobierno, llegó al debate de EL PAÍS con la certeza de que iba a ser atacado por todos los flancos, y no por su presente y su proyecto, sino por el largo bagaje de su partido al frente de los Gobiernos de España durante 22 años. Su apuesta fue la defensa cerrada del legado de los Ejecutivos socialistas. Y no se arredró a pesar de los ataques de sus oponentes. La baza de los contenidos la jugó a fondo, a pesar de que sus contrincantes no estaban por la labor de analizar el programa electoral del PSOE. En el curso del debate, alternó pasado y futuro para situarse en el centro del tablero, y defender un proyecto renovado con la experiencia socialista al frente de unos Gobiernos durante los cuales España ha dado un salto adelante. Pedro Sánchez aguantó el ataque sostenido de sus oponentes por la mochila de los Gabientes socialistas, pero optó no solo por no renegar de la misma sino por reivindicar la labor de los expresidentes Felipe González y José Luis Rodríguez Zapatero. De ambos resaltó las partes de su gestión más generalmente aceptadas.  El jefe del Ejecutivo, Mariano Rajoy, fue referencia permanente de Sánchez al tiempo que se revolvía alternativamente a derecha e izquierda, donde estaban situados los atriles de Albert Rivera y Pablo Iglesias respectivamente. Se apreció enseguida cierta tensión en el aspirante socialista a La Moncloa aunque en competición con el representante de Ciudadanos, Albert Rivera. El político del partido naranja se colocó en una posición transversal en el afán de llegar a la mayor parte de la sociedad. Esa fue su intención pero el líder socialista dio muestras ostensibles de no estar dispuesto a que el político catalán sedujera a los sectores progresistas a los que aspira a convencer para que salgan de su indecisión o de la proclividad a votar a Rivera y voten al PSOE. ""Las derechas proponéis el copago..."". Con ese plural, el líder socialista empujaba una y otra vez a Rivera al campo del PP. Hubo momentos de gresca dialéctica ante la intención clara de Rivera de colocar en la misma línea al PP y al PSOE. ""Tu modelo Albert es la universalización de la precariedad laboral"", le espetó. Al tiempo, el líder de Ciudadanos establecía el tándem de los dos grandes partidos como parte del pasado. Los puntos de ataque de Sánchez a sus dos oponentes fueron por aspectos de sus programas, toda vez que ellos no tienen pasado. Su presente lo aprovechó al máximo al reprochar a Pablo Iglesias que su partido ""pacte con Bildu en Navarra"". Hubo tensión con ambos. Con Rivera llegó a su cénit en el apartado territorial. Los reproches del político catalán a algunos alcaldes del PSC por alinearse con los independentistas le parecieron desmesurados a Sánchez al considerarlo anecdótico. ""No me llames independentista porque yo no digo que tú eres de extrema derecha, solo eres de derecha"". Esta apreciación, expresada en un tono áspero y de evidente enojo, no hizo sino remarcar la intención de Sánchez de situar a Rivera en el espacio ideológico de la derecha. No quiso dar la baza a Pablo Iglesias de situarlo en la izquierda sino que de manera implícita lo empujó hacia el extremo izquierdo. ""Tu modelo es la Unión Soviética"", le espetó al líder de Podemos que respondió con una sonrisa irónica. ""No esperaba algo así de ti; confundes la nueva política con la difamación; Pablo no esperaba eso de ti"". Este reproche doliente vino dado ante la afirmación de Iglesias de que la exministra Trinidad Jiménez había sido fichada por Telefónica. Sánchez puso su broche en línea con el pespunteado de toda su actuación: pasado y futuro. ""Represento a millones de militantes y votantes socialistas con el orgullo de haber hecho juntos los mayores avances y transformaciones de España, y lo volveremos a hacer""."		2015-12-01
December 1, 2015 Tuesday  Andalucía Edición	El Pais	"Pedro Sánchez: ""El contrato único de la derecha de Albert Rivera supone precarizar más el mercado de trabajo"".  ""Los socialistas somos arquitectos del Estado de bienestar. Me siento orgulloso de lo que hemos hecho"". Albert Rivera: ""Europa luchó unida contra el fascismo y ahora toca para ganar a los terroristas estar unidos, con consenso y mandato de la ONU"". ""No he oído ni una sola propuesta sobre empleo de PSOE y Podemos, solo la crítica de lo que ha hecho el PP. No podemos volver a la locura del PP y el PSOE"". ""Hay que hacer un pacto por la educación. No basta con derogar lo que ha hecho mal el PP. Ya está bien de leyes que hace uno y otro partido"". Pablo Iglesias: ""El PSOE es distinto cuando hace campaña y cuando gobierna. Apelo a los socialistas de corazón"". ""En Afganistán, Irak, Yemen, Siria no sirvieron para nada los bombardeos. Rivera está con Aznar y Sanchez no está con Zapatero. Convocaría un referéndum""."		2015-12-01
December 1, 2015 Tuesday  Andalucía Edición	El Pais	"Por primera vez en la historia electoral, anoche en España más de dos candidatos a la presidencia debatieron sin cortapisas. En el primer debate interactivo y emitido en Internet, organizado por EL PAÍS, se hablaron de tú y emplearon sus nombres de pila.   Se cortaron uno a otro. El intercambio fue por lo general cordial y a ratos agrio. En todo momento un fiel reflejo de la creciente pluralidad de la sociedad española. Hace algo más de un año los tres candidatos eran prácticamente unos desconocidos en la escena política nacional. Ayer defendieron con convicción las razones por las que creen que son la mejor alternativa a Mariano Rajoy después de los cuatro años de mayoría absoluta del PP. El aspirante socialista, Pedro Sánchez, centró el grueso de sus ataques en el atril que Rajoy decidió dejar vacío anoche y defendió con orgullo el legado de derechos civiles del PSOE en las cuatro décadas de democracia. ""Los socialistas somos los arquitectos del Estado de bienestar"", llegó a decir. Albert Rivera, de Ciudadanos, se centró en criticar lo que definió como fracasos del bipartidismo, personalizándolos en Sánchez. ""No podemos volver a la locura del PP y el PSOE"", sostuvo. Pablo Iglesias, el líder de Podemos, pidió una refundación del sistema democrático para cerrar la era de la Constitución de 1978 y abrir una nueva. Apeló a los ""socialistas de corazón"", reconoció los logros del primer Gobierno de Felipe González y buscó atacar en todo momento el discurso de Sánchez, principal blanco de sus críticas."		2015-12-01
December 1, 2015 Tuesday  2ª Ed. Barna Edición	El Pais	"Pablo Iglesias llegó sonriente. ""Ya era hora de debatir con Pedro. Tenía ganas"", concedió al entrar, y se fue relajando durante el debate, en el que se permitió el humor -el público del plató se lo agradeció, y se oyeron risas incluso durante la emisión- hasta el punto de que, nada más terminar, se acercó a sus asesores, entre ellos Íñigo Errejón, y les preguntó: ""Compañeros, ¿una cerveza?""  Fue fácil aparentemente para el líder de Podemos su primer debate con el secretario general del PSOE y con el líder de Ciudadanos, en el que se le vio cómodo y resuelto. Empezó con dudas, preguntando a qué cámara miraba, y consultando mucho sus notas: medias cuartillas, que sacaba de un sobre rojo. Pero a medida que el cara a cara se desarrollaba fue ganando confianza. Tenía, además, un as en la manga: los mensajes de su número dos, Íñigo Errejón, que le enviaba por el teléfono móvil, y de su jefa de gabinete, Irene Montero, sentados ambos en primera fila del plató. También Albert Rivera recibió mensajes con las indicaciones de su responsable de Comunicación, Fernando de Páramo, y se intercambió miradas cómplices con su pareja, Beatriz Tajuelo, que asistió inmutable al primer cara a cara presidencial de esta campaña. Al líder de Ciudadanos se le vio más nervioso: antes de comenzar el debate daba pequeños paseos circulares frente al atril y frotándose las manos. Begoña Gómez, la esposa de Sánchez, se preguntaba en uno de los recesos con intranquilidad si esa comunicación con los asesores durante el debate no debería haber sido pactada antes. Sánchez no usó su teléfono móvil y tampoco lo quiso cuando se lo ofrecieron en un receso. Su mujer concedía, en todo caso, que le veía tranquilo y sólido. Ella estuvo atenta al más mínimo detalle del candidato, y asentía con él sus aciertos. El líder del PSOE estuvo acompañado en el plató también por su responsable de prensa, Maritcha Ruiz. Los asesores vibraron con el debate como lo hicieron los candidatos -los dos de Podemos se permitieron alguna carcajada- y su papel resultó clave en el desarrollo del espacio. El público vivió con intensidad un debate en el que hubo argumentos, ataques y propuestas, y en el que por primera vez en democracia los ciudadanos pudieron preguntar. El primer cara a cara de la campaña del 20-D, organizado por este periódico, ha innovado en muchos aspectos frente a los tradicionales debates presidenciales en España: ha sido el primer debate digital, pero también el primero con público, y el primero que ha permitido esa interacción. El público -un centenar de personas entre alumnos del máster de EL PAÍS y lectores del periódico- pudo preguntar a los tres dirigentes, así como los ciudadanos a través de las redes sociales. La mexicana Itxaro Arteta, alumna del máster de EL PAÍS, de 29 años, inquirió por las medidas para asegurar la igualdad salarial entre hombres y mujeres. Antes del debate explicaba: ""No es la primera vez que pregunto a un candidato a la presidencia. Cubrí para el periódico Reforma las presidenciales mexicanas de 2012"". Entre el público, suscriptores como María del Puerto Fernández, jubilada, asistieron con interés a un debate decisivo: ""Ya tengo decidido mi voto. Soy votante del PSOE de toda la vida. Pero me interesa mucho este debate por contrastar entre lo nuevo, por los tres candidatos, y lo antiguo, el PP, que espero que se quede en antiguo""."		2015-12-01
December 1, 2015 Tuesday  2ª Ed. Barna Edición	El Pais	"Por primera vez en la historia electoral, anoche en España más de dos candidatos a la presidencia debatieron sin cortapisas. En el primer debate interactivo y emitido en Internet, organizado por EL PAÍS, se hablaron de tú y emplearon sus nombres de pila.   Se cortaron uno a otro. El intercambio fue por lo general cordial y a ratos agrio. En todo momento, un fiel reflejo de la creciente pluralidad de la sociedad española. Hace algo más de un año los tres candidatos eran prácticamente unos desconocidos en la escena política nacional. Ayer defendieron con convicción las razones por las que creen que son la mejor alternativa a Mariano Rajoy después de cuatro años de mayoría absoluta del PP. El aspirante socialista, Pedro Sánchez, centró el grueso de sus ataques en el atril que Rajoy decidió dejar vacío anoche y defendió con orgullo el legado de derechos civiles del PSOE en las cuatro décadas de democracia. ""Los socialistas somos los arquitectos del Estado de bienestar"", llegó a decir. Albert Rivera, de Ciudadanos, se centró en criticar lo que definió como fracasos del bipartidismo, personalizándolos en Sánchez. ""No podemos volver a la locura del PP y el PSOE"", sostuvo. Pablo Iglesias, el líder de Podemos, pidió una refundación del sistema democrático para cerrar la era de la Constitución de 1978 y abrir una nueva. Apeló a los ""socialistas de corazón"", reconoció los logros del primer Gobierno de Felipe González y buscó atacar en todo momento el discurso de Sánchez, el principal blanco de sus críticas."		2015-12-01
December 1, 2015 Tuesday  2ª Ed. Madrid Edición	El Pais	"El cuarto bloque del debate, sobre regeneración democrática y reformas, fue uno de los más tensos del cara a cara. El candidato de Ciudadanos, que abrió el turno, propuso un ""pacto nacional"" para que no haya imputados por corrupción en cargos políticos, para acabar con los aforamientos y los indultos a condenados por quedarse dinero público. Rivera puso el énfasis en reforzar la independencia de los jueces y fiscales y planteó cambiar la Ley Orgánica del Tribunal Constitucional para evitar que sus magistrados puedan ser afiliados de partidos, como sucede ahora con su presidente, Francisco Pérez de los Cobos, afiliado al PP hasta 2011.  Pedro Sánchez, candidato del PSOE, presumió de que su partido puso en marcha la Fiscalía Anticorrupción. El candidato socialista prometió derogar todas las reformas del PP en materia judicial de la pasada legislatura, sobre todo la Ley de Tasas y la reforma de la Ley de Enjuiciamiento Criminal, que limita a seis meses el tiempo de investigación. Por su parte, el primer recuerdo de Pablo Iglesias, líder de Podemos, en este bloque fue para el ausente Mariano Rajoy. ""La policía estuvo 14 horas registrando la sede del PP, quizá por esto no está aquí esta noche"", dijo. Iglesias introdujo pinceladas a lo largo de todo el cara a cara, no solo en el bloque final, de su gran obsesión: el fin de las puertas giratorias entre la política y la empresa, que calificó de ""corrupción legal"". ""Existen centrales nucleares porque hay políticos en consejos de empresas que favorecen los intereses de las empresas en contra de la salud pública"", dijo. Los candidatos intercambiaron sonados reproches. Sánchez se jactó de no llevar ningún imputado en las listas. Rivera saltó: ""No, los pones de presidente de la Junta [de Andalucía, en referencia al expresidente José Antonio Griñán]"". Iglesias reprochó entonces al líder de Ciudadanos su apoyo al PSOE en Andalucía. ""Los imputados se van gracias a Ciudadanos precisamente"", le replicó Rivera al líder de Podemos, antes de echarle en cara que lleve de número uno por Jaén a Andrés Bódalo, condenado por agresión."		2015-12-01
December 1, 2015 Tuesday  2ª Ed. Madrid Edición	El Pais	"Pedro Sánchez, candidato del PSOE a la presidencia del Gobierno, llegó al debate de EL PAÍS con la certeza de que iba a ser atacado por todos los flancos, y no por su presente y su proyecto, sino por el largo bagaje de su partido en 22 años de Gobiernos. Su apuesta fue la defensa cerrada del legado de los Ejecutivos socialistas. Y no se arredró pese a los ataques de sus oponentes. La baza de los contenidos la jugó a fondo, aunque sus contrincantes no estaban por la labor de analizar el programa electoral del PSOE. En el curso del debate, alternó pasado y futuro para situarse en el centro del tablero y defender un proyecto renovado con la experiencia de gestión socialista en unos años durante los cuales España dio un salto adelante. Sánchez aguantó el ataque sostenido de sus oponentes por la mochila de los Gabinetes de su formación, pero optó no solo por no renegar de ella, sino por reivindicar la labor de los expresidentes Felipe González y José Luis Rodríguez Zapatero. De ambos resaltó las partes de su gestión más generalmente aceptadas.  El jefe del Ejecutivo, Mariano Rajoy, fue referencia permanente de Sánchez al tiempo que se revolvía alternativamente a derecha e izquierda, donde estaban situados los atriles de Albert Rivera y Pablo Iglesias, respectivamente. Se apreció enseguida cierta tensión en el aspirante socialista a La Moncloa aunque en competición con Albert Rivera. El candidato de Ciudadanos se colocó en una posición transversal en su afán de llegar a la mayor parte de la sociedad. Esa fue su intención, pero el líder socialista dio muestras ostensibles de no estar dispuesto a que el político catalán sedujera a los sectores progresistas a los que aspira a convencer para que salgan de su indecisión o de la proclividad a votar a Rivera y voten al PSOE. ""Las derechas proponéis el copago..."". Con ese plural, el secretario general socialista empujaba una y otra vez a Rivera al campo del PP. Hubo momentos de gresca dialéctica ante la intención clara de Rivera de colocar en la misma línea al PP y al PSOE. ""Tu modelo Albert es la universalización de la precariedad laboral"", le espetó. Al tiempo, el líder de Ciudadanos establecía el tándem de los dos grandes partidos como parte del pasado. Los puntos de ataque de Sánchez a sus dos oponentes fueron por aspectos de sus programas, toda vez que ellos no tienen pasado gestor. Su presente lo aprovechó al máximo al reprochar a Pablo Iglesias que su partido ""pacte con Bildu en Navarra"". Hubo tensión con ambos. Con Rivera llegó a su cénit en el apartado territorial. Los reproches del político catalán a algunos alcaldes del PSC por alinearse con los independentistas le parecieron desmesurados a Sánchez al considerarlo anecdótico: ""No me llames independentista porque yo no digo que tú eres de extrema derecha; solo eres de derecha"". Esta apreciación, expresada en un tono áspero y de evidente enojo, no hizo sino remarcar la intención de Sánchez de situar a Rivera en el espacio ideológico conservador. No quiso dar la baza a Pablo Iglesias de situarlo en la izquierda, sino que de manera implícita lo empujó hacia el extremo izquierdo. ""Tu modelo es la Unión Soviética"", le dijo al líder de Podemos, quien respondió con una sonrisa irónica. ""No esperaba algo así de ti. Confundes la nueva política con la difamación; Pablo no esperaba eso de ti"". Este reproche doliente vino dado ante la afirmación, errónea, de Iglesias de que la exministra Trinidad Jiménez había sido fichada por Telefónica. Sánchez puso su broche en línea con el pespunteado de toda su actuación: pasado y futuro. ""Represento a millones de militantes y votantes socialistas con el orgullo de haber hecho juntos los mayores avances y transformaciones de España, y lo volveremos a hacer"", defendió."		2015-12-01
December 1, 2015 Tuesday  2ª Ed. Madrid Edición	El Pais	"Pedro Sánchez: ""El contrato único de la derecha de Albert Rivera supone precarizar más el mercado de trabajo"".  ""Los socialistas somos arquitectos del Estado de bienestar. Me siento orgulloso de lo que hemos hecho"". Albert Rivera: ""Europa luchó unida contra el fascismo y ahora toca para ganar a los terroristas estar unidos, con el consenso y el mandato de la ONU"". ""No he oído ni una sola propuesta sobre empleo de PSOE y Podemos, solo la crítica de lo que ha hecho el PP. No podemos volver a la locura del PP y el PSOE"". ""Hay que hacer un pacto por la educación. No basta con derogar lo que ha hecho mal el PP. Ya está bien de leyes que hace uno y otro partido"". Pablo Iglesias: ""El PSOE es distinto cuando hace campaña y cuando gobierna. Apelo a los socialistas de corazón"". ""En Afganistán, Irak, Yemen, Siria no sirvieron para nada los bombardeos. Rivera está con Aznar y Sanchez no está con Zapatero. Convocaría un referéndum""."		2015-12-01
December 1, 2015 Tuesday  Comunidad Valenciana Edición	El Pais	"Pablo Iglesias llegó sonriente. ""Ya era hora de debatir con Pedro. Tenía ganas"", concedió al entrar, y se fue relajando durante el debate, en el que se permitió el humor -el público del plató se lo agradeció, y se oyeron risas incluso durante la emisión- hasta el punto de que, nada más terminar, se acercó a sus asesores, entre ellos Íñigo Errejón, y les preguntó: ""Compañeros, ¿una cerveza?""  Fue fácil aparentemente para el líder de Podemos su primer debate con el secretario general del PSOE y con el líder de Ciudadanos, en el que se le vio cómodo y resuelto. Empezó con dudas, preguntando a qué cámara miraba, y consultando mucho sus notas: medias cuartillas, que sacaba de un sobre rojo. Pero a medida que el cara a cara se desarrollaba fue ganando confianza. Tenía, además, un as en la manga: los mensajes de su número dos, Íñigo Errejón, que le enviaba por el teléfono móvil, y de su jefa de gabinete, Irene Montero, sentados ambos en primera fila del plató. También Albert Rivera recibió mensajes con las indicaciones de su responsable de Comunicación, Fernando de Páramo, y se intercambió miradas cómplices con su pareja, Beatriz Tajuelo, que asistió inmutable al primer cara a cara presidencial de esta campaña. Al líder de Ciudadanos se le vio más nervioso: antes de comenzar el debate daba pequeños paseos circulares frente al atril y frotándose las manos. Begoña Gómez, la mujer de Sánchez, se preguntaba en uno de los recesos con intranquilidad si esa comunicación con los asesores durante el debate no debería haber sido pactada antes. Sánchez no usó su teléfono móvil y tampoco lo quiso cuando se lo ofrecieron en un receso. Su mujer concedía, en todo caso, que le veía tranquilo y sólido. Ella estuvo atenta al más mínimo detalle del candidato, y asentía con él sus aciertos. El líder del PSOE estuvo acompañado en el plató también por su responsable de prensa, Maritcha Ruiz. Los asesores vibraron con el debate como lo hicieron los candidatos -los dos de Podemos se permitieron alguna carcajada- y su papel fue clave en el desarrollo del cara a cara. El público vivió con intensidad un debate en el que hubo argumentos, ataques y propuestas, y en el que por primera vez en democracia los ciudadanos pudieron participar y preguntar. El primer cara a cara de la campaña a las generales del 20 de diciembre, organizado por este periódico, ha innovado en muchos aspectos frente a los tradicionales debates presidenciales en España: ha sido el primer debate digital, pero también el primero con público, y el primero que ha permitido esa interacción. El público -un centenar de personas entre los alumnos del máster de EL PAÍS y lectores del periódico- pudo preguntar a los tres dirigentes políticos, así como los ciudadanos a través de las redes sociales. La mexicana Itxaro Arteta, alumna del máster de EL PAÍS de 29 años, preguntó con tranquilidad por las medidas para asegurar la igualdad salarial entre hombres y mujeres. Antes del debate había revelado su sosiego: ""No es la primera vez que pregunto a un candidato a la presidencia. Cubrí para el periódico Reforma las presidenciales mexicanas de 2012"", explicaba. Entre el público, suscriptores como María del Puerto Fernández, jubilada, asistieron con interés a un debate decisivo: ""Ya tengo decidido mi voto. Soy votante del PSOE de toda la vida. Pero me interesa mucho este debate por contrastar entre lo nuevo, por los tres candidatos, y lo antiguo, el PP, que espero que se quede en antiguo""."		2015-12-01
December 1, 2015 Tuesday  Comunidad Valenciana Edición	El Pais	"El cuarto bloque del debate, sobre regeneración democrática y reformas, fue uno de los más tensos del cara a cara. El candidato de Ciudadanos, que abrió el turno, propuso un ""pacto nacional"" para que no haya imputados por corrupción en cargos políticos, para acabar con los aforamientos y los indultos a condenados por quedarse dinero público. Rivera puso el énfasis en reforzar la independencia de los jueces y fiscales y planteó cambiar la Ley Orgánica del Tribunal Constitucional para evitar que sus magistrados puedan ser afiliados de partidos, como sucede ahora con su presidente, Francisco Pérez de los Cobos, afiliado al PP hasta 2011.  Pedro Sánchez, candidato del PSOE, presumió de que su partido puso en marcha la Fiscalía Anticorrupción. El candidato socialista prometió derogar todas las reformas del PP en materia judicial de la pasada legislatura, sobre todo la Ley de Tasas y la reforma de la Ley de Enjuiciamiento Criminal, que limita a seis meses el tiempo de investigación. Por su parte, el primer recuerdo de Pablo Iglesias, líder de Podemos, en este bloque fue para el ausente Mariano Rajoy. ""La policía estuvo 14 horas registrando la sede del PP, quizá por esto no está aquí esta noche"", dijo. Iglesias introdujo pinceladas a lo largo de todo el cara a cara, no solo en el bloque final, de su gran obsesión: el fin de las puertas giratorias entre la política y la empresa, que calificó de ""corrupción legal"". ""Existen centrales nucleares porque hay políticos en consejos de empresas que favorecen los intereses de las empresas en contra de la salud pública"", dijo. Los candidatos intercambiaron sonados reproches. Sánchez se jactó de no llevar ningún imputado en las listas. Rivera saltó: ""No, los pones de presidente de la Junta [de Andalucía, en referencia al expresidente José Antonio Griñán]"". Iglesias reprochó entonces al líder de Ciudadanos su apoyo al PSOE en Andalucía. ""Los imputados se van gracias a Ciudadanos precisamente"", le replicó Rivera al líder de Podemos, antes de echarle en cara que lleve de número uno por Jaén a Andrés Bódalo, condenado por agresión."		2015-12-01
December 1, 2015 Tuesday  Comunidad Valenciana Edición	El Pais	"Pedro Sánchez, candidato del PSOE a la presidencia del Gobierno, llegó al debate de EL PAÍS con la certeza de que iba a ser atacado por todos los flancos, y no por su presente y su proyecto, sino por el largo bagaje de su partido al frente de los Gobiernos de España durante 22 años. Su apuesta fue la defensa cerrada del legado de los Ejecutivos socialistas. Y no se arredró a pesar de los ataques de sus oponentes. La baza de los contenidos la jugó a fondo, a pesar de que sus contrincantes no estaban por la labor de analizar el programa electoral del PSOE. En el curso del debate, alternó pasado y futuro para situarse en el centro del tablero, y defender un proyecto renovado con la experiencia socialista al frente de unos Gobiernos durante los cuales España ha dado un salto adelante. Pedro Sánchez aguantó el ataque sostenido de sus oponentes por la mochila de los Gabientes socialistas, pero optó no solo por no renegar de la misma sino por reivindicar la labor de los expresidentes Felipe González y José Luis Rodríguez Zapatero. De ambos resaltó las partes de su gestión más generalmente aceptadas.  El jefe del Ejecutivo, Mariano Rajoy, fue referencia permanente de Sánchez al tiempo que se revolvía alternativamente a derecha e izquierda, donde estaban situados los atriles de Albert Rivera y Pablo Iglesias respectivamente. Se apreció enseguida cierta tensión en el aspirante socialista a La Moncloa aunque en competición con el representante de Ciudadanos, Albert Rivera. El político del partido naranja se colocó en una posición transversal en el afán de llegar a la mayor parte de la sociedad. Esa fue su intención pero el líder socialista dio muestras ostensibles de no estar dispuesto a que el político catalán sedujera a los sectores progresistas a los que aspira a convencer para que salgan de su indecisión o de la proclividad a votar a Rivera y voten al PSOE. ""Las derechas proponéis el copago..."". Con ese plural, el líder socialista empujaba una y otra vez a Rivera al campo del PP. Hubo momentos de gresca dialéctica ante la intención clara de Rivera de colocar en la misma línea al PP y al PSOE. ""Tu modelo Albert es la universalización de la precariedad laboral"", le espetó. Al tiempo, el líder de Ciudadanos establecía el tándem de los dos grandes partidos como parte del pasado. Los puntos de ataque de Sánchez a sus dos oponentes fueron por aspectos de sus programas, toda vez que ellos no tienen pasado. Su presente lo aprovechó al máximo al reprochar a Pablo Iglesias que su partido ""pacte con Bildu en Navarra"". Hubo tensión con ambos. Con Rivera llegó a su cénit en el apartado territorial. Los reproches del político catalán a algunos alcaldes del PSC por alinearse con los independentistas le parecieron desmesurados a Sánchez al considerarlo anecdótico. ""No me llames independentista porque yo no digo que tú eres de extrema derecha, solo eres de derecha"". Esta apreciación, expresada en un tono áspero y de evidente enojo, no hizo sino remarcar la intención de Sánchez de situar a Rivera en el espacio ideológico de la derecha. No quiso dar la baza a Pablo Iglesias de situarlo en la izquierda sino que de manera implícita lo empujó hacia el extremo izquierdo. ""Tu modelo es la Unión Soviética"", le espetó al líder de Podemos que respondió con una sonrisa irónica. ""No esperaba algo así de ti; confundes la nueva política con la difamación; Pablo no esperaba eso de ti"". Este reproche doliente vino dado ante la afirmación de Iglesias de que la exministra Trinidad Jiménez había sido fichada por Telefónica. Sánchez puso su broche en línea con el pespunteado de toda su actuación: pasado y futuro. ""Represento a millones de militantes y votantes socialistas con el orgullo de haber hecho juntos los mayores avances y transformaciones de España, y lo volveremos a hacer""."		2015-12-01
December 1, 2015 Tuesday  Andalucía Edición	El Pais	"Pedro Sánchez: ""El contrato único de la derecha de Albert Rivera supone precarizar más el mercado de trabajo"".  ""Los socialistas somos arquitectos del Estado de bienestar. Me siento orgulloso de lo que hemos hecho"". Albert Rivera: ""Europa luchó unida contra el fascismo y ahora toca para ganar a los terroristas estar unidos, con consenso y mandato de la ONU"". ""No he oído ni una sola propuesta sobre empleo de PSOE y Podemos, solo la crítica de lo que ha hecho el PP. No podemos volver a la locura del PP y el PSOE"". ""Hay que hacer un pacto por la educación. No basta con derogar lo que ha hecho mal el PP. Ya está bien de leyes que hace uno y otro partido"". Pablo Iglesias: ""El PSOE es distinto cuando hace campaña y cuando gobierna. Apelo a los socialistas de corazón"". ""En Afganistán, Irak, Yemen, Siria no sirvieron para nada los bombardeos. Rivera está con Aznar y Sanchez no está con Zapatero. Convocaría un referéndum""."		2015-12-01
December 1, 2015 Tuesday  Andalucía Edición	El Pais	"Por primera vez en la historia electoral, anoche en España más de dos candidatos a la presidencia debatieron sin cortapisas. En el primer debate interactivo y emitido en Internet, organizado por EL PAÍS, se hablaron de tú y emplearon sus nombres de pila.   Se cortaron uno a otro. El intercambio fue por lo general cordial y a ratos agrio. En todo momento un fiel reflejo de la creciente pluralidad de la sociedad española. Hace algo más de un año los tres candidatos eran prácticamente unos desconocidos en la escena política nacional. Ayer defendieron con convicción las razones por las que creen que son la mejor alternativa a Mariano Rajoy después de los cuatro años de mayoría absoluta del PP. El aspirante socialista, Pedro Sánchez, centró el grueso de sus ataques en el atril que Rajoy decidió dejar vacío anoche y defendió con orgullo el legado de derechos civiles del PSOE en las cuatro décadas de democracia. ""Los socialistas somos los arquitectos del Estado de bienestar"", llegó a decir. Albert Rivera, de Ciudadanos, se centró en criticar lo que definió como fracasos del bipartidismo, personalizándolos en Sánchez. ""No podemos volver a la locura del PP y el PSOE"", sostuvo. Pablo Iglesias, el líder de Podemos, pidió una refundación del sistema democrático para cerrar la era de la Constitución de 1978 y abrir una nueva. Apeló a los ""socialistas de corazón"", reconoció los logros del primer Gobierno de Felipe González y buscó atacar en todo momento el discurso de Sánchez, principal blanco de sus críticas."		2015-12-01
