Date	Newspaper	Article	Valence	Date_parsed
December 23, 2015 Wednesday  2ª Ed. Madrid Edición	El Pais	"El presidente en funciones, Mariano Rajoy, recibirá hoy al líder socialista, Pedro Sánchez, en La Moncloa, para pedirle que le facilite la investidura a cambio de una serie de concesiones, entre las que se encuentran algunas propuestas electorales socialistas, como una reforma de la Constitución o la protección del Estado de bienestar en la misma. La vicepresidenta del Gobierno, Soraya Sáenz de Santamaría, desmintió anoche ""tajantemente"" tales ofrecimientos. Fuentes del PP aseguran que Rajoy dijo ayer a dirigentes de su partido que contempla también ofrecer al PSOE la presidencia del Congreso y cesiones en materia de impuestos. Rajoy necesitaría en segunda votación las abstenciones de Ciudadanos -que tiene garantizada- y del PSOE. Si debe someterse a más votaciones, el periodo actual de Gobierno en funciones se prolongaría hasta primavera. Hoy por hoy, todo el PSOE respalda a Sánchez en la decisión firme de votar contra la investidura de Rajoy. De hecho, la presidenta de Andalucía, Susana Díaz, instó ayer a su partido a insistir en ese ""no rotundo"" a Rajoy. "		
December 23, 2015 Wednesday  Andalucía Edición	El Pais	"El presidente en funciones, Mariano Rajoy, recibirá hoy al líder socialista, Pedro Sánchez, en La Moncloa, para pedirle que le facilite la investidura a cambio de una serie de concesiones, entre las que se encuentran algunas propuestas electorales socialistas, como una reforma de la Constitución o la protección del Estado de bienestar en la misma. La vicepresidenta del Gobierno, Soraya Sáenz de Santamaría, desmintió anoche ""tajantemente"" tales ofrecimientos. Fuentes del PP aseguran que Rajoy dijo ayer a dirigentes de su partido que contempla también ofrecer al PSOE la presidencia del Congreso y cesiones en materia de impuestos. Rajoy necesitaría en segunda votación las abstenciones de Ciudadanos -que tiene garantizada- y del PSOE. Si debe someterse a más votaciones, el periodo actual de Gobierno en funciones se prolongaría hasta primavera. Hoy por hoy, todo el PSOE respalda a Sánchez en la decisión firme de votar contra la investidura de Rajoy. De hecho, la presidenta de Andalucía, Susana Díaz, instó ayer a su partido a insistir en ese ""no rotundo a Rajoy"". "		
December 23, 2015 Wednesday  Nacional Edición	El Pais	"Para asegurarse la reelección, el presidente en funciones, Mariano Rajoy, intentará lograr la abstención del PSOE con una serie de concesiones, entre las que se encuentran algunas propuestas electorales socialistas, como la reforma de la Constitución o la protección del Estado de bienestar en la misma. Según fuentes del PP, Rajoy dijo ayer a varios miembros de su partido que contempla también ofrecer a la formación de Pedro Sánchez la presidencia del Congreso y otras cesiones en materia de impuestos. Rajoy necesitaría en segunda votación la abstención de Ciudadanos -que tiene garantizada- y del PSOE. Si debe someterse a más votaciones, el periodo actual de Gobierno en funciones se prolongaría hasta la primavera. El PP cree que no conseguiría esa abstención hasta una tercera o cuarta ronda. Fuentes del PSOE afirmaron ayer que valorarán esta oferta cuando les llegue formalmente. Hoy por hoy, todo el partido respalda a Sánchez en su decisión de oponerse a la investidura de Rajoy. La presidenta de Andalucía, Susana Díaz, instó ayer a su partido a dar ""un no rotundo a Rajoy"". "		
December 25, 2015 Friday  Nacional Edición	El Pais	"Quien ha metido en el debate político los asuntos internos ha sido Pedro Sánchez al anunciar que se posponía el congreso del PSOE. Esta explicación de un dirigente territorial sirve de justificación para la decisión de la mayoría de los barones de tratar de impedir que Sánchez posponga el congreso del PSOE que correspondería celebrar el próximo febrero.  El líder del partido comunicó a la ejecutiva federal el pasado lunes, al día siguiente de las elecciones, que iba a plantear en un comité federal el aplazamiento del congreso. En esas fechas, aventuró, los partidos y el propio PSOE estarán centrados en la negociación para formar una mayoría parlamentaria para gobernar. Y, añadió, que en ese congreso, a celebrar ""en primavera"", él optaría de nuevo a la secretaría general. El malestar fue generalizado. A quienes le cuestionan desde hace meses ese paso al frente les irritó, y a los más tibios, les pareció inconveniente. ¿A quién se lo ha consultado?, señalan para criticar la política ""de hechos consumados"". En las conversaciones entre dirigentes socialistas se reprocha a Sánchez que ""intente acorazarse"" por si se repiten las elecciones y, entonces, él sería de manera natural el candidato electoral. También esto tratarán de impedirlo. Del testimonio de numerosos dirigentes provinciales y regionales se constata la operación que se pondrá en marcha para terminar con el liderazgo orgánico y electoral del actual secretario general socialista. Los resultados electorales son la base sobre la que se sustentan los detractores de Sánchez para sostener que no sería el candidato más adecuado para representar al PSOE en unos próximos comicios. De momento, estas consideraciones son hechas en el anonimato, pero sí se pone a voz a la duda de que necesariamente Sánchez volviera a ser el candidato. ""Nosotros elegimos a los candidatos por primarias, aunque solo haya uno"", señala el extremeño Fernández Vara. Un candidato diferente de Sánchez es posible, según el presidente valenciano, Ximo Puig. El presidente asturiano, Javier Fernández, se pronunciará sobre la fecha del congreso y las candidaturas ""en el comité federal del lunes"". Ahora, como ocurrió en junio de 2014, los barones territoriales invocan el nombre de Susana Díaz para sustituir a Sánchez. Entonces no dio el paso."		
December 26, 2015 Saturday  Andalucía Edición	El Pais	"La celebración del congreso del PSOE en su fecha ordinaria, el próximo mes de febrero, podría coincidir con la negociación para tratar de lograr una mayoría parlamentaria y la investidura. Esta es la razón por la que el secretario general de los socialistas, Pedro Sánchez, comunicó el pasado lunes a su ejecutiva que el cónclave debía posponerse hasta primavera. Esta decisión, aún no adoptada formalmente, será rebatida por los barones del PSOE que quieren celebrar el congreso cuando toca, o al menos, discutirlo. De fondo subyace la tesis de parte del poder territorial del PSOE contraria al liderazgo de Sánchez. En esa misma ejecutiva Sánchez comunicó su intención de presentarse a la reelección como secretario general cuando se celebre ese congreso.  No hay nada extraño en la petición de que el congreso se aplace, asegura el secretario de Organización, César Luena. ""Lo razonable es que el proceso de celebración de congresos se produzca cuando haya Gobierno en España"", señala Luena, que recalca el plural: no solo será el congreso federal, sino los de todas las federaciones. En las conversaciones entre dirigentes socialistas se reprocha a Sánchez que ""intente acorazarse"" por si se repiten las elecciones, de forma que él sea de manera natural el candidato. También esto tratarán de impedirlo. Si las espadas se mantienen en alto es seguro que Sánchez tratará de medirse en primarias con quien se presente a la secretaría general o a la candidatura a la presidencia del Gobierno. Aún se desconoce la correlación de fuerzas entre quienes le apoyan y quienes se oponen, pero no parece fácil que, en caso de repetirse las elecciones, Sánchez fuera proclamado sin más candidato. Los resultados electorales son utilizados por sus detractores para sostener que no sería el candidato adecuado para representar al PSOE en otros comicios. De momento estas consideraciones son hechas en el anonimato. ""No entro en cuestiones orgánicas; estoy en lo que preocupa a los ciudadanos y respeto la opinión de cada dirigente"", afirmó Susana Díaz, presidenta de Andalucía, a la Cadena SER sobre la intención de Sánchez de presentarse a la reelección como secretario general. El presidente asturiano, Javier Fernández, declinó hablar de asuntos internos. ""Mi opinión la expresaré en el comité federal"", dijo."		
December 30, 2015 Wednesday  Nacional Edición	El Pais	Es una aritmética diabólica. Esta expresión, utilizada el domingo por un estupefacto Antonio Baños tras contar seis veces los votos de la asamblea de la CUP que dieron un paralizante empate a la cuestión de si debían investir presidente a Artur Mas, puede extenderse hoy a toda la política española. Los resultados electorales del 20-D han alumbrado una aritmética diabólica en la que ninguna mayoría de gobierno es posible sin violentar hasta extremos electoralmente peligrosos los propios principios y posiciones, lo que la hace sumamente difícil. Pero es además una aritmética diabólica porque convierte en perdedores a los dos únicos partidos que están en condiciones de tomar la iniciativa para formar Gobierno.  Por mucho que Mariano Rajoy trate de ocultarse tras la máscara de la imperturbabilidad que le caracteriza, lo cierto es que cada día que pase va a comprobar con mayor desgarro la dimensión de su derrota. Tiene el grupo parlamentario más grande, cierto, pero lo que importa, como muy bien cuenta la aclamada serie danesa Borgen, no es cuántos diputados tienes, sino cuántos puedes sumar. Y Rajoy no va a poder sumar suficientes sin contar con un PSOE en horas bajas cuya supervivencia depende, precisamente, de que sepa alejarse del fuego abrasador de un PP en proceso de implosión por el castigo que han recibido sus políticas en las urnas y por el lastre de la corrupción. Nadie olvida que los casos más sangrantes han de pasar aún por el banquillo de los acusados. La aritmética electoral ha dado una posible mayoría de izquierdas alternativa al PP, pero quien tiene que pilotarla es también un partido perdedor maniatado por dolorosas contradicciones y autodestructivas luchas internas. Pedro Sánchez mantiene su condición de alternativa, que es mucho, pero todos saben que haber perdido tantos votos sobre los resultados de 2011, que ya eran los peores del PSOE, no le da precisamente una posición de fuerza. Máxime cuando en el escenario ha irrumpido una fuerza que le disputa su base electoral social y que no está en absoluto interesada en alcanzar un pacto de gobierno múltiple y sumamente inestable bajo la batuta de Sánchez. Iglesias tiene razones para presumir que a Podemos le irá mejor en unas nuevas elecciones que subiendo a un barco con tantas vías de agua. De Ciudadanos se esperaba mucho, pero se ha quedado corto, y eso sitúa a Rivera en una posición incómoda en la que puede exhibir un talante constructivo, pero que no cuenta, pues sus diputados no son suficientes ni para el PP ni para el PSOE. Al final, las aritméticas diabólicas del 27-S y del 20-D pueden acabar siendo vasos comunicantes. Lo que ocurra en los próximos días en Cataluña puede determinar un desenlace en el resto de España. Si la CUP aprueba la investidura de Mas y Cataluña se precipita por la hoja de ruta del soberanismo, habrá voces que clamen por una gran coalición PP, PSOE y Ciudadanos. Pero los socialistas se lo han de pensar dos veces antes de tomar según qué caminos.		
December 19, 2015 Saturday  2ª Ed. Madrid Edición	El Pais	"La campaña para las elecciones de mañana termina como empezó, en torno a las posibles alianzas electorales que puedan establecerse ante la ausencia de mayorías absolutas. Los pactos han sido la base de las estrategias de los partidos, que los han utilizado como arma arrojadiza contra el adversario. El PP y el PSOE han sido las dos fuerzas políticas sobre las que ha pivotado la posibilidad de Gobierno aunque con ayuda y compañía de otros. Populares y socialistas no han enseñado sus cartas sobre preferencias y afinidades, ya que no renuncian a la victoria y a hacerlo con el máximo número de votos  La reserva sobre con quién pactarán el PP y el PSOE ha configurado la campaña de las elecciones más trascendentes de los últimos 30 años, según proclaman sin dudar los actuales actores políticos. En esto ha habido bipartidismo. Ha sido una campaña con argumentos preventivos que los resultados dirán si han surtido efecto. En los cuarteles generales de los partidos sí creen que la consigna del PP de advertir de que el voto a Ciudadanos serviría para que forme una coalición con el PSOE y Podemos ha podido ser eficaz. No parece tan claro que la llamada al voto útil de los socialistas para que no se disperse el voto de la izquierda haya calado suficientemente como para disuadir al votante proclive a Podemos y a Ciudadanos de que la única manera de que gobierne ""la izquierda"" es el voto para el PSOE. En los escenarios que dibujan los partidos se apunta a que la suma de PP y Ciudadanos se acercará a la mayoría absoluta de 176 escaños, lo que supondría que en la primera votación Mariano Rajoy saldría investido presidente del Gobierno. Pero no parece que esta opción sea la más realista, por lo que se pasaría a la que todos dan por supuesta: una segunda votación en la que los síes sean más que lo noes, una mayoría simple. En esta situación se ve el PP desde el principio de la campaña y ahora se reafirma en la misma, después de que la mayoría de los estudios demoscópicos -incluido el interno del partido de anoche mismo- les indica que están en primer lugar y a distancia del segundo. Ante un resultado de ese tenor, con un PP lejos del segundo partido, Ciudadanos no tendría más remedio que cumplir su palabra de que facilitará con la abstención que sea investido el candidato del partido ganador, como ayer mismo afirmó, sorpresivamente, el líder de Ciudadanos, Albert Rivera. Nadie más tendrá ya oportunidad de decantarse sobre las alianzas, aunque el resto de los adversarios no tenía la menor intención de hacerlo. Los últimos mensajes de la medianoche, cuando la campaña puso su broche, fueron para mantener la advertencia de la utilización de los votos. El PP, en subida desde hace días en la misma proporción en que bajaba Ciudadanos, ha distribuido a sus candidatos mensajes totalmente bipartidistas. O el partido de Mariano Rajoy saca una mayoría suficiente para gobernar o se formará ""una alianza radical de izquierdas"", señala un documento interno. No ven necesidad de referirse por su nombre al partido de Albert Rivera, porque al solicitar el máximo apoyo para tener una mayoría fuerte se desdeña de manera implícita cualquier otra opción de voto. O gobierna Mariano Rajoy o Pedro Sánchez llega a La Moncloa, aunque con ayuda de otros. ""Psoemos"" es el titular que encabeza un argumentario interno que publica Europa Press. La demostración de que los ""radicales"" pueden unirse les viene dada por los apoyos a las investiduras que candidatos del PSOE en comunidades autónomas y Ayuntamientos recibieron tras las elecciones de mayo. Por el lado de la izquierda no se ha dado ni una sola pista de con quién podrían pactar el PSOE y Podemos. ""Quien aspira a ser primera fuerza no puede hacer una campaña señalando a otros como posibles compañeros"", señalan en la dirección socialista. No hacía falta. Si el PSOE pudiera formar una mayoría con Podemos, IU y otras fuerzas nacionalistas no lo dudaría. Tampoco renunciaría Pedro Sánchez a llegar a un acuerdo con Ciudadanos para la investidura pero tendría que ser desde la primera posición. ¿Intentará Pedro Sánchez ser investido presidente del Gobierno si queda en segundo lugar, después del PP? A esta pregunta responde: ""Depende de los números"" y de la distancia a la que el PSOE quedara del primero. Ese intento sería después de que el partido ganador fracasara en su intento de formar gobierno. Es decir, que PP y Ciudadanos no llegaran a un acuerdo o no sumaran más votos a favor que en contra. Todas las posibilidades están contempladas por las direcciones del PP, PSOE, Podemos y Ciudadanos. El primero solo tendría como opción a Ciudadanos, pero alberga la esperanza de que sea suficiente."		
December 31, 2015 Thursday  2ª Ed. Barna Edición	El Pais	Aunque la cúpula de Podemos se plegara a las condiciones del PSOE y renunciara al referéndum de independencia de Cataluña, no lograría pacto alguno con el partido de Pedro Sánchez. La razón: la gran fragmentación del nuevo partido en el Congreso de los Diputados. De sus 69 escaños, 27 pertenecen a sus agrupaciones autonómicas en Galicia, Comunidad Valenciana y Cataluña. Y los 12 de este último grupo, En Comú Podem -formación liderada por la alcaldesa de Barcelona, Ada Colau-, están decididos a impedir cualquier acuerdo con el PSOE porque la consulta es una condición irrenunciable para ellos. Aunque el secretario general de Podemos, Pablo Iglesias, intenta ahora dar más entidad a sus propuestas de corte social, su defensa inicial del referéndum está marcando la agenda de su formación. Aún más después de que el comité federal del PSOE votara el lunes casi por unanimidad en contra de comenzar a dialogar con Podemos si este sigue defendiendo el llamado derecho a la autodeterminación en España. El domingo se reunirá en Madrid para consensuar políticas de pactos el consejo ciudadano de Podemos, su órgano de dirección, pero los líderes de los grupos autonómicos no estarán presentes en ese cónclave. 		
January 4, 2016 Monday  Andalucía Edición	El Pais	"La CUP animó ayer a Junts pel Sí a ""mover ficha"" y presentar otro candidato tras rechazar la tercera investidura de Artur Mas, pero dirigentes de Convergència Democrática de Catalunya confirmaron poco después que no le sustituirán. Las últimas elecciones catalanas se celebraron el pasado 27 de septiembre. ""No es una cuestión de personas, es lo que representa"", explicaron a Efe fuentes convergentes. ERC. Su ejecutiva nacional analizará hoy la situación. Su líder, Oriol Junqueras, se limitó a opinar ayer a través de su cuenta de Twitter: ""Jamás nos cansaremos, jamás abandonaremos, jamás nos rendiremos. No lo hemos hecho nunca y jamás lo haremos. ¡Seguimos!"". La presidenta del Parlament, Carme Forcadell, se mostró sorprendida por la decisión de la CUP. ""Me equivoqué y mucho"", dijo.  Asamblea Nacional Catalana. El presidente de la entidad independentista, Jordi Sànchez, se disculpó por haber pedido el voto para cualquier opción separatista el pasado 27-S y pidió perdón a los que ""se sienten engañados"" después de que la CUP no apoyara la investidura de Mas. PP. El partido considera que la convocatoria de nuevas elecciones en Cataluña es ""el mal menor"". ""Para nosotros, esas nuevas elecciones no serían una segunda vuelta de ese supuesto plebiscito independentista que planteaban, sino una oportunidad para pasar página"", aseguró Andrea Levy, vicesecretaria de Estudios y Programas del PP. Los populares creen que Artur Mas ha agotado su ""legitimidad"" y debe retirarse. ""El culpable es Convergència y no puede seguir. Ya no es asumible. Todo esto haría gracia si no fuera un ridículo monumental"", añade Levy. El candidato del PP catalán, Xavier García Albiol, añadió a través de su perfil de Twitter que su proyecto pasa por devolver Cataluña a la ""normalidad"" después de cuatro elecciones autonómicas en cinco años. PSOE y PSC. Rafael Simancas, diputado del PSOE y de la confianza de la dirección federal de los socialistas, pidió a la CUP, Convergencia y ERC que ""reflexionen y dejen de avergonzar a la mayoría de catalanes y de españoles con un espectáculo bochornoso"". Simancas les instó a ""abandonar"" el proceso soberanista, que ""no beneficia a nadie"", y ""resolver"" los problemas de los catalanes, como la precariedad laboral, recortes y privatizaciones que Mas y Rajoy ""llevaron a cabo en plena armonía"". ""Llevamos tres meses perdidos en negociaciones que no han sido fructíferas"", criticó la portavoz del PSC, Esther Niubó, que calificó de ""fracaso político"" el proyecto soberanista. La responsable de los socialistas catalanes afirmó que su partido trabajará para que Cataluña deje atrás el proyecto independentista y opte por un gobierno ""de progreso y estable"". En Ferraz recuerdan que el líder del PSC, Miquel Iceta, ofreció un acuerdo de gobierno de ""unidad catalanista y progresista"" a Junts pel Sí siempre que la coalición ""rectificara su error"" y revocara la resolución secesionista. Ese gobierno de unidad se centraría en ""fortalecer el autogobierno, mejorar la financiación y llegar a un nuevo pacto con el resto de España"". E impulsaría un programa de reformas centradas en la creación de empleo, la defensa del Estado del bienestar y la lucha contra la corrupción, planteó Iceta en noviembre. ""El PSC tiene todo el apoyo del PSOE si finalmente vamos a elecciones"", indicaron desde el entorno del secretario general de los socialistas, Pedro Sánchez, que se mantuvo en contacto con Iceta. Ciudadanos. ""Saldremos de esta todos juntos"", opinó Inés Arrimadas, de Ciudadanos, a través de su cuenta de Twitter. ""Ya hemos perdido suficiente tiempo, dinero y oportunidades en Cataluña con este debate que nos divide"", añadió. Fernando de Páramo, diputado autonómico catalán de la formación de Albert Rivera, cree que el portazo de la CUP a Mas plantea ""la oportunidad definitiva de poner fin a esta etapa de corrupción, injusticia social y división entre los catalanes. Artur Mas ha fracasado. Ya lo dijimos en la noche electoral del 27-S: la mayoría de catalanes le habían dado la espalda"". [PG] Con información de Natalia Junquera, José Marcos y Juan José Mateo."		
January 7, 2016 Thursday  Nacional Edición	El Pais	"El presidente en funciones, Mariano Rajoy, preprara al Gobierno y al PP para un largo periodo de investidura que, según uno de los máximos dirigentes del partido, concluirá en unas nuevas elecciones generales. ""El proceso va para largo, incluso para muy largo"", señala uno de los principales colaboradores del líder popular.  Rajoy ha descartado ya una amplia coalición con el PSOE y Ciudadanos, que le permitiría dirigir un Gobierno estable, ante el rechazo inequívoco de varios líderes socialistas. En el equipo del dirigente del PP la única salida que se contempla para evitar repetir las elecciones generales es que el secretario general del PSOE, Pedro Sánchez, acabe cediendo a la presión y permita con la abstención de su formación la investidura de Rajoy. En esta línea, el presidente ha dado instrucciones a su partido y a sus ministros para que sigan trabajando y gestionando asuntos para dar la sensación de normalidad. El objetivo es convencer al PSOE de que le conviene un Ejecutivo en minoría antes que una coalición con Podemos. El proceso para lograr los apoyos para la investidura de Rajoy no ha avanzado y desde el PP se cree que el presidente esperará a que la semana entrante se cierre la negociación sobre los órganos institucionales de las Cámaras para volver a llamar a Sánchez a La Moncloa. El equipo del presidente considera que solo el PSOE tiene la llave para impedir unas nuevas elecciones."		
January 8, 2016 Friday  Andalucía Edición	El Pais	"El secretario general del PSOE, Pedro Sánchez, proclamó ayer en Lisboa que si Mariano Rajoy no logra formar Gobierno intentará ""una gran coalición de fuerzas progresistas"" para gobernar y ""liderar el cambio en España"". Sánchez se reunió con el primer ministro de Portugal, António Costa, quien, pese a perder las elecciones en octubre, gobernó con el apoyo de todas las fuerzas de izquierda, con mayoría absoluta en el Parlamento luso. El dirigente español no precisó ni a qué partidos dirigía su oferta ni cómo sorteará el hecho de que, tras el 20-D, los partidos de izquierda no suman mayoría absoluta. Objetivo: gran coalición de fuerzas progresistas. ¿Quiénes son fuerzas ""progresistas""? ¿Hay líneas rojas? ¿Qué ideas hay en común? ¿Cómo se llega a un acuerdo entre cuatro o cinco? Para todas esas preguntas buscó ayer respuesta Sánchez en el primer ministro de Portugal, António Costa a quien visitó en Lisboa en busca de consejo. ""Cada vez que le veo"", dijo Sánchez a los periodistas, ""aprendo algo"". Pero no explicó cuál sería su gran pacto progresista. ""Ahora es el tiempo de Rajoy"", adujo.  El líder del PSOE insistió en que votará no a la investidura del PP, sea su candidato, Mariano Rajoy ""o cualquier otro"", y rubricó su rechazo a la gran coalición que propone el PP con su partido. ""Lo reitero: le digo no a la gran coalición que propone el PP, pero si Rajoy no logra formar Gobierno, digo sí a una gran coalición para un gobierno progresista en España"", remarcó. Sánchez explicó que había estudiado con Costa la hoja de ruta social suscrita en Portugal para la revalorización de las pensiones, la subida del salario mínimo, una mejor fiscalidad para las clases medias y mejores ayudas a las familias. En los 90 minutos de conversación hablaron del ""nuevo impulso que necesita la UE"", según dijo, pero sobre todo de la experiencia de Costa para unir a las distintas fuerzas tan dispares como el Partido Comunista (marxistaleninista) y el Bloco de Esquerda, que quieren la salida del euro. El dirigente socialista insistió en que ahora es el tiempo del PP y que Rajoy debe intentar la investidura. Pero también en que en ningún caso contará con el voto de los socialistas. Si el PP no puede formar una mayoría parlamentaria, el PSOE ""asumirá su responsabilidad"" y ""tenderá la mano a todas las fuerzas progresistas"" para ""liderar el cambio político que necesita España y que los españoles han expresado con su voto"". A pesar de la insistencia de las preguntas durante la conferencia de prensa, Sánchez no desveló cómo están las negociaciones con otros partidos. ""En España, como en Portugal, los pactos pasan por los socialistas. España necesita un cambio hacia un Gobierno progresista y con capacidad de diálogo, que es lo que no tiene Rajoy"". Sin embargo, no aclaró cómo forjará esa mayoría con la actual correlación de fuerzas sin recurrir a partidos independentistas o que postulan la convocatoria de referendos. En Portugal, los tres partidos que apoyan al Gobierno suman una holgada mayoría de 122 diputados (la mitad más uno de los escaños está en 116). En España, en cambio, el PSOE (90 diputados), Podemos y sus marcas territoriales (69) e IU (dos) se quedan lejos de los 176 que se necesitan para la mayoría absoluta. El resto de fuerzas de izquierdas del Congreso, ERC (nueve) y Bildu (dos), son formaciones independentistas. [cinco grupos en el portugués, frente a los 13 que puede llegar a haber en el español] las fuerzas del cambio deben entenderse para gobernar y para forzar pactos sólidos. Se necesita mano izquierda. Y eso es lo que no tiene la derecha; para la derecha española es imposible"", afirmó Sánchez, tras lo cual añadió que Podemos ""sabe"" que el referéndum vinculante que propone para Cataluña ""es inconstitucional"". ""Derecho a decidir, sí, pero de todos los españoles"". Sánchez no quiso concretar con qué partidos negociará. ""Es una cuestión de políticas, no de siglas"", insistió ""Tenemos que entendernos, no crear líneas rojas; tenemos que crear atalayas... Si Rajoy fracasa, convocaremos a todas las fuerzas de progreso. Y si llega ese momento, tenderé la mano tanto a la izquierda como a la derecha para liderar el cambio"". Para Sánchez lo más urgente no es la agenda autonómica. ""Es la agenda social que debe primar en Cataluña y en el resto de España. Necesitamos regenerar la vida democrática"". Según fuentes cercanas al líder socialista, Costa le trasladó el mensaje de que el grupo socialista europeo, incluidos Manuel Valls, Matteo Renzi y Martin Schulz, albergan expectativas ""muy positivas"" sobre ""el cambio político que puede llegar a España"". Sánchez ha hablado en días recientes con Schulz, Valls, Costa y Renzi."		
December 19, 2015 Saturday  Andalucía Edición	El Pais	"La campaña para las elecciones de mañana termina como empezó, en torno a las posibles alianzas electorales que puedan establecerse ante la ausencia de mayorías absolutas. Los pactos han sido la base de las estrategias de los partidos, que los han utilizado como arma arrojadiza contra el adversario. El PP y el PSOE han sido las dos fuerzas políticas sobre las que ha pivotado la posibilidad de Gobierno aunque con ayuda y compañía de otros. Populares y socialistas no han enseñado sus cartas sobre preferencias y afinidades, ya que no renuncian a la victoria y a hacerlo con el máximo número de votos  La reserva sobre con quién pactarán el PP y el PSOE ha configurado la campaña de las elecciones más trascendentes de los últimos 30 años, según proclaman sin dudar los actuales actores políticos. En esto ha habido bipartidismo. Ha sido una campaña con argumentos preventivos que los resultados dirán si han surtido efecto. En los cuarteles generales de los partidos sí creen que la consigna del PP de advertir de que el voto a Ciudadanos serviría para que forme una coalición con el PSOE y Podemos ha podido ser eficaz. No parece tan claro que la llamada al voto útil de los socialistas para que no se disperse el voto de la izquierda haya calado suficientemente como para disuadir al votante proclive a Podemos y a Ciudadanos de que la única manera de que gobierne ""la izquierda"" es el voto para el PSOE. En los escenarios que dibujan los partidos se apunta a que la suma de PP y Ciudadanos se acercará a la mayoría absoluta de 176 escaños, lo que supondría que en la primera votación Mariano Rajoy saldría investido presidente del Gobierno. Pero no parece que esta opción sea la más realista, por lo que se pasaría a la que todos dan por supuesta: una segunda votación en la que los síes sean más que lo noes, una mayoría simple. En esta situación se ve el PP desde el principio de la campaña y ahora se reafirma en la misma, después de que la mayoría de los estudios demoscópicos -incluido el interno del partido de anoche mismo- les indica que están en primer lugar y a distancia del segundo. Ante un resultado de ese tenor, con un PP lejos del segundo partido, Ciudadanos no tendría más remedio que cumplir su palabra de que facilitará con la abstención que sea investido el candidato del partido ganador, como ayer mismo afirmó, sorpresivamente, el líder de Ciudadanos, Albert Rivera. Nadie más tendrá ya oportunidad de decantarse sobre las alianzas, aunque el resto de los adversarios no tenía la menor intención de hacerlo. Los últimos mensajes de la medianoche, cuando la campaña puso su broche, fueron para mantener la advertencia de la utilización de los votos. El PP, en subida desde hace días en la misma proporción en que bajaba Ciudadanos, ha distribuido a sus candidatos mensajes totalmente bipartidistas. O el partido de Mariano Rajoy saca una mayoría suficiente para gobernar o se formará ""una alianza radical de izquierdas"", señala un documento interno. No ven necesidad de referirse por su nombre al partido de Albert Rivera, porque al solicitar el máximo apoyo para tener una mayoría fuerte se desdeña de manera implícita cualquier otra opción de voto. O gobierna Mariano Rajoy o Pedro Sánchez llega a La Moncloa, aunque con ayuda de otros. ""Psoemos"" es el titular que encabeza un argumentario interno que publica Europa Press. La demostración de que los ""radicales"" pueden unirse les viene dada por los apoyos a las investiduras que candidatos del PSOE en comunidades autónomas y Ayuntamientos recibieron tras las elecciones de mayo. Por el lado de la izquierda no se ha dado ni una sola pista de con quién podrían pactar el PSOE y Podemos. ""Quien aspira a ser primera fuerza no puede hacer una campaña señalando a otros como posibles compañeros"", señalan en la dirección socialista. No hacía falta. Si el PSOE pudiera formar una mayoría con Podemos, IU y otras fuerzas nacionalistas no lo dudaría. Tampoco renunciaría Pedro Sánchez a llegar a un acuerdo con Ciudadanos para la investidura pero tendría que ser desde la primera posición. ¿Intentará Pedro Sánchez ser investido presidente del Gobierno si queda en segundo lugar, después del PP? A esta pregunta responde: ""Depende de los números"" y de la distancia a la que el PSOE quedara del primero. Ese intento sería después de que el partido ganador fracasara en su intento de formar gobierno. Es decir, que PP y Ciudadanos no llegaran a un acuerdo o no sumaran más votos a favor que en contra. Todas las posibilidades están contempladas por las direcciones del PP, PSOE, Podemos y Ciudadanos. El primero solo tendría como opción a Ciudadanos, pero alberga la esperanza de que sea suficiente"		
