fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
796515.542693	798015.542693	798065.542693	798915.542693	right	left	0	900	F	F	1	537.638910691
800453.181604	801953.181604	802003.181604	802853.181604	right	left	0	900	F	F	1	649.512522686
804502.694127	806002.694127	806052.694127	806902.694127	left	right	0	900	F	F	1	519.369962984
808422.06409	809922.06409	809972.06409	810022.06409	right	right	1	100	E	E	1	465.093094155
811487.157184	812987.157184	813037.157184	813087.157184	left	left	1	100	E	E	1	412.937240415
814500.094424	816000.094424	816050.094424	816900.094424	left	right	0	900	F	F	1	420.353851567
818320.448276	819820.448276	819870.448276	819920.448276	right	right	1	100	E	F	0	458.849443089
821379.297719	822879.297719	822929.297719	823779.297719	right	left	0	900	E	F	0	516.962950248
825296.260669	826796.260669	826846.260669	827696.260669	right	right	1	900	E	F	0	553.393487979
829249.654157	830749.654157	830799.654157	831649.654157	left	right	0	900	E	E	1	565.967858976
833215.622016	834715.622016	834765.622016	835615.622016	left	left	1	900	F	F	1	350.855471787
836966.477488	838466.477488	838516.477488	839366.477488	right	right	1	900	F	F	1	539.829645294
840906.307133	842406.307133	842456.307133	843306.307133	left	right	0	900	E	E	1	516.688637671
844822.995771	846322.995771	846372.995771	846422.995771	left	right	0	100	E	F	0	553.962588961
847976.95836	849476.95836	849526.95836	850376.95836	right	left	0	900	E	E	1	457.272265347
851834.230625	853334.230625	853384.230625	854234.230625	right	right	1	900	E	E	1	532.137826127
855766.368451	857266.368451	857316.368451	857366.368451	left	right	0	100	E	E	1	575.771086397
858942.139538	860442.139538	860492.139538	860542.139538	right	right	1	100	F	F	1	515.996712372
862058.13625	863558.13625	863608.13625	864458.13625	left	left	1	900	F	F	1	583.205795795
866041.342046	867541.342046	867591.342046	867641.342046	left	left	1	100	E	E	1	465.173754185
869106.5158	870606.5158	870656.5158	871506.5158	left	right	0	900	F	F	1	523.54155299
873030.057353	874530.057353	874580.057353	874630.057353	right	right	1	100	F	F	1	446.41754217
876076.474895	877576.474895	877626.474895	878476.474895	right	right	1	900	F	F	1	596.084606215
880072.559501	881572.559501	881622.559501	881672.559501	left	right	0	100	E	E	1	522.213929008
883194.77343	884694.77343	884744.77343	884794.77343	left	left	1	100	E	E	1	407.1293403
886201.902771	887701.902771	887751.902771	888601.902771	right	right	1	900	E	E	1	549.237452968
890151.140224	891651.140224	891701.140224	891751.140224	right	right	1	100	E	E	1	546.073236299
893297.21346	894797.21346	894847.21346	895697.21346	right	right	1	900	F	F	1	648.649979512
897345.863439	898845.863439	898895.863439	898945.863439	left	right	0	100	F	F	1	491.523485116
900437.386925	901937.386925	901987.386925	902837.386925	right	right	1	900	F	F	1	562.73839828
904400.125323	905900.125323	905950.125323	906000.125323	left	left	1	100	E	E	1	469.958514712
907470.083838	908970.083838	909020.083838	909070.083838	right	right	1	100	F	F	1	423.090467682
910493.174305	911993.174305	912043.174305	912893.174305	left	left	1	900	E	F	0	546.589805125
914439.76411	915939.76411	915989.76411	916839.76411	right	right	1	900	E	E	1	642.129821076
918481.893931	919981.893931	920031.893931	920881.893931	left	left	1	900	E	E	1	450.521988587
922332.41592	923832.41592	923882.41592	923932.41592	right	left	0	100	E	E	1	579.862993868
925512.278914	927012.278914	927062.278914	927112.278914	left	right	0	100	E	E	1	528.858749906
928641.137664	930141.137664	930191.137664	930241.137664	left	left	1	100	E	E	1	440.946056105
931682.08372	933182.08372	933232.08372	933282.08372	right	right	1	100	F	F	1	411.47742898
934693.561149	936193.561149	936243.561149	937093.561149	right	left	0	900	E	E	1	514.322478022
938607.883627	940107.883627	940157.883627	940207.883627	right	right	1	100	E	E	1	458.848221627
941666.731849	943166.731849	943216.731849	943266.731849	left	left	1	100	F	F	1	381.324818529
944648.056667	946148.056667	946198.056667	947048.056667	left	left	1	900	F	F	1	356.443234896
948404.499902	949904.499902	949954.499902	950004.499902	left	left	1	100	F	F	1	405.236628008
951409.73653	952909.73653	952959.73653	953009.73653	left	right	0	100	F	F	1	539.014231598
954548.750762	956048.750762	956098.750762	956948.750762	right	left	0	900	F	E	0	501.676655046
958450.427417	959950.427417	960000.427417	960050.427417	right	right	1	100	E	F	0	441.914813407
961492.34223	962992.34223	963042.34223	963892.34223	right	left	0	900	F	F	1	526.565235136
965418.907465	966918.907465	966968.907465	967818.907465	right	right	1	900	F	E	0	439.317695621
969258.225161	970758.225161	970808.225161	971658.225161	left	right	0	900	F	F	1	538.305516792
973196.530678	974696.530678	974746.530678	975596.530678	left	right	0	900	F	F	1	594.037636284
977190.568314	978690.568314	978740.568314	978790.568314	right	left	0	100	E	E	1	460.252670053
980250.820984	981750.820984	981800.820984	982650.820984	right	left	0	900	E	E	1	531.550634909
984182.371619	985682.371619	985732.371619	985782.371619	right	right	1	100	E	E	1	404.892888376
987187.264507	988687.264507	988737.264507	988787.264507	left	left	1	100	F	F	1	512.342894236
990299.607401	991799.607401	991849.607401	992699.607401	left	left	1	900	F	F	1	536.357664421
994235.965066	995735.965066	995785.965066	996635.965066	left	right	0	900	F	F	1	482.5059207
998118.470987	999618.470987	999668.470987	1000518.47099	left	left	1	900	E	E	1	598.807556561
1002117.27854	1003617.27854	1003667.27854	1004517.27854	right	right	1	900	F	F	1	533.206551641
1006050.48509	1007550.48509	1007600.48509	1008450.48509	left	right	0	900	F	F	1	472.368430207
1009922.85352	1011422.85352	1011472.85352	1012322.85352	right	left	0	900	E	E	1	418.527670562
1013741.3812	1015241.3812	1015291.3812	1016141.3812	left	left	1	900	E	F	0	531.103686912
1017672.48488	1019172.48488	1019222.48488	1020072.48488	left	left	1	900	E	E	1	530.600685467
1021603.08557	1023103.08557	1023153.08557	1024003.08557	left	right	0	900	E	E	1	441.991361215
1025445.07693	1026945.07693	1026995.07693	1027845.07693	left	left	1	900	F	E	0	557.22240812
1029402.29934	1030902.29934	1030952.29934	1031002.29934	left	left	1	100	E	F	0	440.758436659
1032443.05777	1033943.05777	1033993.05777	1034043.05777	left	left	1	100	F	F	1	436.114592881
1035479.17237	1036979.17237	1037029.17237	1037079.17237	left	left	1	100	F	F	1	334.057748897
1038413.23012	1039913.23012	1039963.23012	1040013.23012	left	right	0	100	F	F	1	491.781025321
1041505.01114	1043005.01114	1043055.01114	1043905.01114	left	left	1	900	F	F	1	538.644044758
1045443.65519	1046943.65519	1046993.65519	1047843.65519	right	right	1	900	F	F	1	418.749324328
1049262.40451	1050762.40451	1050812.40451	1051662.40451	left	left	1	900	E	E	1	503.329793879
1053165.7343	1054665.7343	1054715.7343	1054765.7343	left	right	0	100	F	F	1	546.505223922
1056312.23953	1057812.23953	1057862.23953	1058712.23953	right	right	1	900	E	E	1	473.299165358
1060185.53869	1061685.53869	1061735.53869	1061785.53869	right	right	1	100	E	E	1	408.393894171
1063193.93259	1064693.93259	1064743.93259	1065593.93259	left	right	0	900	F	F	1	471.525366704
1067065.45795	1068565.45795	1068615.45795	1069465.45795	left	right	0	900	E	E	1	432.976721213
1070898.43468	1072398.43468	1072448.43468	1073298.43468	left	right	0	900	E	E	1	378.658234733
1074677.09291	1076177.09291	1076227.09291	1076277.09291	right	left	0	100	F	F	1	552.462180304
1077829.55509	1079329.55509	1079379.55509	1080229.55509	right	left	0	900	E	E	1	512.646854207
1081742.20194	1083242.20194	1083292.20194	1083342.20194	left	right	0	100	F	F	1	504.991776725
1084847.19372	1086347.19372	1086397.19372	1087247.19372	right	left	0	900	E	E	1	413.25005295
1088660.44377	1090160.44377	1090210.44377	1091060.44377	left	left	1	900	F	E	0	433.150710679
