fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
353218.218623	354718.218623	354768.218623	355618.218623	right	left	0	900	F	F	1	497.49736747
357115.71599	358615.71599	358665.71599	359515.71599	right	left	0	900	F	F	1	452.146247352
360967.862237	362467.862237	362517.862237	362567.862237	right	left	0	100	F	F	1	556.004855596
364123.867093	365623.867093	365673.867093	365723.867093	left	left	1	100	E	F	0	490.83440949
367214.701503	368714.701503	368764.701503	368814.701503	right	left	0	100	F	E	0	418.160669406
370232.862172	371732.862172	371782.862172	372632.862172	right	left	0	900	E	E	1	507.399825159
374140.261997	375640.261997	375690.261997	376540.261997	right	left	0	900	E	E	1	387.328392954
377927.59039	379427.59039	379477.59039	380327.59039	right	right	1	900	F	F	1	500.069292103
381827.659682	383327.659682	383377.659682	383427.659682	left	right	0	100	E	F	0	511.951484011
384939.611166	386439.611166	386489.611166	386539.611166	right	right	1	100	F	F	1	554.535044661
388094.146211	389594.146211	389644.146211	390494.146211	left	left	1	900	E	F	0	568.160505544
392062.306716	393562.306716	393612.306716	394462.306716	right	left	0	900	F	F	1	420.549672031
395882.856388	397382.856388	397432.856388	397482.856388	right	left	0	100	F	F	1	553.183899774
399036.040288	400536.040288	400586.040288	401436.040288	left	right	0	900	E	E	1	418.73496038
402854.775249	404354.775249	404404.775249	404454.775249	left	right	0	100	F	F	1	575.414538927
406030.189788	407530.189788	407580.189788	407630.189788	left	left	1	100	E	E	1	516.964609817
409147.154397	410647.154397	410697.154397	410747.154397	right	left	0	100	E	E	1	469.255171671
412216.409569	413716.409569	413766.409569	413816.409569	right	right	1	100	E	E	1	548.927701545
415365.337271	416865.337271	416915.337271	417765.337271	right	left	0	900	F	F	1	584.623389579
419349.96066	420849.96066	420899.96066	420949.96066	left	left	1	100	F	F	1	639.202161463
422589.162822	424089.162822	424139.162822	424989.162822	left	left	1	900	E	E	1	552.9107955
426542.073617	428042.073617	428092.073617	428942.073617	right	right	1	900	F	F	1	517.093857707
430459.167475	431959.167475	432009.167475	432859.167475	right	left	0	900	E	E	1	464.530897846
434323.698373	435823.698373	435873.698373	435923.698373	left	left	1	100	F	F	1	409.57366255
437333.272035	438833.272035	438883.272035	438933.272035	left	left	1	100	F	F	1	523.530504493
440456.80254	441956.80254	442006.80254	442856.80254	left	right	0	900	E	E	1	451.750289075
444308.552829	445808.552829	445858.552829	446708.552829	right	right	1	900	E	E	1	467.066078708
448175.618907	449675.618907	449725.618907	450575.618907	right	left	0	900	F	F	1	485.490173072
452061.109081	453561.109081	453611.109081	454461.109081	left	left	1	900	F	E	0	501.758137031
455962.867218	457462.867218	457512.867218	458362.867218	left	right	0	900	F	E	0	487.416002119
459850.28322	461350.28322	461400.28322	461450.28322	right	left	0	100	F	E	0	722.979237892
463173.262458	464673.262458	464723.262458	465573.262458	right	left	0	900	F	F	1	554.31978994
467127.582248	468627.582248	468677.582248	468727.582248	left	left	1	100	F	F	1	525.481283272
470253.063531	471753.063531	471803.063531	471853.063531	left	left	1	100	F	F	1	564.540597947
473417.604129	474917.604129	474967.604129	475017.604129	right	right	1	100	F	F	1	506.802499893
476524.406629	478024.406629	478074.406629	478924.406629	left	right	0	900	F	F	1	455.904624093
480380.311253	481880.311253	481930.311253	481980.311253	left	right	0	100	E	E	1	521.492384016
483501.803637	485001.803637	485051.803637	485901.803637	right	left	0	900	F	E	0	613.521810687
487515.325447	489015.325447	489065.325447	489115.325447	left	right	0	100	F	F	1	523.889297
490639.214744	492139.214744	492189.214744	492239.214744	left	left	1	100	E	E	1	552.775592624
493791.990337	495291.990337	495341.990337	495391.990337	left	left	1	100	E	E	1	406.915056846
496798.905394	498298.905394	498348.905394	498398.905394	right	left	0	100	E	E	1	628.74565267
500027.651047	501527.651047	501577.651047	501627.651047	right	left	0	100	F	F	1	538.135140393
503165.786187	504665.786187	504715.786187	504765.786187	right	right	1	100	E	E	1	545.957705221
506311.743892	507811.743892	507861.743892	508711.743892	right	right	1	900	F	F	1	602.589660272
510314.333552	511814.333552	511864.333552	511914.333552	right	right	1	100	E	E	1	462.844177582
513377.17773	514877.17773	514927.17773	515777.17773	right	left	0	900	F	F	1	486.945709765
517264.12344	518764.12344	518814.12344	519664.12344	left	right	0	900	E	F	0	492.921426486
521157.044866	522657.044866	522707.044866	523557.044866	left	right	0	900	F	F	1	528.70880611
525085.753672	526585.753672	526635.753672	526685.753672	left	right	0	100	E	E	1	534.207221947
528219.960894	529719.960894	529769.960894	530619.960894	left	right	0	900	F	F	1	613.502464832
532233.463359	533733.463359	533783.463359	533833.463359	right	left	0	100	E	E	1	660.927825707
535494.391185	536994.391185	537044.391185	537094.391185	left	right	0	100	F	E	0	518.908733924
538613.299919	540113.299919	540163.299919	540213.299919	left	right	0	100	E	E	1	608.879014289
541822.178933	543322.178933	543372.178933	544222.178933	left	left	1	900	F	F	1	622.31474711
545844.49368	547344.49368	547394.49368	548244.49368	left	right	0	900	F	F	1	561.475776333
549805.969457	551305.969457	551355.969457	551405.969457	left	left	1	100	E	E	1	577.511137909
552983.480594	554483.480594	554533.480594	554583.480594	right	left	0	100	E	F	0	557.067640486
556140.548235	557640.548235	557690.548235	557740.548235	right	left	0	100	E	E	1	540.330638984
559280.878874	560780.878874	560830.878874	560880.878874	left	right	0	100	F	F	1	559.004537366
562439.883411	563939.883411	563989.883411	564039.883411	left	left	1	100	F	F	1	483.082953525
565522.966365	567022.966365	567072.966365	567122.966365	left	right	0	100	F	F	1	444.190644176
568567.157009	570067.157009	570117.157009	570167.157009	right	left	0	100	F	F	1	607.90900714
571775.066016	573275.066016	573325.066016	574175.066016	right	left	0	900	E	E	1	464.074229637
575639.140246	577139.140246	577189.140246	577239.140246	right	right	1	100	E	F	0	548.748650053
578787.888896	580287.888896	580337.888896	580387.888896	right	right	1	100	E	E	1	485.418168819
581873.307065	583373.307065	583423.307065	584273.307065	left	left	1	900	E	F	0	623.673326282
585896.980391	587396.980391	587446.980391	587496.980391	left	left	1	100	F	F	1	517.967596388
589014.947987	590514.947987	590564.947987	590614.947987	right	right	1	100	E	E	1	589.964009462
592204.911997	593704.911997	593754.911997	593804.911997	left	left	1	100	F	F	1	521.02713853
595325.939135	596825.939135	596875.939135	596925.939135	right	right	1	100	E	E	1	481.325752714
598407.264888	599907.264888	599957.264888	600807.264888	left	left	1	900	E	E	1	499.798472825
602307.063361	603807.063361	603857.063361	604707.063361	left	right	0	900	E	E	1	611.065544882
606318.128906	607818.128906	607868.128906	607918.128906	left	left	1	100	F	E	0	494.870375935
609412.999282	610912.999282	610962.999282	611012.999282	right	right	1	100	E	E	1	517.658556944
612530.657839	614030.657839	614080.657839	614930.657839	left	left	1	900	F	F	1	544.597517745
616475.255356	617975.255356	618025.255356	618075.255356	right	right	1	100	F	F	1	501.842436732
619577.097793	621077.097793	621127.097793	621177.097793	left	right	0	100	F	F	1	411.467836287
622588.565629	624088.565629	624138.565629	624188.565629	right	left	0	100	F	F	1	431.440433353
625620.006063	627120.006063	627170.006063	627220.006063	right	right	1	100	E	E	1	384.361397258
628604.36746	630104.36746	630154.36746	631004.36746	right	right	1	900	F	F	1	648.983326453
632653.350786	634153.350786	634203.350786	634253.350786	right	right	1	100	E	E	1	532.908849306
635786.259636	637286.259636	637336.259636	637386.259636	right	left	0	100	F	F	1	575.31232204
638961.571958	640461.571958	640511.571958	640561.571958	left	left	1	100	E	E	1	472.763074153
642034.335032	643534.335032	643584.335032	644434.335032	left	right	0	900	E	F	0	584.431965647
646018.766998	647518.766998	647568.766998	648418.766998	right	right	1	900	E	E	1	600.566197531
650019.333195	651519.333195	651569.333195	652419.333195	right	right	1	900	F	F	1	618.236729341
654037.569924	655537.569924	655587.569924	656437.569924	right	right	1	900	E	F	0	659.363076302
658096.933001	659596.933001	659646.933001	660496.933001	right	right	1	900	E	E	1	517.049256785
662013.982258	663513.982258	663563.982258	664413.982258	right	left	0	900	F	F	1	497.617240682
665911.599498	667411.599498	667461.599498	667511.599498	left	left	1	100	F	F	1	478.799578667
668990.399077	670490.399077	670540.399077	671390.399077	left	left	1	900	E	E	1	746.36840832
673136.767485	674636.767485	674686.767485	675536.767485	left	right	0	900	F	F	1	599.395787358
677136.163273	678636.163273	678686.163273	678736.163273	right	right	1	100	F	F	1	504.042037704
680240.20531	681740.20531	681790.20531	682640.20531	left	right	0	900	F	F	1	491.26125089
684131.466561	685631.466561	685681.466561	685731.466561	right	left	0	100	F	E	0	505.280237039
687236.746798	688736.746798	688786.746798	689636.746798	left	right	0	900	F	F	1	486.155785223
691122.902583	692622.902583	692672.902583	693522.902583	left	right	0	900	F	F	1	482.797224408
695005.699808	696505.699808	696555.699808	696605.699808	left	right	0	100	F	F	1	400.603981588
698006.303789	699506.303789	699556.303789	700406.303789	left	left	1	900	E	E	1	536.716031428
701943.019821	703443.019821	703493.019821	703543.019821	left	right	0	100	E	E	1	549.228924823
705092.248746	706592.248746	706642.248746	706692.248746	left	right	0	100	F	F	1	569.076119502
708261.324865	709761.324865	709811.324865	710661.324865	left	left	1	900	E	E	1	743.170305384
712404.495171	713904.495171	713954.495171	714804.495171	right	left	0	900	E	E	1	518.216973822
716322.712144	717822.712144	717872.712144	717922.712144	left	right	0	100	E	E	1	479.511049564
719402.223194	720902.223194	720952.223194	721802.223194	left	right	0	900	F	F	1	653.509438182
723455.732632	724955.732632	725005.732632	725855.732632	right	right	1	900	F	F	1	461.407770219
727317.140402	728817.140402	728867.140402	728917.140402	left	right	0	100	F	F	1	478.774617062
730395.915019	731895.915019	731945.915019	731995.915019	right	left	0	100	F	F	1	607.62901598
733603.544035	735103.544035	735153.544035	735203.544035	right	right	1	100	F	F	1	531.49256687
736735.036602	738235.036602	738285.036602	739135.036602	right	right	1	900	E	E	1	412.404109443
740547.440712	742047.440712	742097.440712	742147.440712	right	left	0	100	E	E	1	529.114431732
743676.555143	745176.555143	745226.555143	746076.555143	right	left	0	900	E	E	1	350.146806328
747426.70195	748926.70195	748976.70195	749026.70195	left	right	0	100	E	E	1	482.017696558
750508.719646	752008.719646	752058.719646	752908.719646	left	right	0	900	E	E	1	451.425182613
754360.144829	755860.144829	755910.144829	756760.144829	right	right	1	900	E	E	1	576.438382214
758336.583211	759836.583211	759886.583211	760736.583211	right	right	1	900	F	F	1	479.074868048
762215.658079	763715.658079	763765.658079	763815.658079	right	left	0	100	E	E	1	495.18118359
765310.839263	766810.839263	766860.839263	766910.839263	left	left	1	100	F	F	1	542.838604395
768453.677867	769953.677867	770003.677867	770053.677867	right	left	0	100	E	E	1	565.877071844
771619.554939	773119.554939	773169.554939	773219.554939	right	right	1	100	F	F	1	465.357396109
774684.912335	776184.912335	776234.912335	776284.912335	left	left	1	100	F	F	1	458.98632811
777743.898663	779243.898663	779293.898663	780143.898663	left	right	0	900	E	E	1	365.746868936
781509.645532	783009.645532	783059.645532	783109.645532	right	left	0	100	E	E	1	564.153666588
784673.799199	786173.799199	786223.799199	786273.799199	left	right	0	100	F	F	1	582.170736175
787855.969935	789355.969935	789405.969935	789455.969935	right	left	0	100	F	F	1	496.915437553
790952.885372	792452.885372	792502.885372	793352.885372	left	left	1	900	E	E	1	618.551032354
794971.436405	796471.436405	796521.436405	796571.436405	left	right	0	100	F	F	1	437.271292277
798008.707697	799508.707697	799558.707697	800408.707697	left	left	1	900	E	E	1	548.730957025
801957.438654	803457.438654	803507.438654	804357.438654	left	left	1	900	E	E	1	610.433513814
805967.872168	807467.872168	807517.872168	807567.872168	right	right	1	100	F	F	1	415.80894111
808983.681109	810483.681109	810533.681109	811383.681109	left	left	1	900	E	F	0	667.036990031
813050.718099	814550.718099	814600.718099	814650.718099	right	right	1	100	F	F	1	504.26249723
816154.980596	817654.980596	817704.980596	817754.980596	left	left	1	100	E	E	1	423.600930705
819178.581527	820678.581527	820728.581527	820778.581527	right	right	1	100	E	E	1	437.843252357
822216.424779	823716.424779	823766.424779	824616.424779	right	right	1	900	F	F	1	533.443071677
826149.867851	827649.867851	827699.867851	827749.867851	right	left	0	100	F	F	1	544.103849082
829293.9717	830793.9717	830843.9717	831693.9717	left	left	1	900	F	E	0	570.979535753
833264.951236	834764.951236	834814.951236	834864.951236	left	right	0	100	F	F	1	597.837147777
836462.788384	837962.788384	838012.788384	838062.788384	left	left	1	100	F	F	1	618.635625651
839681.424009	841181.424009	841231.424009	841281.424009	right	left	0	100	E	E	1	563.399663516
842844.823673	844344.823673	844394.823673	844444.823673	left	right	0	100	F	F	1	476.824594989
845921.648268	847421.648268	847471.648268	848321.648268	right	right	1	900	F	F	1	417.271881643
849738.920149	851238.920149	851288.920149	851338.920149	left	right	0	100	F	E	0	654.513937968
852993.434087	854493.434087	854543.434087	855393.434087	right	right	1	900	F	F	1	574.243305704
856967.677393	858467.677393	858517.677393	858567.677393	right	left	0	100	E	F	0	561.338949472
860129.016343	861629.016343	861679.016343	862529.016343	right	right	1	900	E	E	1	567.270072362
864096.286415	865596.286415	865646.286415	866496.286415	left	right	0	900	E	E	1	597.992650914
868094.279066	869594.279066	869644.279066	870494.279066	right	right	1	900	F	E	0	474.353102315
871968.632168	873468.632168	873518.632168	873568.632168	left	left	1	100	F	F	1	546.035107861
875114.667276	876614.667276	876664.667276	876714.667276	right	left	0	100	E	E	1	526.798627988
878241.465904	879741.465904	879791.465904	879841.465904	right	left	0	100	F	F	1	569.47807252
881410.943977	882910.943977	882960.943977	883810.943977	right	left	0	900	F	E	0	618.352000325
885429.295977	886929.295977	886979.295977	887029.295977	left	left	1	100	E	E	1	453.422380661
888482.718358	889982.718358	890032.718358	890882.718358	right	left	0	900	E	E	1	414.013954979
892296.732313	893796.732313	893846.732313	893896.732313	right	right	1	100	F	F	1	474.070601549
895370.802914	896870.802914	896920.802914	897770.802914	right	left	0	900	F	F	1	422.574397347
899193.377311	900693.377311	900743.377311	900793.377311	right	right	1	100	E	E	1	611.949223138
902405.326535	903905.326535	903955.326535	904805.326535	left	right	0	900	F	F	1	548.047865356
906353.3744	907853.3744	907903.3744	907953.3744	right	right	1	100	F	F	1	468.859501813
909422.233902	910922.233902	910972.233902	911822.233902	left	right	0	900	E	E	1	502.496831948
913324.730734	914824.730734	914874.730734	914924.730734	left	right	0	100	E	E	1	546.424318202
916471.155052	917971.155052	918021.155052	918071.155052	right	right	1	100	F	F	1	489.082038438
919560.23709	921060.23709	921110.23709	921160.23709	left	right	0	100	F	F	1	579.964297123
922740.201387	924240.201387	924290.201387	925140.201387	right	right	1	900	F	F	1	395.291169434
926535.492557	928035.492557	928085.492557	928935.492557	left	left	1	900	E	E	1	607.56151404
930543.054071	932043.054071	932093.054071	932943.054071	right	left	0	900	F	E	0	511.38008613
934454.434157	935954.434157	936004.434157	936054.434157	left	right	0	100	E	E	1	505.496246763
937559.930404	939059.930404	939109.930404	939959.930404	right	left	0	900	E	E	1	539.134281944
941499.064686	942999.064686	943049.064686	943899.064686	right	right	1	900	F	F	1	550.609928239
945449.674614	946949.674614	946999.674614	947049.674614	left	left	1	100	E	E	1	351.903735773
948401.57835	949901.57835	949951.57835	950001.57835	left	left	1	100	E	F	0	505.51193492
951507.090285	953007.090285	953057.090285	953107.090285	left	right	0	100	E	E	1	629.656463514
954736.746748	956236.746748	956286.746748	956336.746748	left	left	1	100	E	E	1	482.506918029
957819.253666	959319.253666	959369.253666	959419.253666	left	right	0	100	E	E	1	553.776136399
960973.029803	962473.029803	962523.029803	963373.029803	left	left	1	900	E	E	1	567.933055333
964940.962858	966440.962858	966490.962858	966540.962858	right	left	0	100	F	E	0	641.961742093
968182.9246	969682.9246	969732.9246	969782.9246	left	right	0	100	E	E	1	578.913589913
971361.83819	972861.83819	972911.83819	973761.83819	right	left	0	900	E	E	1	527.515643102
975289.353833	976789.353833	976839.353833	977689.353833	left	left	1	900	F	E	0	560.152322848
979249.506156	980749.506156	980799.506156	981649.506156	right	right	1	900	E	E	1	602.106656222
983251.612812	984751.612812	984801.612812	985651.612812	right	right	1	900	E	E	1	587.234272456
987238.847085	988738.847085	988788.847085	989638.847085	left	right	0	900	F	F	1	534.178496228
991173.025581	992673.025581	992723.025581	993573.025581	right	left	0	900	E	E	1	508.188834926
995081.214416	996581.214416	996631.214416	997481.214416	left	left	1	900	E	E	1	457.056737126
998938.271153	1000438.27115	1000488.27115	1000538.27115	left	left	1	100	E	E	1	505.737364665
1002044.00852	1003544.00852	1003594.00852	1004444.00852	left	right	0	900	F	F	1	405.388930824
1005849.39745	1007349.39745	1007399.39745	1008249.39745	right	right	1	900	F	F	1	622.491367134
1009871.88882	1011371.88882	1011421.88882	1011471.88882	right	right	1	100	E	E	1	492.511137999
1012964.39995	1014464.39995	1014514.39995	1014564.39995	left	left	1	100	F	E	0	433.157948891
1015997.5579	1017497.5579	1017547.5579	1018397.5579	left	right	0	900	E	E	1	443.096673381
1019840.65458	1021340.65458	1021390.65458	1022240.65458	right	left	0	900	F	F	1	495.379770023
1023736.03435	1025236.03435	1025286.03435	1026136.03435	right	left	0	900	E	E	1	413.654974029
1027549.68932	1029049.68932	1029099.68932	1029949.68932	left	left	1	900	F	E	0	606.703404467
1031556.39272	1033056.39272	1033106.39272	1033956.39272	left	left	1	900	F	E	0	713.171484487
1035669.56421	1037169.56421	1037219.56421	1037269.56421	right	left	0	100	F	F	1	522.270950969
1038791.83516	1040291.83516	1040341.83516	1041191.83516	left	left	1	900	F	F	1	522.824073252
1042714.65923	1044214.65923	1044264.65923	1044314.65923	right	right	1	100	E	F	0	397.995655612
1045712.65489	1047212.65489	1047262.65489	1047312.65489	left	left	1	100	E	E	1	435.835315267
1048748.4902	1050248.4902	1050298.4902	1050348.4902	left	left	1	100	E	E	1	548.801697739
1051897.2919	1053397.2919	1053447.2919	1054297.2919	left	right	0	900	E	E	1	376.690972568
1055673.98287	1057173.98287	1057223.98287	1057273.98287	left	left	1	100	F	F	1	462.892067716
1058736.87494	1060236.87494	1060286.87494	1061136.87494	left	right	0	900	E	E	1	560.94396302
1062697.8189	1064197.8189	1064247.8189	1064297.8189	left	right	0	100	F	F	1	464.987307502
1065762.80621	1067262.80621	1067312.80621	1068162.80621	right	right	1	900	F	E	0	561.024394143
1069723.83061	1071223.83061	1071273.83061	1071323.83061	right	left	0	100	E	E	1	498.169326735
1072821.99993	1074321.99993	1074371.99993	1074421.99993	left	right	0	100	E	E	1	556.064277111
1075978.06421	1077478.06421	1077528.06421	1077578.06421	right	left	0	100	F	F	1	563.30819444
1079141.3724	1080641.3724	1080691.3724	1080741.3724	right	right	1	100	F	F	1	497.854329217
1082239.22673	1083739.22673	1083789.22673	1083839.22673	right	right	1	100	E	E	1	509.131073509
1085348.35781	1086848.35781	1086898.35781	1086948.35781	left	right	0	100	E	E	1	513.622801248
1088461.98061	1089961.98061	1090011.98061	1090061.98061	right	right	1	100	F	F	1	524.868244843
1091586.84885	1093086.84885	1093136.84885	1093986.84885	left	right	0	900	E	F	0	506.353624561
1095493.20248	1096993.20248	1097043.20248	1097893.20248	right	left	0	900	F	F	1	510.689538941
