fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
412568.177017	414068.177017	414118.177017	414168.177017	left	left	1	100	E	E	1	390.439749369
415558.616767	417058.616767	417108.616767	417958.616767	right	left	0	900	F	F	1	359.520057575
419318.136824	420818.136824	420868.136824	421718.136824	right	left	0	900	E	E	1	390.868146732
423109.004971	424609.004971	424659.004971	424709.004971	left	left	1	100	F	E	0	487.45346107
426196.458432	427696.458432	427746.458432	428596.458432	left	left	1	900	E	F	0	580.048874764
430176.507307	431676.507307	431726.507307	431776.507307	left	left	1	100	F	F	1	457.987388629
433234.494695	434734.494695	434784.494695	435634.494695	left	right	0	900	F	F	1	472.768688153
437107.263384	438607.263384	438657.263384	439507.263384	left	right	0	900	F	F	1	564.963684605
441072.227068	442572.227068	442622.227068	442672.227068	left	right	0	100	F	E	0	492.733795922
444164.960864	445664.960864	445714.960864	446564.960864	left	right	0	900	E	E	1	456.23190003
448021.192764	449521.192764	449571.192764	450421.192764	left	left	1	900	E	F	0	508.269612303
451929.462376	453429.462376	453479.462376	453529.462376	left	right	0	100	F	F	1	643.368513293
455172.83089	456672.83089	456722.83089	457572.83089	left	left	1	900	F	F	1	649.6834069
459222.514297	460722.514297	460772.514297	461622.514297	left	left	1	900	F	F	1	681.695871035
463304.210168	464804.210168	464854.210168	465704.210168	left	right	0	900	F	F	1	532.139966375
467236.350134	468736.350134	468786.350134	468836.350134	right	right	1	100	E	E	1	461.136288933
470297.486423	471797.486423	471847.486423	471897.486423	left	right	0	100	F	F	1	496.362094749
473393.848518	474893.848518	474943.848518	474993.848518	left	right	0	100	E	E	1	569.20448879
476563.053007	478063.053007	478113.053007	478963.053007	left	right	0	900	E	E	1	466.714793815
480429.7678	481929.7678	481979.7678	482829.7678	left	right	0	900	E	F	0	413.098655898
484242.866456	485742.866456	485792.866456	486642.866456	right	right	1	900	E	E	1	390.835603783
488033.70206	489533.70206	489583.70206	490433.70206	right	left	0	900	E	E	1	523.795319576
491957.49738	493457.49738	493507.49738	494357.49738	left	right	0	900	F	F	1	541.82202491
495899.319405	497399.319405	497449.319405	497499.319405	right	left	0	100	E	E	1	569.732880614
499069.052285	500569.052285	500619.052285	500669.052285	right	left	0	100	E	E	1	449.291299271
502118.343584	503618.343584	503668.343584	503718.343584	left	left	1	100	E	E	1	524.896042702
505243.239627	506743.239627	506793.239627	506843.239627	right	right	1	100	F	F	1	498.826315183
508342.065942	509842.065942	509892.065942	510742.065942	right	right	1	900	F	E	0	555.373514525
512297.439457	513797.439457	513847.439457	514697.439457	left	left	1	900	F	F	1	595.041704582
516292.481161	517792.481161	517842.481161	517892.481161	right	right	1	100	E	E	1	505.46680883
519397.94797	520897.94797	520947.94797	520997.94797	right	right	1	100	F	F	1	515.091139126
522513.039109	524013.039109	524063.039109	524113.039109	left	right	0	100	E	E	1	634.320730367
525747.35984	527247.35984	527297.35984	528147.35984	right	right	1	900	F	F	1	634.824428554
529782.184268	531282.184268	531332.184268	532182.184268	left	right	0	900	F	F	1	462.340550908
533644.524819	535144.524819	535194.524819	536044.524819	right	left	0	900	E	E	1	530.749816514
537575.274636	539075.274636	539125.274636	539175.274636	right	left	0	100	F	F	1	584.523482815
540759.798118	542259.798118	542309.798118	542359.798118	left	left	1	100	E	E	1	492.586280516
543852.384399	545352.384399	545402.384399	545452.384399	right	left	0	100	E	E	1	515.026301718
546967.410701	548467.410701	548517.410701	549367.410701	left	right	0	900	F	F	1	424.221551486
550791.632252	552291.632252	552341.632252	553191.632252	right	left	0	900	F	F	1	490.956464176
554682.588716	556182.588716	556232.588716	556282.588716	right	left	0	100	F	F	1	567.274306708
557849.863023	559349.863023	559399.863023	559449.863023	right	left	0	100	E	F	0	487.438084083
560937.301107	562437.301107	562487.301107	562537.301107	right	left	0	100	F	F	1	595.734516404
564133.035624	565633.035624	565683.035624	566533.035624	left	right	0	900	F	F	1	377.705631057
567910.741255	569410.741255	569460.741255	569510.741255	right	left	0	100	F	F	1	542.439891381
571053.181146	572553.181146	572603.181146	573453.181146	left	right	0	900	F	F	1	424.536507398
574877.717653	576377.717653	576427.717653	577277.717653	right	right	1	900	E	E	1	529.950719184
578807.668373	580307.668373	580357.668373	580407.668373	left	right	0	100	E	E	1	576.638746196
581984.307119	583484.307119	583534.307119	584384.307119	right	right	1	900	E	E	1	522.153084724
585906.460204	587406.460204	587456.460204	587506.460204	left	left	1	100	E	E	1	547.88979535
589054.349999	590554.349999	590604.349999	590654.349999	right	left	0	100	F	F	1	562.382222929
592216.732222	593716.732222	593766.732222	594616.732222	right	left	0	900	F	F	1	522.055637692
596138.787859	597638.787859	597688.787859	598538.787859	left	left	1	900	E	E	1	509.352519039
600048.140379	601548.140379	601598.140379	602448.140379	right	right	1	900	E	E	1	675.711257573
604123.851636	605623.851636	605673.851636	606523.851636	left	left	1	900	F	F	1	568.50823585
608092.359872	609592.359872	609642.359872	609692.359872	left	left	1	100	F	F	1	541.017233763
611233.377106	612733.377106	612783.377106	612833.377106	right	right	1	100	E	E	1	463.421356736
614296.798462	615796.798462	615846.798462	616696.798462	left	right	0	900	F	E	0	454.335817883
618151.13428	619651.13428	619701.13428	619751.13428	left	left	1	100	E	F	0	470.828388019
621221.962668	622721.962668	622771.962668	622821.962668	right	right	1	100	E	E	1	497.547651972
624319.51032	625819.51032	625869.51032	625919.51032	left	right	0	100	F	E	0	637.347970348
627556.858291	629056.858291	629106.858291	629956.858291	left	left	1	900	F	F	1	507.503125795
631464.361416	632964.361416	633014.361416	633864.361416	left	left	1	900	F	F	1	523.772816618
635388.134233	636888.134233	636938.134233	637788.134233	left	right	0	900	E	E	1	449.05870625
639237.192939	640737.192939	640787.192939	641637.192939	left	left	1	900	E	E	1	474.858090255
643112.05103	644612.05103	644662.05103	644712.05103	left	left	1	100	E	E	1	508.218956521
646220.269986	647720.269986	647770.269986	648620.269986	left	left	1	900	F	E	0	658.432798857
650278.702785	651778.702785	651828.702785	652678.702785	left	left	1	900	E	E	1	546.729159977
654225.431945	655725.431945	655775.431945	656625.431945	right	left	0	900	F	F	1	447.720204925
658073.15215	659573.15215	659623.15215	660473.15215	right	right	1	900	E	E	1	582.914997228
662056.067147	663556.067147	663606.067147	663656.067147	right	left	0	100	E	E	1	594.558393078
665250.62554	666750.62554	666800.62554	666850.62554	right	left	0	100	F	F	1	514.811892459
668365.437433	669865.437433	669915.437433	669965.437433	right	right	1	100	F	F	1	471.774717523
671437.21215	672937.21215	672987.21215	673837.21215	left	left	1	900	E	E	1	468.157659688
675305.36981	676805.36981	676855.36981	676905.36981	right	left	0	100	E	E	1	569.013977887
678474.383788	679974.383788	680024.383788	680074.383788	left	left	1	100	F	F	1	561.101425208
681635.485213	683135.485213	683185.485213	683235.485213	left	right	0	100	F	F	1	602.130252317
684837.615465	686337.615465	686387.615465	687237.615465	left	left	1	900	F	F	1	556.499959646
688794.115425	690294.115425	690344.115425	690394.115425	right	right	1	100	F	F	1	488.165404496
691882.280829	693382.280829	693432.280829	693482.280829	right	right	1	100	F	E	0	407.570723722
694889.851553	696389.851553	696439.851553	696489.851553	right	right	1	100	F	F	1	495.13682073
697984.988374	699484.988374	699534.988374	699584.988374	left	right	0	100	E	F	0	596.862540195
701181.850914	702681.850914	702731.850914	702781.850914	left	right	0	100	F	F	1	570.331554424
704352.182468	705852.182468	705902.182468	706752.182468	right	right	1	900	E	E	1	513.394385075
708265.576854	709765.576854	709815.576854	710665.576854	left	right	0	900	F	F	1	396.82102686
712062.39788	713562.39788	713612.39788	713662.39788	left	right	0	100	E	E	1	539.430480119
715201.828361	716701.828361	716751.828361	716801.828361	right	left	0	100	F	F	1	508.135791372
718309.964152	719809.964152	719859.964152	720709.964152	right	right	1	900	E	E	1	515.555206046
722225.519358	723725.519358	723775.519358	723825.519358	left	right	0	100	E	E	1	583.847134691
725409.366493	726909.366493	726959.366493	727009.366493	right	right	1	100	E	E	1	518.784703645
728528.151196	730028.151196	730078.151196	730128.151196	left	right	0	100	F	F	1	563.015650936
731691.166847	733191.166847	733241.166847	733291.166847	right	right	1	100	F	F	1	475.863145876
734767.029993	736267.029993	736317.029993	737167.029993	left	left	1	900	F	F	1	554.718914773
738721.748908	740221.748908	740271.748908	740321.748908	right	right	1	100	E	E	1	446.246565808
741767.995474	743267.995474	743317.995474	744167.995474	left	right	0	900	E	E	1	467.944571073
745635.940045	747135.940045	747185.940045	748035.940045	right	right	1	900	F	F	1	529.729006904
749565.669052	751065.669052	751115.669052	751965.669052	right	left	0	900	E	F	0	448.483955248
753414.153007	754914.153007	754964.153007	755014.153007	left	right	0	100	F	F	1	517.175814502
756531.328821	758031.328821	758081.328821	758931.328821	right	left	0	900	F	F	1	639.638142319
760570.966964	762070.966964	762120.966964	762970.966964	right	left	0	900	F	F	1	472.182208883
764443.149173	765943.149173	765993.149173	766843.149173	right	right	1	900	F	F	1	473.722063745
768316.871236	769816.871236	769866.871236	769916.871236	right	left	0	100	F	F	1	572.703184911
771489.574421	772989.574421	773039.574421	773889.574421	right	right	1	900	F	F	1	506.219888199
775395.794309	776895.794309	776945.794309	776995.794309	right	left	0	100	F	F	1	562.739450676
778558.53376	780058.53376	780108.53376	780958.53376	right	right	1	900	E	E	1	551.134024746
782509.667785	784009.667785	784059.667785	784909.667785	right	right	1	900	E	E	1	532.259874507
786441.927659	787941.927659	787991.927659	788841.927659	left	right	0	900	F	F	1	522.152624276
790364.080284	791864.080284	791914.080284	791964.080284	left	right	0	100	E	E	1	525.710558785
793489.790842	794989.790842	795039.790842	795089.790842	left	left	1	100	F	E	0	461.895435554
796551.686278	798051.686278	798101.686278	798951.686278	right	right	1	900	F	F	1	535.97413809
800487.660416	801987.660416	802037.660416	802087.660416	left	left	1	100	E	E	1	412.897226929
803500.557643	805000.557643	805050.557643	805900.557643	left	left	1	900	E	E	1	482.935821978
807383.493465	808883.493465	808933.493465	808983.493465	left	right	0	100	F	F	1	581.466382057
810564.959847	812064.959847	812114.959847	812964.959847	left	left	1	900	F	F	1	634.058455712
814599.018303	816099.018303	816149.018303	816999.018303	left	left	1	900	F	E	0	524.446724282
818523.465027	820023.465027	820073.465027	820123.465027	left	left	1	100	E	E	1	571.115570901
821694.580598	823194.580598	823244.580598	824094.580598	left	right	0	900	E	E	1	511.964903533
825606.545501	827106.545501	827156.545501	828006.545501	left	right	0	900	E	E	1	546.962196888
829553.507698	831053.507698	831103.507698	831153.507698	left	left	1	100	F	F	1	505.565590477
832659.073289	834159.073289	834209.073289	835059.073289	right	left	0	900	E	E	1	450.160090094
836509.233379	838009.233379	838059.233379	838109.233379	right	right	1	100	E	E	1	468.256833102
839577.490212	841077.490212	841127.490212	841977.490212	left	right	0	900	F	F	1	567.229873322
843544.720085	845044.720085	845094.720085	845944.720085	right	right	1	900	F	F	1	608.827697247
847553.547783	849053.547783	849103.547783	849953.547783	left	left	1	900	F	F	1	566.217609378
851519.765392	853019.765392	853069.765392	853119.765392	left	left	1	100	E	E	1	502.085885877
854621.851278	856121.851278	856171.851278	856221.851278	left	right	0	100	E	E	1	451.177239335
857673.028517	859173.028517	859223.028517	859273.028517	right	right	1	100	E	E	1	558.764817974
860831.793335	862331.793335	862381.793335	862431.793335	left	left	1	100	F	F	1	502.228226244
863934.021561	865434.021561	865484.021561	865534.021561	left	right	0	100	F	F	1	496.982997239
867031.004559	868531.004559	868581.004559	868631.004559	right	left	0	100	F	F	1	506.961824751
870137.966383	871637.966383	871687.966383	872537.966383	left	right	0	900	E	E	1	463.530527441
874001.496911	875501.496911	875551.496911	876401.496911	right	left	0	900	F	F	1	472.802179442
877874.29909	879374.29909	879424.29909	879474.29909	right	right	1	100	F	F	1	511.662666728
880985.961757	882485.961757	882535.961757	883385.961757	right	right	1	900	F	F	1	568.574229552
884954.535987	886454.535987	886504.535987	886554.535987	right	right	1	100	E	E	1	466.976062897
888021.512049	889521.512049	889571.512049	890421.512049	right	left	0	900	F	F	1	570.753811173
891992.265861	893492.265861	893542.265861	893592.265861	right	left	0	100	E	E	1	487.372732421
895079.638593	896579.638593	896629.638593	896679.638593	right	left	0	100	F	F	1	556.058312708
898235.696906	899735.696906	899785.696906	900635.696906	right	left	0	900	E	F	0	505.05412235
902140.751028	903640.751028	903690.751028	904540.751028	left	right	0	900	E	E	1	545.985653315
906086.736681	907586.736681	907636.736681	907686.736681	left	left	1	100	F	F	1	513.476991426
909200.213673	910700.213673	910750.213673	910800.213673	left	right	0	100	E	E	1	499.863533523
912300.077206	913800.077206	913850.077206	913900.077206	right	right	1	100	E	F	0	492.697563834
915392.77477	916892.77477	916942.77477	917792.77477	right	left	0	900	E	E	1	460.398486003
919253.173256	920753.173256	920803.173256	920853.173256	left	left	1	100	F	F	1	498.198941125
922351.372197	923851.372197	923901.372197	923951.372197	right	left	0	100	F	F	1	504.979047541
925456.351245	926956.351245	927006.351245	927856.351245	right	right	1	900	F	F	1	530.595041357
929386.946286	930886.946286	930936.946286	930986.946286	right	right	1	100	E	E	1	465.652494995
932452.598781	933952.598781	934002.598781	934852.598781	right	left	0	900	F	F	1	516.967935456
936369.566717	937869.566717	937919.566717	937969.566717	left	right	0	100	E	E	1	668.59432412
939638.161041	941138.161041	941188.161041	942038.161041	right	left	0	900	E	E	1	409.488645285
943447.649686	944947.649686	944997.649686	945047.649686	right	left	0	100	E	F	0	625.562582573
946673.212269	948173.212269	948223.212269	949073.212269	right	right	1	900	E	E	1	523.473394652
950596.685663	952096.685663	952146.685663	952996.685663	right	left	0	900	E	E	1	503.513090882
954500.198754	956000.198754	956050.198754	956100.198754	right	left	0	100	F	F	1	448.718118609
957548.916873	959048.916873	959098.916873	959148.916873	right	right	1	100	F	F	1	524.540384943
960673.457258	962173.457258	962223.457258	963073.457258	left	left	1	900	E	F	0	649.73311944
964723.190377	966223.190377	966273.190377	966323.190377	left	left	1	100	E	E	1	465.437805623
967788.628183	969288.628183	969338.628183	970188.628183	right	left	0	900	F	F	1	470.067453472
971658.695636	973158.695636	973208.695636	973258.695636	left	left	1	100	E	E	1	551.398892505
974810.094529	976310.094529	976360.094529	977210.094529	right	left	0	900	F	F	1	435.692698977
978645.787228	980145.787228	980195.787228	980245.787228	right	right	1	100	E	E	1	513.301044247
981759.088272	983259.088272	983309.088272	984159.088272	right	right	1	900	F	F	1	514.285438209
985673.37371	987173.37371	987223.37371	988073.37371	left	left	1	900	F	F	1	545.238819938
989618.61253	991118.61253	991168.61253	991218.61253	left	right	0	100	F	F	1	580.296419663
992798.90895	994298.90895	994348.90895	994398.90895	right	right	1	100	F	F	1	514.546637209
995913.455587	997413.455587	997463.455587	998313.455587	right	right	1	900	F	F	1	552.828053327
999866.28364	1001366.28364	1001416.28364	1001466.28364	right	right	1	100	E	E	1	610.413258812
1003076.6969	1004576.6969	1004626.6969	1005476.6969	left	left	1	900	E	E	1	477.000196273
1006953.6971	1008453.6971	1008503.6971	1009353.6971	left	right	0	900	F	F	1	527.513321021
1010881.21042	1012381.21042	1012431.21042	1013281.21042	right	right	1	900	E	E	1	484.812658548
1014766.02308	1016266.02308	1016316.02308	1016366.02308	left	left	1	100	F	F	1	628.012263539
1017994.03534	1019494.03534	1019544.03534	1020394.03534	right	right	1	900	E	E	1	573.771558168
1021967.8069	1023467.8069	1023517.8069	1024367.8069	left	right	0	900	E	E	1	519.798643098
1025887.60554	1027387.60554	1027437.60554	1028287.60554	left	right	0	900	E	F	0	509.693450026
1029797.29899	1031297.29899	1031347.29899	1032197.29899	right	left	0	900	E	E	1	594.271992561
1033791.57098	1035291.57098	1035341.57098	1035391.57098	left	left	1	100	E	E	1	473.626894477
1036865.19788	1038365.19788	1038415.19788	1038465.19788	right	left	0	100	F	F	1	571.971202674
1040037.16908	1041537.16908	1041587.16908	1042437.16908	right	left	0	900	E	E	1	502.696059331
1043939.86514	1045439.86514	1045489.86514	1046339.86514	right	right	1	900	E	F	0	637.612548663
1047977.47769	1049477.47769	1049527.47769	1050377.47769	left	right	0	900	E	E	1	598.913154954
1051976.39084	1053476.39084	1053526.39084	1054376.39084	left	left	1	900	E	E	1	652.593942471
1056028.98478	1057528.98478	1057578.98478	1057628.98478	left	left	1	100	E	E	1	428.336509209
1059057.32129	1060557.32129	1060607.32129	1060657.32129	left	left	1	100	E	E	1	518.106443354
1062175.42774	1063675.42774	1063725.42774	1063775.42774	left	right	0	100	F	F	1	575.5949569
1065351.02269	1066851.02269	1066901.02269	1067751.02269	right	left	0	900	E	E	1	473.650156839
1069224.67285	1070724.67285	1070774.67285	1071624.67285	left	left	1	900	F	F	1	651.522580394
1073276.19543	1074776.19543	1074826.19543	1075676.19543	right	left	0	900	E	E	1	509.521517715
1077185.71695	1078685.71695	1078735.71695	1078785.71695	left	left	1	100	F	F	1	394.196356792
1080179.91331	1081679.91331	1081729.91331	1082579.91331	right	right	1	900	E	E	1	484.858643449
1084064.77195	1085564.77195	1085614.77195	1085664.77195	left	left	1	100	E	E	1	549.222956063
1087213.99491	1088713.99491	1088763.99491	1088813.99491	left	right	0	100	F	E	0	441.357497759
1090255.3524	1091755.3524	1091805.3524	1091855.3524	left	left	1	100	E	E	1	513.86852421
1093369.22093	1094869.22093	1094919.22093	1094969.22093	left	left	1	100	F	E	0	502.39124391
1096471.61217	1097971.61217	1098021.61217	1098071.61217	right	right	1	100	F	F	1	453.29707803
1099524.90925	1101024.90925	1101074.90925	1101124.90925	left	left	1	100	E	E	1	469.354281715
