fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
79411.7184762	80911.7184762	80961.7184762	81011.7184762	left	left	1	100	F	F	1	586.630098125
82598.3485743	84098.3485743	84148.3485743	84198.3485743	left	right	0	100	E	E	1	605.978794379
85804.3273687	87304.3273687	87354.3273687	87404.3273687	left	right	0	100	F	F	1	731.053807489
89135.3811761	90635.3811761	90685.3811761	91535.3811761	left	right	0	900	F	F	1	575.948917208
93111.3300934	94611.3300934	94661.3300934	95511.3300934	right	left	0	900	E	E	1	581.206900367
97092.5369937	98592.5369937	98642.5369937	98692.5369937	right	left	0	100	E	E	1	764.556197692
100457.093191	101957.093191	102007.093191	102057.093191	left	left	1	100	F	F	1	629.519436616
103686.612628	105186.612628	105236.612628	105286.612628	left	right	0	100	E	E	1	640.72944526
106927.342073	108427.342073	108477.342073	109327.342073	right	right	1	900	E	E	1	616.64713929
110943.989213	112443.989213	112493.989213	113343.989213	right	left	0	900	E	E	1	688.224030109
115032.213243	116532.213243	116582.213243	116632.213243	right	left	0	100	F	F	1	596.83362027
118229.046863	119729.046863	119779.046863	119829.046863	left	left	1	100	E	E	1	511.857302224
121340.904165	122840.904165	122890.904165	123740.904165	right	left	0	900	E	F	0	530.307216436
125271.211382	126771.211382	126821.211382	126871.211382	right	left	0	100	F	F	1	515.472682011
128386.684064	129886.684064	129936.684064	130786.684064	right	right	1	900	E	F	0	652.800395981
132439.48446	133939.48446	133989.48446	134039.48446	right	right	1	100	E	E	1	557.559014554
135597.043474	137097.043474	137147.043474	137197.043474	right	right	1	100	E	E	1	554.165407684
138751.208882	140251.208882	140301.208882	140351.208882	left	right	0	100	E	F	0	742.179765094
142093.388647	143593.388647	143643.388647	144493.388647	left	left	1	900	E	F	0	744.374879684
146237.763527	147737.763527	147787.763527	147837.763527	right	right	1	100	E	E	1	598.702991532
149436.466518	150936.466518	150986.466518	151836.466518	left	right	0	900	E	E	1	548.100881337
153384.567399	154884.567399	154934.567399	155784.567399	left	left	1	900	E	E	1	671.338921728
157455.906321	158955.906321	159005.906321	159855.906321	left	right	0	900	E	E	1	576.495955495
161432.402277	162932.402277	162982.402277	163832.402277	right	left	0	900	F	E	0	500.807692886
165333.20997	166833.20997	166883.20997	167733.20997	left	left	1	900	E	E	1	724.567393133
169457.777363	170957.777363	171007.777363	171057.777363	left	right	0	100	E	E	1	689.849861791
172747.627225	174247.627225	174297.627225	175147.627225	right	right	1	900	E	F	0	531.877769701
176679.504994	178179.504994	178229.504994	179079.504994	right	right	1	900	F	F	1	611.791757449
180691.296752	182191.296752	182241.296752	182291.296752	right	right	1	100	F	F	1	671.665873916
183962.962626	185462.962626	185512.962626	186362.962626	left	right	0	900	F	F	1	579.31942054
187942.282046	189442.282046	189492.282046	189542.282046	left	left	1	100	E	F	0	604.689110681
191146.971157	192646.971157	192696.971157	192746.971157	right	left	0	100	E	F	0	619.536425277
194366.507582	195866.507582	195916.507582	195966.507582	right	left	0	100	E	F	0	670.612134261
197637.119716	199137.119716	199187.119716	200037.119716	left	right	0	900	E	E	1	505.722867154
201542.842584	203042.842584	203092.842584	203142.842584	left	right	0	100	F	E	0	610.222119625
204753.064703	206253.064703	206303.064703	207153.064703	left	left	1	900	E	E	1	714.119435364
208867.184138	210367.184138	210417.184138	210467.184138	left	left	1	100	F	F	1	631.847269062
212099.031408	213599.031408	213649.031408	214499.031408	right	left	0	900	F	E	0	553.448066574
216052.479474	217552.479474	217602.479474	218452.479474	right	right	1	900	E	E	1	750.818775068
220203.298249	221703.298249	221753.298249	221803.298249	left	left	1	100	F	F	1	488.95249699
223292.250746	224792.250746	224842.250746	224892.250746	right	left	0	100	F	E	0	664.038443982
226556.28919	228056.28919	228106.28919	228156.28919	left	left	1	100	E	E	1	603.291175666
229759.580366	231259.580366	231309.580366	232159.580366	left	right	0	900	F	E	0	568.341162822
233727.921529	235227.921529	235277.921529	236127.921529	right	left	0	900	F	F	1	715.843509048
237843.765038	239343.765038	239393.765038	239443.765038	left	right	0	100	F	F	1	707.303191051
241151.068229	242651.068229	242701.068229	243551.068229	right	left	0	900	E	E	1	630.115633138
245181.183862	246681.183862	246731.183862	246781.183862	left	right	0	100	E	F	0	552.123739524
248333.307601	249833.307601	249883.307601	250733.307601	left	right	0	900	F	F	1	593.169195397
252326.476797	253826.476797	253876.476797	253926.476797	left	right	0	100	F	E	0	736.28501117
255662.761808	257162.761808	257212.761808	258062.761808	right	right	1	900	E	E	1	651.491288627
259714.253097	261214.253097	261264.253097	261314.253097	right	right	1	100	E	E	1	626.149145773
262940.402242	264440.402242	264490.402242	264540.402242	left	right	0	100	F	E	0	669.91232147
266210.314564	267710.314564	267760.314564	267810.314564	right	left	0	100	E	E	1	653.405595334
269463.720159	270963.720159	271013.720159	271863.720159	right	right	1	900	F	F	1	541.580757056
273405.300916	274905.300916	274955.300916	275805.300916	right	left	0	900	E	E	1	630.243232416
277435.544149	278935.544149	278985.544149	279035.544149	left	left	1	100	E	E	1	594.877413718
280630.421562	282130.421562	282180.421562	283030.421562	right	right	1	900	E	E	1	553.639927666
284584.06149	286084.06149	286134.06149	286184.06149	left	left	1	100	E	E	1	533.395001176
287717.456491	289217.456491	289267.456491	290117.456491	left	right	0	900	F	F	1	559.189356406
291676.645848	293176.645848	293226.645848	293276.645848	right	right	1	100	F	E	0	594.033559607
294870.679407	296370.679407	296420.679407	296470.679407	left	right	0	100	E	E	1	622.039091108
298092.718498	299592.718498	299642.718498	299692.718498	left	right	0	100	F	F	1	616.00948928
301308.727988	302808.727988	302858.727988	302908.727988	left	left	1	100	E	E	1	585.048561763
304493.776549	305993.776549	306043.776549	306893.776549	right	left	0	900	F	F	1	654.538962628
308548.315512	310048.315512	310098.315512	310948.315512	right	right	1	900	E	E	1	583.486080063
312531.801592	314031.801592	314081.801592	314931.801592	left	left	1	900	E	E	1	618.015908803
316549.817501	318049.817501	318099.817501	318149.817501	right	right	1	100	F	F	1	674.448203819
319824.265705	321324.265705	321374.265705	321424.265705	left	right	0	100	F	F	1	646.28710915
323070.552814	324570.552814	324620.552814	325470.552814	left	left	1	900	E	F	0	593.598287537
327064.151101	328564.151101	328614.151101	329464.151101	right	left	0	900	E	E	1	516.796108798
330980.94721	332480.94721	332530.94721	333380.94721	left	left	1	900	E	E	1	699.723653378
335080.670864	336580.670864	336630.670864	336680.670864	left	left	1	100	F	F	1	613.679884942
338294.350749	339794.350749	339844.350749	340694.350749	right	right	1	900	E	F	0	667.304464139
342361.655213	343861.655213	343911.655213	343961.655213	left	right	0	100	F	F	1	556.830162226
345518.485375	347018.485375	347068.485375	347918.485375	right	left	0	900	E	E	1	606.837503815
349525.322879	351025.322879	351075.322879	351125.322879	right	left	0	100	F	E	0	617.663156738
352742.986035	354242.986035	354292.986035	355142.986035	right	right	1	900	E	E	1	701.173310399
356844.159346	358344.159346	358394.159346	358444.159346	right	right	1	100	E	F	0	648.906670166
360093.066016	361593.066016	361643.066016	361693.066016	left	left	1	100	E	E	1	557.70876257
363250.774779	364750.774779	364800.774779	365650.774779	right	right	1	900	E	E	1	621.816455619
367272.591234	368772.591234	368822.591234	368872.591234	left	right	0	100	F	E	0	657.933948787
370530.525183	372030.525183	372080.525183	372130.525183	right	right	1	100	F	E	0	604.901847536
373735.427031	375235.427031	375285.427031	375335.427031	left	left	1	100	E	E	1	558.917691976
376894.344722	378394.344722	378444.344722	378494.344722	right	right	1	100	E	E	1	576.892192589
380071.236915	381571.236915	381621.236915	381671.236915	right	right	1	100	E	E	1	590.714454955
383261.95137	384761.95137	384811.95137	385661.95137	right	left	0	900	E	E	1	526.206880708
387188.158251	388688.158251	388738.158251	388788.158251	right	right	1	100	F	F	1	558.282262453
390346.440513	391846.440513	391896.440513	392746.440513	left	right	0	900	E	F	0	513.066309861
394259.506823	395759.506823	395809.506823	395859.506823	left	right	0	100	E	E	1	615.379389106
397474.886212	398974.886212	399024.886212	399874.886212	left	right	0	900	F	E	0	461.071585468
401335.957798	402835.957798	402885.957798	403735.957798	left	left	1	900	F	F	1	711.80095048
405447.758748	406947.758748	406997.758748	407847.758748	left	right	0	900	F	F	1	625.396122773
409473.154871	410973.154871	411023.154871	411873.154871	right	right	1	900	F	F	1	591.508874717
413464.663746	414964.663746	415014.663746	415864.663746	right	left	0	900	E	E	1	577.286737622
417441.950483	418941.950483	418991.950483	419841.950483	right	left	0	900	E	E	1	668.683449382
421510.633933	423010.633933	423060.633933	423110.633933	right	left	0	100	F	E	0	547.272129891
424657.906062	426157.906062	426207.906062	427057.906062	left	right	0	900	E	E	1	518.474833958
428576.380896	430076.380896	430126.380896	430976.380896	right	right	1	900	F	F	1	740.81744914
432717.198346	434217.198346	434267.198346	434317.198346	left	right	0	100	F	F	1	740.495499931
436057.693846	437557.693846	437607.693846	437657.693846	right	left	0	100	E	F	0	706.457056544
439364.150902	440864.150902	440914.150902	441764.150902	right	right	1	900	F	E	0	560.66168534
443324.812587	444824.812587	444874.812587	444924.812587	left	left	1	100	E	E	1	578.659449921
446503.472037	448003.472037	448053.472037	448103.472037	right	right	1	100	F	F	1	564.131669597
449667.603707	451167.603707	451217.603707	452067.603707	left	left	1	900	E	E	1	669.36080759
453736.964515	455236.964515	455286.964515	456136.964515	left	right	0	900	F	E	0	744.342241371
457881.306756	459381.306756	459431.306756	460281.306756	right	left	0	900	F	F	1	598.390362855
461879.697119	463379.697119	463429.697119	464279.697119	left	left	1	900	F	F	1	672.525092849
465952.222212	467452.222212	467502.222212	468352.222212	left	left	1	900	E	E	1	483.772790898
469835.995002	471335.995002	471385.995002	471435.995002	left	right	0	100	F	F	1	623.521448959
473059.516451	474559.516451	474609.516451	475459.516451	right	left	0	900	E	F	0	590.288788844
477049.80524	478549.80524	478599.80524	478649.80524	right	left	0	100	F	F	1	706.056660723
480355.861901	481855.861901	481905.861901	482755.861901	right	left	0	900	F	F	1	552.853942409
484308.715843	485808.715843	485858.715843	485908.715843	left	left	1	100	F	F	1	560.753654247
487469.469498	488969.469498	489019.469498	489869.469498	left	right	0	900	E	E	1	659.813100758
491529.282598	493029.282598	493079.282598	493929.282598	left	left	1	900	E	F	0	846.985268346
495776.267867	497276.267867	497326.267867	498176.267867	right	left	0	900	E	F	0	532.631790809
499708.899658	501208.899658	501258.899658	501308.899658	right	right	1	100	E	E	1	603.532900465
502912.432558	504412.432558	504462.432558	504512.432558	left	left	1	100	E	E	1	584.419326501
506096.851885	507596.851885	507646.851885	508496.851885	left	left	1	900	E	F	0	756.401774168
510253.253659	511753.253659	511803.253659	512653.253659	right	right	1	900	F	F	1	797.570331569
514450.82399	515950.82399	516000.82399	516050.82399	left	left	1	100	E	E	1	516.982653478
517567.806644	519067.806644	519117.806644	519967.806644	left	right	0	900	E	E	1	669.390591278
521637.197235	523137.197235	523187.197235	523237.197235	left	right	0	100	E	E	1	693.611706521
524930.808942	526430.808942	526480.808942	526530.808942	right	left	0	100	E	F	0	730.562896006
528261.371838	529761.371838	529811.371838	530661.371838	right	left	0	900	F	F	1	589.014778099
532250.386616	533750.386616	533800.386616	534650.386616	left	right	0	900	E	E	1	689.820654242
536340.20727	537840.20727	537890.20727	537940.20727	right	left	0	100	F	F	1	673.077127984
539613.284398	541113.284398	541163.284398	541213.284398	right	right	1	100	E	E	1	657.529065172
542870.813463	544370.813463	544420.813463	544470.813463	right	right	1	100	F	E	0	593.890225245
546064.703688	547564.703688	547614.703688	548464.703688	right	right	1	900	E	F	0	470.169863448
549934.873552	551434.873552	551484.873552	551534.873552	right	right	1	100	E	E	1	560.222759907
553095.096312	554595.096312	554645.096312	554695.096312	right	left	0	100	F	E	0	651.467178125
556346.56349	557846.56349	557896.56349	557946.56349	right	left	0	100	F	F	1	666.879068442
559613.442558	561113.442558	561163.442558	561213.442558	right	left	0	100	F	F	1	654.713259384
562868.155818	564368.155818	564418.155818	564468.155818	left	right	0	100	F	F	1	710.572863929
566178.728682	567678.728682	567728.728682	568578.728682	right	right	1	900	F	F	1	602.946481835
570181.675163	571681.675163	571731.675163	572581.675163	right	right	1	900	E	E	1	585.880816591
574167.55598	575667.55598	575717.55598	575767.55598	right	right	1	100	F	F	1	556.869658542
577324.425639	578824.425639	578874.425639	578924.425639	right	right	1	100	F	F	1	570.461106227
580494.886745	581994.886745	582044.886745	582094.886745	right	left	0	100	E	F	0	590.515157044
583685.401902	585185.401902	585235.401902	585285.401902	left	right	0	100	E	E	1	623.100606094
586908.502508	588408.502508	588458.502508	589308.502508	left	right	0	900	E	E	1	550.376766777
590858.879275	592358.879275	592408.879275	592458.879275	right	right	1	100	F	F	1	612.745683439
594071.624958	595571.624958	595621.624958	596471.624958	left	left	1	900	E	E	1	545.778545172
598017.403503	599517.403503	599567.403503	599617.403503	right	right	1	100	F	F	1	544.356854406
601161.760358	602661.760358	602711.760358	602761.760358	right	right	1	100	F	E	0	625.464739888
604387.225098	605887.225098	605937.225098	606787.225098	left	right	0	900	E	E	1	499.334536886
608286.559634	609786.559634	609836.559634	609886.559634	left	left	1	100	E	F	0	631.855405622
611518.41504	613018.41504	613068.41504	613118.41504	left	left	1	100	E	E	1	576.856228881
614695.271269	616195.271269	616245.271269	616295.271269	left	right	0	100	E	E	1	545.409362362
617840.680631	619340.680631	619390.680631	620240.680631	left	right	0	900	E	E	1	548.008350924
621788.688982	623288.688982	623338.688982	623388.688982	left	right	0	100	F	F	1	693.120501883
625081.809484	626581.809484	626631.809484	626681.809484	left	left	1	100	E	F	0	544.589682196
628226.399166	629726.399166	629776.399166	629826.399166	left	right	0	100	E	E	1	638.83953088
631465.238697	632965.238697	633015.238697	633865.238697	left	left	1	900	E	E	1	605.187082869
635470.42578	636970.42578	637020.42578	637870.42578	left	right	0	900	F	F	1	683.472328833
639553.898109	641053.898109	641103.898109	641953.898109	right	left	0	900	F	F	1	499.243127626
643453.141237	644953.141237	645003.141237	645053.141237	left	right	0	100	F	F	1	646.280766948
646699.422003	648199.422003	648249.422003	648299.422003	left	left	1	100	F	F	1	594.828398379
649894.250402	651394.250402	651444.250402	652294.250402	left	left	1	900	E	F	0	394.715173303
653688.965575	655188.965575	655238.965575	655288.965575	left	right	0	100	F	F	1	650.303443396
656939.269019	658439.269019	658489.269019	658539.269019	left	right	0	100	E	E	1	608.378824601
660147.647843	661647.647843	661697.647843	662547.647843	left	right	0	900	E	E	1	505.774010383
664053.421854	665553.421854	665603.421854	666453.421854	left	left	1	900	F	F	1	726.160930444
668179.582784	669679.582784	669729.582784	670579.582784	right	left	0	900	F	E	0	550.289821272
672129.872605	673629.872605	673679.872605	674529.872605	right	right	1	900	F	F	1	549.041523128
676078.914128	677578.914128	677628.914128	677678.914128	right	left	0	100	F	F	1	646.903563407
679325.817692	680825.817692	680875.817692	680925.817692	left	left	1	100	F	E	0	642.029110178
682567.846802	684067.846802	684117.846802	684167.846802	right	left	0	100	E	E	1	693.427927485
685861.274729	687361.274729	687411.274729	688261.274729	right	right	1	900	F	F	1	620.175694722
689881.450424	691381.450424	691431.450424	691481.450424	left	right	0	100	E	E	1	660.648605482
693142.09903	694642.09903	694692.09903	694742.09903	left	left	1	100	F	F	1	608.466026854
696350.565056	697850.565056	697900.565056	698750.565056	left	left	1	900	F	E	0	656.858869168
700407.423926	701907.423926	701957.423926	702807.423926	right	right	1	900	F	F	1	629.067677208
704436.491603	705936.491603	705986.491603	706836.491603	right	right	1	900	F	E	0	499.38873697
708335.88034	709835.88034	709885.88034	709935.88034	right	left	0	100	E	F	0	600.808321719
711536.688662	713036.688662	713086.688662	713936.688662	right	right	1	900	F	F	1	717.677579986
715654.366242	717154.366242	717204.366242	718054.366242	right	right	1	900	F	F	1	616.756754879
719671.122996	721171.122996	721221.122996	722071.122996	right	right	1	900	E	E	1	538.791777851
723609.914774	725109.914774	725159.914774	725209.914774	right	left	0	100	E	E	1	510.851548011
726720.766322	728220.766322	728270.766322	728320.766322	left	right	0	100	E	E	1	618.059594652
729938.825917	731438.825917	731488.825917	732338.825917	left	left	1	900	F	E	0	638.13957684
733976.965494	735476.965494	735526.965494	735576.965494	right	left	0	100	E	E	1	634.291180185
737211.256674	738711.256674	738761.256674	738811.256674	right	left	0	100	E	E	1	602.652587819
740413.909262	741913.909262	741963.909262	742813.909262	left	right	0	900	E	E	1	599.437865901
744413.347128	745913.347128	745963.347128	746813.347128	right	left	0	900	F	F	1	572.072362732
748385.41949	749885.41949	749935.41949	749985.41949	right	left	0	100	E	F	0	632.043029019
751617.462519	753117.462519	753167.462519	754017.462519	left	left	1	900	E	E	1	678.530822763
755695.993342	757195.993342	757245.993342	758095.993342	right	left	0	900	E	E	1	470.411998076
759566.40534	761066.40534	761116.40534	761166.40534	right	right	1	100	E	E	1	677.130674937
762843.536015	764343.536015	764393.536015	765243.536015	left	right	0	900	F	F	1	526.395067087
766769.931082	768269.931082	768319.931082	768369.931082	left	left	1	100	E	E	1	572.059832518
769941.990915	771441.990915	771491.990915	771541.990915	left	left	1	100	E	F	0	525.903168843
773067.894084	774567.894084	774617.894084	774667.894084	right	left	0	100	E	E	1	619.427861534
776287.321945	777787.321945	777837.321945	777887.321945	right	left	0	100	F	F	1	639.067206523
779526.389152	781026.389152	781076.389152	781126.389152	right	left	0	100	F	F	1	595.864669175
782722.253821	784222.253821	784272.253821	784322.253821	right	right	1	100	F	F	1	605.738357423
785927.992178	787427.992178	787477.992178	788327.992178	right	left	0	900	F	E	0	635.42394267
789963.416121	791463.416121	791513.416121	792363.416121	left	left	1	900	F	F	1	636.281510585
793999.697632	795499.697632	795549.697632	795599.697632	right	left	0	100	F	F	1	706.122130627
797305.819762	798805.819762	798855.819762	798905.819762	right	right	1	100	E	E	1	631.85345894
800537.673221	802037.673221	802087.673221	802937.673221	left	left	1	900	F	F	1	579.798837571
804517.472059	806017.472059	806067.472059	806917.472059	left	right	0	900	F	F	1	691.758796647
808609.230855	810109.230855	810159.230855	810209.230855	left	right	0	100	E	E	1	609.668304498
811818.89916	813318.89916	813368.89916	814218.89916	left	left	1	900	F	F	1	686.005195602
815904.904355	817404.904355	817454.904355	818304.904355	right	right	1	900	F	F	1	652.585191104
819957.489547	821457.489547	821507.489547	822357.489547	left	right	0	900	F	F	1	481.201144658
823838.690691	825338.690691	825388.690691	826238.690691	left	right	0	900	F	F	1	569.517005691
827808.207697	829308.207697	829358.207697	829408.207697	right	left	0	100	E	E	1	717.463197253
831125.670894	832625.670894	832675.670894	833525.670894	right	right	1	900	F	E	0	513.74490647
835039.415801	836539.415801	836589.415801	836639.415801	left	left	1	100	F	E	0	600.138577732
838239.554378	839739.554378	839789.554378	839839.554378	left	left	1	100	F	F	1	611.270909928
841450.825288	842950.825288	843000.825288	843850.825288	right	right	1	900	E	F	0	546.019758652
845396.845047	846896.845047	846946.845047	846996.845047	right	right	1	100	F	E	0	576.7310198
848573.576067	850073.576067	850123.576067	850973.576067	right	left	0	900	E	F	0	515.241250264
852488.817317	853988.817317	854038.817317	854088.817317	right	right	1	100	F	E	0	582.398484209
855671.215801	857171.215801	857221.215801	857271.215801	left	left	1	100	F	E	0	564.724745568
858835.940547	860335.940547	860385.940547	861235.940547	left	right	0	900	E	E	1	602.321243342
862838.26179	864338.26179	864388.26179	865238.26179	right	right	1	900	E	F	0	618.385421611
866856.647212	868356.647212	868406.647212	868456.647212	left	left	1	100	F	F	1	609.344065746
870065.991277	871565.991277	871615.991277	871665.991277	right	right	1	100	E	E	1	565.547604446
873231.538882	874731.538882	874781.538882	875631.538882	right	right	1	900	E	E	1	683.675136193
877315.214018	878815.214018	878865.214018	879715.214018	left	left	1	900	E	E	1	622.662704812
881337.876723	882837.876723	882887.876723	882937.876723	right	right	1	100	F	F	1	512.291500132
884450.168223	885950.168223	886000.168223	886050.168223	right	right	1	100	F	F	1	646.284444106
887696.452667	889196.452667	889246.452667	890096.452667	left	left	1	900	F	E	0	667.286698606
891763.739366	893263.739366	893313.739366	894163.739366	right	left	0	900	F	F	1	650.980693093
895814.720059	897314.720059	897364.720059	897414.720059	left	left	1	100	F	E	0	605.537843043
899020.257902	900520.257902	900570.257902	901420.257902	left	left	1	900	E	E	1	545.208078279
902965.46598	904465.46598	904515.46598	905365.46598	right	left	0	900	F	F	1	595.112584838
906960.578565	908460.578565	908510.578565	908560.578565	left	left	1	100	F	F	1	582.891500591
910143.470066	911643.470066	911693.470066	911743.470066	left	right	0	100	E	E	1	699.65330414
913443.12337	914943.12337	914993.12337	915843.12337	left	left	1	900	F	E	0	623.546799196
917466.670169	918966.670169	919016.670169	919066.670169	right	right	1	100	E	E	1	537.754267806
920604.424437	922104.424437	922154.424437	923004.424437	right	left	0	900	E	E	1	737.698459958
924742.122897	926242.122897	926292.122897	926342.122897	left	left	1	100	E	E	1	609.382309552
927951.505206	929451.505206	929501.505206	929551.505206	left	left	1	100	F	F	1	545.604545554
931097.109752	932597.109752	932647.109752	933497.109752	left	left	1	900	E	E	1	566.430876459
935063.540628	936563.540628	936613.540628	937463.540628	right	left	0	900	F	E	0	636.020303377
939099.560932	940599.560932	940649.560932	941499.560932	right	right	1	900	E	F	0	586.434977118
943085.995909	944585.995909	944635.995909	945485.995909	left	right	0	900	E	F	0	633.826006345
947119.821915	948619.821915	948669.821915	948719.821915	right	left	0	100	E	E	1	744.168615372
950463.990531	951963.990531	952013.990531	952863.990531	left	right	0	900	E	E	1	498.353233538
954362.343764	955862.343764	955912.343764	955962.343764	left	right	0	100	F	F	1	680.312597837
957642.656362	959142.656362	959192.656362	960042.656362	left	right	0	900	F	F	1	607.01207142
961649.668433	963149.668433	963199.668433	964049.668433	right	right	1	900	E	F	0	637.523702254
965687.192136	967187.192136	967237.192136	967287.192136	left	left	1	100	E	F	0	590.452948831
968877.645084	970377.645084	970427.645084	970477.645084	right	right	1	100	E	F	0	599.637370069
972077.282454	973577.282454	973627.282454	974477.282454	left	right	0	900	E	F	0	580.171790673
976057.454245	977557.454245	977607.454245	978457.454245	left	left	1	900	F	F	1	532.867683657
979990.321929	981490.321929	981540.321929	981590.321929	right	right	1	100	E	E	1	592.363819738
983182.685749	984682.685749	984732.685749	985582.685749	right	right	1	900	F	F	1	588.324352895
987171.010101	988671.010101	988721.010101	988771.010101	left	left	1	100	F	F	1	591.362950409
990362.373052	991862.373052	991912.373052	992762.373052	right	left	0	900	F	F	1	617.814175628
994380.187227	995880.187227	995930.187227	995980.187227	right	left	0	100	E	F	0	659.21570596
997639.402933	999139.402933	999189.402933	999239.402933	right	left	0	100	F	F	1	588.409674231
1000827.81261	1002327.81261	1002377.81261	1002427.81261	right	left	0	100	E	E	1	712.977483203
1004140.79009	1005640.79009	1005690.79009	1006540.79009	right	left	0	900	F	F	1	508.350628538
1008049.14072	1009549.14072	1009599.14072	1009649.14072	right	right	1	100	E	E	1	550.032238802
1011199.17296	1012699.17296	1012749.17296	1013599.17296	right	left	0	900	E	F	0	622.74895435
1015221.92191	1016721.92191	1016771.92191	1016821.92191	right	left	0	100	E	E	1	684.115333198
1018506.03725	1020006.03725	1020056.03725	1020906.03725	right	right	1	900	F	F	1	585.250128357
1022491.28737	1023991.28737	1024041.28737	1024891.28737	left	right	0	900	F	F	1	575.124211476
1026466.41159	1027966.41159	1028016.41159	1028066.41159	right	left	0	100	E	F	0	610.064739891
1029676.47633	1031176.47633	1031226.47633	1031276.47633	right	right	1	100	E	E	1	666.423332999
1032942.89966	1034442.89966	1034492.89966	1035342.89966	right	right	1	900	F	E	0	807.030778578
1037149.93044	1038649.93044	1038699.93044	1039549.93044	right	right	1	900	F	F	1	637.409433003
1041187.33987	1042687.33987	1042737.33987	1042787.33987	left	right	0	100	F	E	0	632.135259915
1044419.47513	1045919.47513	1045969.47513	1046019.47513	left	right	0	100	E	E	1	639.779752614
1047659.25488	1049159.25488	1049209.25488	1050059.25488	left	left	1	900	E	E	1	574.048839952
1051633.30372	1053133.30372	1053183.30372	1054033.30372	left	left	1	900	E	E	1	526.449992889
1055559.75372	1057059.75372	1057109.75372	1057959.75372	left	left	1	900	F	F	1	599.164608377
1059558.91832	1061058.91832	1061108.91832	1061958.91832	left	left	1	900	F	F	1	549.97220493
1063508.89053	1065008.89053	1065058.89053	1065908.89053	left	right	0	900	F	F	1	750.895399375
1067659.78593	1069159.78593	1069209.78593	1070059.78593	right	right	1	900	F	F	1	704.371151642
1071764.15708	1073264.15708	1073314.15708	1073364.15708	right	right	1	100	F	F	1	620.693951529
1074984.85103	1076484.85103	1076534.85103	1077384.85103	left	right	0	900	E	F	0	577.262474973
1078962.11351	1080462.11351	1080512.11351	1081362.11351	left	left	1	900	F	F	1	723.145364329
1083085.25887	1084585.25887	1084635.25887	1085485.25887	left	left	1	900	F	F	1	674.365131967
1087159.624	1088659.624	1088709.624	1088759.624	right	right	1	100	E	F	0	641.534046746
1090401.15805	1091901.15805	1091951.15805	1092001.15805	left	right	0	100	F	F	1	584.773613266
1093585.93166	1095085.93166	1095135.93166	1095985.93166	left	right	0	900	E	F	0	513.781225796
1097499.71289	1098999.71289	1099049.71289	1099099.71289	left	right	0	100	E	E	1	609.019718053
1100708.73261	1102208.73261	1102258.73261	1103108.73261	right	right	1	900	E	F	0	630.104795266
1104738.8374	1106238.8374	1106288.8374	1106338.8374	left	left	1	100	E	F	0	576.457972046
1107915.29537	1109415.29537	1109465.29537	1110315.29537	right	left	0	900	E	E	1	579.810481559
1111895.10586	1113395.10586	1113445.10586	1114295.10586	right	left	0	900	E	F	0	552.648908366
1115847.75476	1117347.75476	1117397.75476	1118247.75476	left	left	1	900	F	E	0	514.908893835
1119762.66366	1121262.66366	1121312.66366	1122162.66366	left	right	0	900	F	F	1	661.803728939
