fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
94234.0016466	95734.0016466	95784.0016466	95834.0016466	left	right	0	100	E	F	0	678.785874088
97512.7875207	99012.7875207	99062.7875207	99912.7875207	left	right	0	900	E	F	0	672.095426642
101584.882947	103084.882947	103134.882947	103984.882947	right	right	1	900	E	F	0	653.642308677
105638.525256	107138.525256	107188.525256	107238.525256	right	left	0	100	E	F	0	630.309905802
108868.835162	110368.835162	110418.835162	110468.835162	right	right	1	100	F	F	1	520.495393146
111989.330555	113489.330555	113539.330555	113589.330555	left	right	0	100	E	E	1	682.225384432
115271.555939	116771.555939	116821.555939	116871.555939	right	right	1	100	E	E	1	538.225937344
118409.781877	119909.781877	119959.781877	120009.781877	left	left	1	100	E	E	1	571.172895169
121580.954772	123080.954772	123130.954772	123180.954772	left	right	0	100	F	E	0	633.782298968
124814.737071	126314.737071	126364.737071	127214.737071	left	left	1	900	E	E	1	521.263591092
128736.000662	130236.000662	130286.000662	130336.000662	right	left	0	100	E	E	1	607.201180011
131943.201842	133443.201842	133493.201842	133543.201842	right	left	0	100	E	F	0	618.138762556
135161.340605	136661.340605	136711.340605	137561.340605	left	left	1	900	E	F	0	576.982346661
139138.322951	140638.322951	140688.322951	140738.322951	left	left	1	100	F	F	1	534.877798369
142273.20075	143773.20075	143823.20075	144673.20075	right	left	0	900	E	E	1	651.77205913
146324.972809	147824.972809	147874.972809	147924.972809	right	left	0	100	F	F	1	707.024390233
149631.997199	151131.997199	151181.997199	151231.997199	right	right	1	100	F	F	1	553.392498317
152785.389697	154285.389697	154335.389697	155185.389697	left	right	0	900	F	F	1	539.258150499
156724.647848	158224.647848	158274.647848	158324.647848	right	right	1	100	F	F	1	449.252649539
159773.900497	161273.900497	161323.900497	161373.900497	left	right	0	100	E	E	1	703.567310752
163077.467808	164577.467808	164627.467808	165477.467808	right	right	1	900	F	F	1	666.357017698
167143.824826	168643.824826	168693.824826	168743.824826	right	left	0	100	E	E	1	680.951010807
170424.775837	171924.775837	171974.775837	172024.775837	left	left	1	100	E	E	1	648.154575429
173672.930412	175172.930412	175222.930412	176072.930412	left	left	1	900	E	F	0	691.203835241
177764.134247	179264.134247	179314.134247	180164.134247	left	right	0	900	E	E	1	584.22221552
181748.356463	183248.356463	183298.356463	183348.356463	left	left	1	100	E	E	1	535.030008209
184883.386471	186383.386471	186433.386471	187283.386471	right	right	1	900	F	F	1	783.898106777
189067.284578	190567.284578	190617.284578	190667.284578	right	right	1	100	E	F	0	626.298068072
192293.582646	193793.582646	193843.582646	194693.582646	left	left	1	900	F	F	1	539.246719748
196232.829366	197732.829366	197782.829366	198632.829366	right	right	1	900	E	E	1	778.311254097
200411.14062	201911.14062	201961.14062	202811.14062	right	left	0	900	E	E	1	610.691617928
204421.832238	205921.832238	205971.832238	206821.832238	right	right	1	900	E	E	1	596.968753565
208418.800991	209918.800991	209968.800991	210018.800991	left	right	0	100	F	E	0	656.089548146
211674.890539	213174.890539	213224.890539	213274.890539	left	right	0	100	E	E	1	652.761725475
214927.652265	216427.652265	216477.652265	216527.652265	left	right	0	100	E	E	1	649.687386126
218177.339651	219677.339651	219727.339651	220577.339651	left	right	0	900	F	F	1	508.403284827
222085.742936	223585.742936	223635.742936	224485.742936	right	left	0	900	E	E	1	521.177576373
226006.920512	227506.920512	227556.920512	228406.920512	left	left	1	900	E	E	1	650.512202611
230057.432715	231557.432715	231607.432715	232457.432715	left	left	1	900	F	F	1	576.783817697
234034.216532	235534.216532	235584.216532	235634.216532	right	left	0	100	E	E	1	618.770563841
237252.987096	238752.987096	238802.987096	238852.987096	left	right	0	100	F	F	1	591.791768234
240444.778864	241944.778864	241994.778864	242044.778864	left	left	1	100	E	E	1	503.618087373
243548.396952	245048.396952	245098.396952	245948.396952	right	right	1	900	E	E	1	671.198941168
247619.595893	249119.595893	249169.595893	249219.595893	right	left	0	100	F	F	1	606.336768734
250825.932662	252325.932662	252375.932662	252425.932662	left	left	1	100	E	E	1	607.997915712
254033.930577	255533.930577	255583.930577	256433.930577	right	left	0	900	E	F	0	462.775745337
257896.706323	259396.706323	259446.706323	259496.706323	right	left	0	100	F	F	1	529.122116658
261025.828439	262525.828439	262575.828439	263425.828439	left	left	1	900	F	F	1	696.404458426
265122.232898	266622.232898	266672.232898	266722.232898	right	right	1	100	F	F	1	620.762094584
268342.994992	269842.994992	269892.994992	269942.994992	right	left	0	100	E	E	1	647.685482053
271590.680475	273090.680475	273140.680475	273990.680475	right	left	0	900	E	E	1	587.779587895
275578.460062	277078.460062	277128.460062	277178.460062	left	left	1	100	E	E	1	529.501475601
278707.961538	280207.961538	280257.961538	281107.961538	right	right	1	900	E	F	0	618.004846602
282725.966385	284225.966385	284275.966385	284325.966385	right	right	1	100	E	E	1	650.568110865
285976.534495	287476.534495	287526.534495	288376.534495	left	right	0	900	E	E	1	734.239260648
290110.773756	291610.773756	291660.773756	291710.773756	right	left	0	100	E	F	0	726.076756488
293436.850513	294936.850513	294986.850513	295036.850513	left	left	1	100	E	E	1	529.281661248
296566.132174	298066.132174	298116.132174	298966.132174	right	left	0	900	F	F	1	585.710419906
300551.842594	302051.842594	302101.842594	302151.842594	right	left	0	100	E	E	1	580.792123128
303732.634717	305232.634717	305282.634717	306132.634717	left	left	1	900	F	F	1	750.958968552
307883.593685	309383.593685	309433.593685	310283.593685	right	right	1	900	F	F	1	634.854557384
311918.448243	313418.448243	313468.448243	313518.448243	left	right	0	100	E	E	1	654.490153094
315172.938396	316672.938396	316722.938396	316772.938396	left	right	0	100	F	F	1	706.50656397
318479.44496	319979.44496	320029.44496	320879.44496	left	left	1	900	E	F	0	377.112883819
322256.557844	323756.557844	323806.557844	323856.557844	right	right	1	100	F	F	1	526.646876037
325383.20472	326883.20472	326933.20472	326983.20472	left	left	1	100	F	F	1	648.659277272
328631.863997	330131.863997	330181.863997	331031.863997	right	right	1	900	F	E	0	695.330936576
332727.194934	334227.194934	334277.194934	334327.194934	right	right	1	100	F	F	1	579.337991747
335906.532925	337406.532925	337456.532925	337506.532925	left	right	0	100	E	F	0	622.812140928
339129.345066	340629.345066	340679.345066	340729.345066	right	left	0	100	E	E	1	605.316617772
342334.661684	343834.661684	343884.661684	344734.661684	left	right	0	900	E	E	1	535.464010633
346270.125695	347770.125695	347820.125695	348670.125695	left	left	1	900	E	E	1	732.848432897
350402.974128	351902.974128	351952.974128	352002.974128	left	right	0	100	F	F	1	573.90604904
353576.880177	355076.880177	355126.880177	355176.880177	left	left	1	100	F	F	1	539.910629279
356716.790806	358216.790806	358266.790806	358316.790806	right	right	1	100	F	F	1	532.122111716
359848.912918	361348.912918	361398.912918	362248.912918	left	right	0	900	E	E	1	548.244764994
363797.157683	365297.157683	365347.157683	365397.157683	left	left	1	100	F	F	1	549.777425427
366946.935108	368446.935108	368496.935108	369346.935108	right	right	1	900	E	E	1	538.203059068
370885.138167	372385.138167	372435.138167	372485.138167	left	left	1	100	F	F	1	607.890520065
374093.028687	375593.028687	375643.028687	375693.028687	right	right	1	100	F	F	1	518.199440763
377211.228128	378711.228128	378761.228128	379611.228128	right	left	0	900	F	F	1	589.580862325
381200.80899	382700.80899	382750.80899	383600.80899	right	right	1	900	F	F	1	653.504750999
385254.313741	386754.313741	386804.313741	386854.313741	left	right	0	100	F	F	1	689.018938685
388543.33268	390043.33268	390093.33268	390943.33268	left	right	0	900	F	F	1	512.21954184
392455.552222	393955.552222	394005.552222	394055.552222	right	right	1	100	F	F	1	686.884288925
395742.436511	397242.436511	397292.436511	398142.436511	left	left	1	900	E	E	1	760.585692816
399903.022204	401403.022204	401453.022204	402303.022204	left	right	0	900	F	F	1	597.18533951
403900.207543	405400.207543	405450.207543	405500.207543	left	right	0	100	F	F	1	647.419598796
407147.627142	408647.627142	408697.627142	409547.627142	left	left	1	900	E	E	1	599.58234918
411147.209491	412647.209491	412697.209491	413547.209491	right	right	1	900	F	E	0	589.582246424
415136.791737	416636.791737	416686.791737	416736.791737	right	left	0	100	F	E	0	676.582940721
418413.374678	419913.374678	419963.374678	420813.374678	left	left	1	900	F	F	1	705.589607952
422518.964286	424018.964286	424068.964286	424918.964286	left	left	1	900	F	F	1	656.347921382
426575.312207	428075.312207	428125.312207	428975.312207	left	right	0	900	E	E	1	546.102763181
430521.414971	432021.414971	432071.414971	432921.414971	right	left	0	900	F	E	0	624.364132763
434545.779103	436045.779103	436095.779103	436145.779103	left	left	1	100	E	E	1	567.732820948
437713.511924	439213.511924	439263.511924	439313.511924	right	left	0	100	F	F	1	691.173219267
441004.685144	442504.685144	442554.685144	442604.685144	left	right	0	100	E	E	1	644.900232726
444249.585376	445749.585376	445799.585376	445849.585376	left	left	1	100	E	E	1	598.404190777
447447.989567	448947.989567	448997.989567	449047.989567	right	left	0	100	E	E	1	598.95963412
450646.949201	452146.949201	452196.949201	453046.949201	left	right	0	900	F	F	1	639.162140375
454686.111342	456186.111342	456236.111342	456286.111342	left	left	1	100	E	E	1	607.197165063
457893.308507	459393.308507	459443.308507	459493.308507	left	left	1	100	F	F	1	573.013712566
461066.322219	462566.322219	462616.322219	463466.322219	right	right	1	900	E	E	1	684.096048705
465150.418268	466650.418268	466700.418268	467550.418268	left	left	1	900	F	F	1	626.625051599
469177.04332	470677.04332	470727.04332	471577.04332	right	left	0	900	E	E	1	543.016233485
473120.059553	474620.059553	474670.059553	474720.059553	left	left	1	100	F	F	1	590.925974216
476310.985527	477810.985527	477860.985527	478710.985527	right	left	0	900	E	F	0	532.631266106
480243.616793	481743.616793	481793.616793	481843.616793	right	left	0	100	F	E	0	612.968019142
483456.584813	484956.584813	485006.584813	485856.584813	left	left	1	900	E	E	1	527.480481295
487384.065294	488884.065294	488934.065294	488984.065294	left	left	1	100	E	E	1	545.451169489
490529.516463	492029.516463	492079.516463	492129.516463	left	left	1	100	E	E	1	493.017922385
493622.534386	495122.534386	495172.534386	496022.534386	right	left	0	900	F	F	1	749.766199906
497772.300586	499272.300586	499322.300586	499372.300586	left	left	1	100	F	F	1	518.433211482
500890.733797	502390.733797	502440.733797	503290.733797	right	left	0	900	F	F	1	566.589017278
504857.322814	506357.322814	506407.322814	507257.322814	left	right	0	900	F	F	1	462.729883363
508720.052698	510220.052698	510270.052698	511120.052698	right	right	1	900	E	E	1	644.424913831
512764.477612	514264.477612	514314.477612	514364.477612	right	left	0	100	F	E	0	636.855513906
516001.333125	517501.333125	517551.333125	518401.333125	right	left	0	900	F	E	0	648.975409016
520050.308534	521550.308534	521600.308534	522450.308534	right	right	1	900	E	E	1	509.808948292
523960.117483	525460.117483	525510.117483	525560.117483	right	right	1	100	E	E	1	618.252537621
527178.37002	528678.37002	528728.37002	529578.37002	right	left	0	900	F	F	1	509.085096883
531087.455117	532587.455117	532637.455117	532687.455117	left	left	1	100	E	E	1	591.527353203
534278.98247	535778.98247	535828.98247	535878.98247	left	right	0	100	E	E	1	645.569744773
537524.552215	539024.552215	539074.552215	539924.552215	right	right	1	900	E	E	1	565.263441427
541489.815657	542989.815657	543039.815657	543889.815657	right	left	0	900	F	F	1	562.400309866
545452.215967	546952.215967	547002.215967	547852.215967	left	left	1	900	F	F	1	627.709084372
549479.925051	550979.925051	551029.925051	551879.925051	right	right	1	900	F	F	1	557.814857773
553437.739909	554937.739909	554987.739909	555837.739909	right	left	0	900	F	F	1	625.918887287
557463.658796	558963.658796	559013.658796	559063.658796	left	left	1	100	F	F	1	582.15444437
560645.81324	562145.81324	562195.81324	563045.81324	left	right	0	900	E	E	1	560.553092868
564606.366333	566106.366333	566156.366333	567006.366333	right	right	1	900	F	F	1	753.602023435
568759.968357	570259.968357	570309.968357	571159.968357	left	left	1	900	E	E	1	673.876013218
572833.84437	574333.84437	574383.84437	575233.84437	left	right	0	900	F	F	1	535.338887185
576769.183257	578269.183257	578319.183257	578369.183257	right	left	0	100	F	F	1	618.977368296
579988.160625	581488.160625	581538.160625	582388.160625	left	right	0	900	E	F	0	539.681652164
583927.842277	585427.842277	585477.842277	586327.842277	left	right	0	900	F	F	1	573.096570726
587900.938848	589400.938848	589450.938848	590300.938848	left	right	0	900	E	E	1	467.646732592
591768.585581	593268.585581	593318.585581	594168.585581	left	right	0	900	E	F	0	470.658181655
595639.243762	597139.243762	597189.243762	598039.243762	right	right	1	900	E	E	1	717.911059311
599757.154822	601257.154822	601307.154822	601357.154822	left	right	0	100	F	F	1	530.484020457
602887.638842	604387.638842	604437.638842	604487.638842	right	left	0	100	E	E	1	582.492110025
606070.130952	607570.130952	607620.130952	607670.130952	right	right	1	100	E	E	1	671.529885835
609341.660838	610841.660838	610891.660838	611741.660838	right	right	1	900	E	F	0	514.510746536
613256.171585	614756.171585	614806.171585	614856.171585	left	left	1	100	E	E	1	569.651564838
616425.823149	617925.823149	617975.823149	618825.823149	right	left	0	900	E	E	1	477.539952296
620303.363102	621803.363102	621853.363102	622703.363102	left	left	1	900	F	F	1	637.675170132
624341.038272	625841.038272	625891.038272	625941.038272	left	left	1	100	F	F	1	542.20177134
627483.240043	628983.240043	629033.240043	629083.240043	left	left	1	100	F	E	0	528.342419129
630611.582462	632111.582462	632161.582462	632211.582462	right	left	0	100	E	E	1	718.538948711
633930.121411	635430.121411	635480.121411	635530.121411	right	right	1	100	F	F	1	604.834205302
637134.955616	638634.955616	638684.955616	638734.955616	left	left	1	100	F	F	1	584.516513328
640319.47213	641819.47213	641869.47213	641919.47213	right	right	1	100	E	E	1	510.490932657
643429.963062	644929.963062	644979.963062	645829.963062	right	left	0	900	E	E	1	520.955956169
647350.919019	648850.919019	648900.919019	648950.919019	left	right	0	100	E	E	1	640.113465465
650591.032484	652091.032484	652141.032484	652991.032484	right	right	1	900	E	E	1	674.426352138
654665.458836	656165.458836	656215.458836	657065.458836	right	left	0	900	E	E	1	583.676099689
658649.134936	660149.134936	660199.134936	661049.134936	right	right	1	900	F	F	1	669.611739079
662718.746675	664218.746675	664268.746675	664318.746675	right	right	1	100	E	E	1	581.51842011
665900.265095	667400.265095	667450.265095	668300.265095	left	left	1	900	E	E	1	560.74592047
669861.011015	671361.011015	671411.011015	672261.011015	right	left	0	900	F	F	1	634.019146155
673895.030162	675395.030162	675445.030162	676295.030162	right	right	1	900	E	E	1	633.361600999
677928.391763	679428.391763	679478.391763	679528.391763	left	right	0	100	F	F	1	644.918241654
681173.310004	682673.310004	682723.310004	682773.310004	right	left	0	100	E	E	1	669.804393906
684443.114398	685943.114398	685993.114398	686043.114398	right	left	0	100	E	E	1	567.385941884
687610.50034	689110.50034	689160.50034	690010.50034	right	right	1	900	F	F	1	727.362285521
691737.862626	693237.862626	693287.862626	694137.862626	right	right	1	900	E	E	1	649.308085307
695787.170711	697287.170711	697337.170711	697387.170711	left	left	1	100	E	E	1	587.69334152
698974.864052	700474.864052	700524.864052	700574.864052	right	left	0	100	F	F	1	683.050596614
702257.914649	703757.914649	703807.914649	704657.914649	left	left	1	900	F	E	0	722.29380762
706380.208457	707880.208457	707930.208457	707980.208457	right	left	0	100	E	E	1	569.887145267
709550.095602	711050.095602	711100.095602	711950.095602	right	left	0	900	F	E	0	618.488449162
713568.584051	715068.584051	715118.584051	715968.584051	right	left	0	900	F	F	1	585.269952638
717553.854004	719053.854004	719103.854004	719953.854004	right	right	1	900	F	E	0	625.488681814
721579.342686	723079.342686	723129.342686	723179.342686	right	right	1	100	F	F	1	582.095665813
724761.438351	726261.438351	726311.438351	727161.438351	left	right	0	900	F	E	0	608.040367547
728769.478719	730269.478719	730319.478719	730369.478719	left	right	0	100	E	E	1	674.095777526
732043.574496	733543.574496	733593.574496	734443.574496	left	left	1	900	F	E	0	564.989239673
736008.563736	737508.563736	737558.563736	737608.563736	right	right	1	100	E	E	1	564.859644554
739173.423381	740673.423381	740723.423381	740773.423381	right	right	1	100	E	E	1	521.051833271
742294.475214	743794.475214	743844.475214	743894.475214	right	right	1	100	E	E	1	463.55588466
745358.031099	746858.031099	746908.031099	746958.031099	left	right	0	100	E	E	1	592.407466078
748550.438565	750050.438565	750100.438565	750950.438565	right	left	0	900	F	F	1	530.833235439
752481.2718	753981.2718	754031.2718	754081.2718	right	left	0	100	F	E	0	659.890036159
755741.161836	757241.161836	757291.161836	758141.161836	left	right	0	900	F	F	1	543.281618254
759684.443455	761184.443455	761234.443455	762084.443455	left	right	0	900	E	E	1	518.543565085
763602.98702	765102.98702	765152.98702	766002.98702	left	right	0	900	F	F	1	503.607798812
767506.594818	769006.594818	769056.594818	769906.594818	right	left	0	900	F	F	1	623.181134264
771529.775953	773029.775953	773079.775953	773129.775953	left	right	0	100	F	F	1	550.839011189
774680.614964	776180.614964	776230.614964	777080.614964	left	left	1	900	F	E	0	670.249660527
778750.864624	780250.864624	780300.864624	780350.864624	right	left	0	100	F	E	0	567.27543243
781918.140057	783418.140057	783468.140057	784318.140057	right	right	1	900	F	F	1	536.23604333
785854.3761	787354.3761	787404.3761	788254.3761	right	right	1	900	F	E	0	675.855595678
789930.231696	791430.231696	791480.231696	792330.231696	left	right	0	900	E	E	1	537.765323042
793867.997019	795367.997019	795417.997019	795467.997019	right	left	0	100	F	F	1	616.542863781
797084.539883	798584.539883	798634.539883	799484.539883	left	left	1	900	E	E	1	677.22177365
801161.761656	802661.761656	802711.761656	802761.761656	right	left	0	100	F	F	1	501.560768795
804263.322425	805763.322425	805813.322425	806663.322425	right	left	0	900	F	F	1	647.40132529
808310.72375	809810.72375	809860.72375	809910.72375	left	right	0	100	F	F	1	699.113130565
811609.836881	813109.836881	813159.836881	814009.836881	left	right	0	900	E	E	1	536.987266003
815546.824147	817046.824147	817096.824147	817946.824147	right	right	1	900	F	F	1	566.640726868
819513.464874	821013.464874	821063.464874	821913.464874	left	left	1	900	E	E	1	636.106347411
823549.571221	825049.571221	825099.571221	825949.571221	right	left	0	900	E	F	0	560.11391245
827509.685134	829009.685134	829059.685134	829109.685134	right	right	1	100	E	E	1	626.744385989
830736.42952	832236.42952	832286.42952	833136.42952	right	left	0	900	E	E	1	545.762102904
834682.191623	836182.191623	836232.191623	837082.191623	left	right	0	900	F	F	1	526.152034351
838608.343657	840108.343657	840158.343657	840208.343657	right	left	0	100	F	F	1	538.368304218
841746.711961	843246.711961	843296.711961	843346.711961	left	left	1	100	F	F	1	496.834019849
844843.545981	846343.545981	846393.545981	847243.545981	left	right	0	900	F	E	0	603.957443041
848847.503424	850347.503424	850397.503424	851247.503424	left	left	1	900	E	E	1	557.560676744
852805.064101	854305.064101	854355.064101	855205.064101	left	right	0	900	E	F	0	641.841125934
856846.905227	858346.905227	858396.905227	858446.905227	right	left	0	100	F	E	0	572.645571485
860019.550798	861519.550798	861569.550798	862419.550798	right	right	1	900	E	E	1	574.294157258
863993.844955	865493.844955	865543.844955	865593.844955	right	right	1	100	F	E	0	583.351188221
867177.196144	868677.196144	868727.196144	869577.196144	left	right	0	900	F	F	1	481.990138909
871059.186283	872559.186283	872609.186283	873459.186283	right	left	0	900	F	F	1	433.768888293
874892.955171	876392.955171	876442.955171	876492.955171	right	right	1	100	F	F	1	619.663526524
878112.618697	879612.618697	879662.618697	879712.618697	right	right	1	100	E	E	1	608.582005812
881321.200703	882821.200703	882871.200703	883721.200703	right	right	1	900	E	E	1	529.503005145
885250.703708	886750.703708	886800.703708	886850.703708	left	right	0	100	F	F	1	551.578034827
888402.281743	889902.281743	889952.281743	890802.281743	left	left	1	900	E	E	1	635.401372804
892437.683116	893937.683116	893987.683116	894037.683116	right	right	1	100	E	F	0	474.059810376
895511.742926	897011.742926	897061.742926	897911.742926	left	right	0	900	E	E	1	403.458081898
899315.201008	900815.201008	900865.201008	900915.201008	left	right	0	100	E	E	1	558.269996363
902473.471005	903973.471005	904023.471005	904073.471005	left	left	1	100	F	F	1	574.078380698
905647.549385	907147.549385	907197.549385	908047.549385	right	left	0	900	F	F	1	511.776398282
909559.325784	911059.325784	911109.325784	911159.325784	left	left	1	100	E	E	1	587.868705636
912747.194489	914247.194489	914297.194489	914347.194489	left	right	0	100	E	E	1	699.748299163
916046.942788	917546.942788	917596.942788	917646.942788	right	right	1	100	F	F	1	592.241545746
919239.184334	920739.184334	920789.184334	920839.184334	right	right	1	100	E	F	0	527.911068809
922367.095403	923867.095403	923917.095403	923967.095403	right	right	1	100	E	E	1	577.218851815
925544.314255	927044.314255	927094.314255	927144.314255	left	left	1	100	F	F	1	453.539593315
928597.853848	930097.853848	930147.853848	930197.853848	left	left	1	100	F	F	1	478.236900584
931676.090749	933176.090749	933226.090749	934076.090749	left	right	0	900	E	E	1	639.811751056
935715.9025	937215.9025	937265.9025	937315.9025	left	right	0	100	F	E	0	550.751425302
938866.653925	940366.653925	940416.653925	941266.653925	right	right	1	900	E	E	1	589.209888263
942855.863813	944355.863813	944405.863813	944455.863813	right	right	1	100	F	F	1	596.515115966
946052.378929	947552.378929	947602.378929	947652.378929	left	right	0	100	E	E	1	603.503608902
949255.882538	950755.882538	950805.882538	950855.882538	left	right	0	100	E	E	1	553.372461605
952409.255	953909.255	953959.255	954809.255	right	left	0	900	E	E	1	568.094452551
956377.349452	957877.349452	957927.349452	958777.349452	left	right	0	900	E	E	1	483.019592622
960260.369045	961760.369045	961810.369045	961860.369045	left	right	0	100	F	F	1	669.757729783
963530.126775	965030.126775	965080.126775	965130.126775	left	right	0	100	E	E	1	666.780164337
966796.906939	968296.906939	968346.906939	968396.906939	right	left	0	100	F	F	1	704.906148555
970101.813088	971601.813088	971651.813088	972501.813088	right	right	1	900	F	F	1	612.485969257
974114.299057	975614.299057	975664.299057	975714.299057	right	left	0	100	E	F	0	633.409027952
977347.708085	978847.708085	978897.708085	979747.708085	left	left	1	900	F	F	1	563.869730894
981311.577816	982811.577816	982861.577816	983711.577816	right	right	1	900	F	E	0	544.201653558
985255.779469	986755.779469	986805.779469	986855.779469	right	left	0	100	F	F	1	642.964483004
988498.743952	989998.743952	990048.743952	990898.743952	left	left	1	900	E	F	0	627.26365701
992526.007609	994026.007609	994076.007609	994926.007609	right	right	1	900	E	E	1	582.232872638
996508.240482	998008.240482	998058.240482	998108.240482	right	right	1	100	E	E	1	564.529413068
999672.769895	1001172.7699	1001222.7699	1001272.7699	left	left	1	100	E	E	1	532.96623734
1002805.73613	1004305.73613	1004355.73613	1005205.73613	left	left	1	900	F	F	1	626.746666107
1006832.4828	1008332.4828	1008382.4828	1008432.4828	right	left	0	100	E	E	1	706.28245148
1010138.76525	1011638.76525	1011688.76525	1011738.76525	left	right	0	100	E	E	1	566.873543914
1013305.63879	1014805.63879	1014855.63879	1015705.63879	right	left	0	900	E	E	1	588.309728027
1017293.94852	1018793.94852	1018843.94852	1018893.94852	left	right	0	100	E	E	1	629.993052757
1020523.94157	1022023.94157	1022073.94157	1022923.94157	left	right	0	900	E	E	1	637.732696212
1024561.67427	1026061.67427	1026111.67427	1026961.67427	left	left	1	900	F	F	1	645.534944934
1028607.20922	1030107.20922	1030157.20922	1031007.20922	right	left	0	900	F	F	1	520.836936118
1032528.04615	1034028.04615	1034078.04615	1034928.04615	right	right	1	900	F	F	1	557.489979345
1036485.53613	1037985.53613	1038035.53613	1038885.53613	right	left	0	900	E	E	1	492.018182641
1040377.55431	1041877.55431	1041927.55431	1041977.55431	right	right	1	100	F	F	1	505.47228694
1043483.0266	1044983.0266	1045033.0266	1045883.0266	left	left	1	900	F	F	1	663.745166975
1047546.77177	1049046.77177	1049096.77177	1049946.77177	left	left	1	900	F	F	1	581.742716356
1051528.51448	1053028.51448	1053078.51448	1053128.51448	left	right	0	100	E	E	1	598.458290153
1054726.97277	1056226.97277	1056276.97277	1057126.97277	left	right	0	900	E	E	1	547.430489648
1058674.40326	1060174.40326	1060224.40326	1061074.40326	left	right	0	900	F	F	1	476.61168126
1062551.01495	1064051.01495	1064101.01495	1064951.01495	right	left	0	900	E	E	1	646.984077241
1066597.99902	1068097.99902	1068147.99902	1068197.99902	right	left	0	100	E	E	1	543.182788214
1069741.18181	1071241.18181	1071291.18181	1072141.18181	left	right	0	900	E	E	1	595.845037537
1073737.02685	1075237.02685	1075287.02685	1075337.02685	left	left	1	100	F	F	1	538.681306785
1076875.70815	1078375.70815	1078425.70815	1078475.70815	right	right	1	100	E	E	1	607.614305474
1080083.32246	1081583.32246	1081633.32246	1081683.32246	left	right	0	100	F	F	1	554.804970375
1083238.12743	1084738.12743	1084788.12743	1085638.12743	left	right	0	900	F	F	1	688.123998705
1087326.25143	1088826.25143	1088876.25143	1089726.25143	right	left	0	900	E	E	1	520.997231598
1091247.24866	1092747.24866	1092797.24866	1093647.24866	left	left	1	900	E	E	1	771.692278927
1095418.94094	1096918.94094	1096968.94094	1097018.94094	left	right	0	100	F	F	1	650.497261311
1098669.4382	1100169.4382	1100219.4382	1100269.4382	right	right	1	100	E	E	1	624.18807708
1101893.62628	1103393.62628	1103443.62628	1104293.62628	right	left	0	900	E	E	1	475.52627221
1105769.15255	1107269.15255	1107319.15255	1107369.15255	right	left	0	100	F	E	0	669.593732794
1109038.74628	1110538.74628	1110588.74628	1111438.74628	right	right	1	900	F	F	1	623.265122031
1113062.01141	1114562.01141	1114612.01141	1114662.01141	left	left	1	100	F	F	1	571.319906801
