fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
249323.181605	250823.181605	250873.181605	251723.181605	left	left	1	900	E	E	1	553.866789607
253277.048395	254777.048395	254827.048395	254877.048395	left	left	1	100	F	F	1	464.684867073
256341.733262	257841.733262	257891.733262	258741.733262	right	right	1	900	E	F	0	494.535763731
260236.269026	261736.269026	261786.269026	261836.269026	left	right	0	100	E	E	1	603.407165352
263439.676191	264939.676191	264989.676191	265039.676191	left	right	0	100	F	F	1	419.639595881
266459.315787	267959.315787	268009.315787	268859.315787	right	right	1	900	E	E	1	506.645782819
270365.96157	271865.96157	271915.96157	272765.96157	right	left	0	900	E	E	1	275.967154763
274041.928725	275541.928725	275591.928725	275641.928725	right	right	1	100	E	E	1	424.190591439
277066.119316	278566.119316	278616.119316	278666.119316	left	left	1	100	E	E	1	447.059789907
280113.179106	281613.179106	281663.179106	282513.179106	left	left	1	900	F	E	0	492.414117015
284005.593223	285505.593223	285555.593223	286405.593223	right	right	1	900	F	F	1	430.038791699
287835.632015	289335.632015	289385.632015	290235.632015	right	right	1	900	E	E	1	624.761115249
291860.39313	293360.39313	293410.39313	294260.39313	left	right	0	900	E	E	1	546.695762584
295807.088892	297307.088892	297357.088892	297407.088892	left	left	1	100	E	E	1	507.954378462
298915.043271	300415.043271	300465.043271	300515.043271	left	left	1	100	E	E	1	455.418451323
301970.461722	303470.461722	303520.461722	304370.461722	left	right	0	900	E	E	1	450.300309413
305820.762032	307320.762032	307370.762032	307420.762032	right	left	0	100	F	F	1	446.665311631
308867.427343	310367.427343	310417.427343	310467.427343	left	right	0	100	F	F	1	679.560299377
312146.987643	313646.987643	313696.987643	314546.987643	right	left	0	900	E	E	1	391.833792306
315938.821435	317438.821435	317488.821435	317538.821435	left	right	0	100	E	E	1	610.915590235
319149.737025	320649.737025	320699.737025	320749.737025	right	left	0	100	F	F	1	551.364734447
322301.10176	323801.10176	323851.10176	323901.10176	left	left	1	100	E	E	1	391.190200561
325292.29196	326792.29196	326842.29196	327692.29196	right	right	1	900	F	F	1	420.719606429
329113.011567	330613.011567	330663.011567	330713.011567	left	left	1	100	F	F	1	467.40880691
332180.420373	333680.420373	333730.420373	334580.420373	right	right	1	900	E	E	1	537.218299936
336117.638673	337617.638673	337667.638673	338517.638673	left	right	0	900	F	F	1	471.17313796
339988.811811	341488.811811	341538.811811	341588.811811	right	left	0	100	F	F	1	545.908726181
343134.720538	344634.720538	344684.720538	345534.720538	left	right	0	900	F	F	1	450.317152552
346985.03769	348485.03769	348535.03769	348585.03769	right	left	0	100	E	E	1	561.184137668
350146.221828	351646.221828	351696.221828	352546.221828	left	right	0	900	E	E	1	459.004272621
354005.2261	355505.2261	355555.2261	356405.2261	right	left	0	900	F	F	1	553.397175238
357958.623276	359458.623276	359508.623276	360358.623276	left	right	0	900	E	E	1	513.915213864
361872.53849	363372.53849	363422.53849	364272.53849	left	right	0	900	F	F	1	451.995001715
365724.533491	367224.533491	367274.533491	368124.533491	left	right	0	900	E	E	1	440.238586999
369564.772078	371064.772078	371114.772078	371164.772078	left	left	1	100	E	E	1	440.811659861
372605.583738	374105.583738	374155.583738	375005.583738	left	left	1	900	E	E	1	510.696098789
376516.279837	378016.279837	378066.279837	378916.279837	right	right	1	900	E	E	1	583.545816544
380499.825653	381999.825653	382049.825653	382899.825653	left	left	1	900	F	F	1	383.54697174
384283.372625	385783.372625	385833.372625	386683.372625	right	left	0	900	F	F	1	515.959299691
388199.331925	389699.331925	389749.331925	390599.331925	right	left	0	900	E	E	1	588.855062572
392188.186987	393688.186987	393738.186987	394588.186987	left	right	0	900	E	E	1	599.938719653
396188.125707	397688.125707	397738.125707	398588.125707	right	right	1	900	F	F	1	514.352052305
400102.477759	401602.477759	401652.477759	401702.477759	right	left	0	100	E	E	1	566.486683827
403268.964443	404768.964443	404818.964443	404868.964443	left	left	1	100	F	F	1	519.424451083
406388.388894	407888.388894	407938.388894	408788.388894	left	right	0	900	F	F	1	567.619036533
410356.007931	411856.007931	411906.007931	412756.007931	right	left	0	900	E	E	1	475.54470897
414231.55264	415731.55264	415781.55264	415831.55264	left	right	0	100	E	E	1	517.340199594
417348.892839	418848.892839	418898.892839	418948.892839	right	left	0	100	E	E	1	517.959545352
420466.852385	421966.852385	422016.852385	422066.852385	right	right	1	100	F	F	1	490.848053006
423557.700438	425057.700438	425107.700438	425957.700438	left	right	0	900	F	F	1	571.530812294
427529.23125	429029.23125	429079.23125	429129.23125	right	left	0	100	E	E	1	499.528153606
430628.759404	432128.759404	432178.759404	433028.759404	left	left	1	900	F	F	1	620.083516269
434648.84292	436148.84292	436198.84292	436248.84292	left	left	1	100	E	E	1	460.678132875
437709.521053	439209.521053	439259.521053	440109.521053	right	right	1	900	F	F	1	508.565388489
441618.086441	443118.086441	443168.086441	444018.086441	right	left	0	900	E	E	1	438.028633771
445456.115075	446956.115075	447006.115075	447056.115075	left	left	1	100	F	F	1	564.185021295
448620.300096	450120.300096	450170.300096	450220.300096	left	left	1	100	F	F	1	468.731657274
451689.031754	453189.031754	453239.031754	453289.031754	right	left	0	100	E	E	1	397.344887006
454686.376641	456186.376641	456236.376641	457086.376641	right	left	0	900	F	F	1	487.440133159
458573.816774	460073.816774	460123.816774	460973.816774	right	right	1	900	E	E	1	600.340107583
462574.156881	464074.156881	464124.156881	464974.156881	left	right	0	900	F	F	1	534.439639692
466508.596521	468008.596521	468058.596521	468908.596521	left	left	1	900	F	F	1	538.346005257
470446.942526	471946.942526	471996.942526	472046.942526	left	right	0	100	E	F	0	439.872046048
473486.814572	474986.814572	475036.814572	475086.814572	left	right	0	100	F	F	1	434.143168696
476520.957741	478020.957741	478070.957741	478120.957741	left	left	1	100	F	F	1	460.175189747
479581.132931	481081.132931	481131.132931	481981.132931	right	left	0	900	E	E	1	564.673877053
483545.806808	485045.806808	485095.806808	485145.806808	right	right	1	100	F	F	1	477.464758916
486623.271567	488123.271567	488173.271567	488223.271567	right	right	1	100	F	F	1	467.465835553
489690.737402	491190.737402	491240.737402	492090.737402	right	right	1	900	F	E	0	492.029232995
493582.766635	495082.766635	495132.766635	495182.766635	right	right	1	100	F	F	1	463.500383591
496646.267019	498146.267019	498196.267019	499046.267019	left	left	1	900	F	F	1	579.802717862
500626.069737	502126.069737	502176.069737	502226.069737	left	right	0	100	F	F	1	538.596689889
503764.666427	505264.666427	505314.666427	505364.666427	right	left	0	100	F	F	1	586.006226519
506950.672653	508450.672653	508500.672653	509350.672653	left	left	1	900	F	F	1	456.803051808
510807.475705	512307.475705	512357.475705	512407.475705	right	right	1	100	E	E	1	513.397317635
513920.873023	515420.873023	515470.873023	515520.873023	left	left	1	100	F	F	1	575.731924232
517096.604947	518596.604947	518646.604947	519496.604947	right	left	0	900	E	E	1	425.521238337
520922.126185	522422.126185	522472.126185	522522.126185	right	right	1	100	E	E	1	454.816217669
523976.942403	525476.942403	525526.942403	525576.942403	right	right	1	100	E	E	1	416.020955395
526992.963358	528492.963358	528542.963358	529392.963358	left	left	1	900	F	F	1	610.640531962
531003.60389	532503.60389	532553.60389	532603.60389	left	left	1	100	E	E	1	400.949127562
534004.553018	535504.553018	535554.553018	536404.553018	right	right	1	900	F	F	1	623.024862876
538027.577881	539527.577881	539577.577881	539627.577881	left	left	1	100	F	F	1	376.937557811
541004.515438	542504.515438	542554.515438	542604.515438	right	left	0	100	F	F	1	492.888214492
544097.403653	545597.403653	545647.403653	545697.403653	right	right	1	100	F	F	1	333.424151475
547030.827804	548530.827804	548580.827804	549430.827804	left	right	0	900	F	F	1	579.487303742
551010.315108	552510.315108	552560.315108	553410.315108	right	right	1	900	F	F	1	497.065828535
554907.380937	556407.380937	556457.380937	556507.380937	left	left	1	100	F	F	1	593.560102186
558100.941039	559600.941039	559650.941039	560500.941039	right	right	1	900	E	E	1	479.945620304
561980.886659	563480.886659	563530.886659	564380.886659	left	right	0	900	E	E	1	517.255818141
565898.142477	567398.142477	567448.142477	567498.142477	right	right	1	100	F	F	1	447.498954904
568945.641432	570445.641432	570495.641432	571345.641432	right	left	0	900	E	E	1	519.029800829
572864.671233	574364.671233	574414.671233	574464.671233	left	right	0	100	F	F	1	454.506245166
575919.177478	577419.177478	577469.177478	577519.177478	left	left	1	100	E	E	1	364.473262111
578883.65074	580383.65074	580433.65074	580483.65074	right	left	0	100	F	F	1	569.503623791
582053.154364	583553.154364	583603.154364	584453.154364	right	right	1	900	E	E	1	427.747489766
585880.901854	587380.901854	587430.901854	587480.901854	right	left	0	100	E	E	1	581.118386236
589062.02024	590562.02024	590612.02024	591462.02024	left	right	0	900	F	F	1	536.008043222
592998.028283	594498.028283	594548.028283	594598.028283	right	left	0	100	E	E	1	556.011641664
596154.039925	597654.039925	597704.039925	597754.039925	right	left	0	100	E	E	1	635.78561855
599389.825544	600889.825544	600939.825544	600989.825544	left	right	0	100	F	F	1	514.483226347
602504.30877	604004.30877	604054.30877	604104.30877	left	right	0	100	F	F	1	473.099330337
605577.4081	607077.4081	607127.4081	607977.4081	right	right	1	900	F	F	1	523.817655564
609501.225756	611001.225756	611051.225756	611101.225756	left	right	0	100	F	F	1	537.784092923
612639.009849	614139.009849	614189.009849	614239.009849	left	right	0	100	F	F	1	478.366845766
615717.376695	617217.376695	617267.376695	617317.376695	right	left	0	100	E	E	1	515.191926306
618832.568621	620332.568621	620382.568621	620432.568621	left	left	1	100	F	F	1	495.692127147
621928.260748	623428.260748	623478.260748	624328.260748	left	left	1	900	F	F	1	555.990665975
625884.251414	627384.251414	627434.251414	627484.251414	right	left	0	100	F	F	1	637.988892363
629122.240306	630622.240306	630672.240306	631522.240306	right	left	0	900	E	E	1	377.97336334
632900.21367	634400.21367	634450.21367	634500.21367	left	right	0	100	E	E	1	630.819794052
636131.033464	637631.033464	637681.033464	637731.033464	left	left	1	100	F	F	1	446.593572388
639177.627036	640677.627036	640727.627036	641577.627036	right	left	0	900	F	F	1	471.825454443
643049.452491	644549.452491	644599.452491	645449.452491	left	right	0	900	E	E	1	383.180246391
646832.632737	648332.632737	648382.632737	649232.632737	right	right	1	900	F	F	1	529.35585718
650761.988594	652261.988594	652311.988594	653161.988594	left	left	1	900	E	E	1	494.46224729
654656.450841	656156.450841	656206.450841	657056.450841	left	right	0	900	E	E	1	440.490367142
658496.941209	659996.941209	660046.941209	660896.941209	left	left	1	900	E	E	1	453.825099008
662350.766308	663850.766308	663900.766308	663950.766308	right	left	0	100	F	F	1	541.121495871
665491.887803	666991.887803	667041.887803	667091.887803	left	left	1	100	E	E	1	406.657847604
668498.545651	669998.545651	670048.545651	670898.545651	right	left	0	900	F	F	1	578.822676719
672477.368328	673977.368328	674027.368328	674877.368328	left	right	0	900	E	E	1	493.492930249
676370.861258	677870.861258	677920.861258	678770.861258	left	right	0	900	E	E	1	429.148784009
680200.010042	681700.010042	681750.010042	682600.010042	right	left	0	900	F	F	1	527.533962917
684127.544005	685627.544005	685677.544005	686527.544005	right	left	0	900	E	E	1	491.064412692
688018.608418	689518.608418	689568.608418	690418.608418	left	left	1	900	F	E	0	464.726088223
691883.334506	693383.334506	693433.334506	693483.334506	left	right	0	100	E	E	1	435.689516687
694919.024023	696419.024023	696469.024023	696519.024023	right	right	1	100	F	F	1	512.201081212
698031.225104	699531.225104	699581.225104	699631.225104	right	left	0	100	F	F	1	489.018315038
701120.243419	702620.243419	702670.243419	702720.243419	right	right	1	100	E	E	1	494.267522821
704214.510942	705714.510942	705764.510942	705814.510942	left	left	1	100	E	E	1	604.949123547
707419.460065	708919.460065	708969.460065	709819.460065	left	left	1	900	F	F	1	485.622191009
711305.082256	712805.082256	712855.082256	713705.082256	left	right	0	900	F	F	1	597.592797666
715302.675054	716802.675054	716852.675054	716902.675054	left	left	1	100	F	F	1	504.802209634
718407.477263	719907.477263	719957.477263	720007.477263	right	right	1	100	E	E	1	603.741467681
721611.218731	723111.218731	723161.218731	724011.218731	left	right	0	900	F	F	1	584.946375384
725596.165107	727096.165107	727146.165107	727196.165107	right	right	1	100	E	E	1	475.073422402
728671.238529	730171.238529	730221.238529	731071.238529	left	right	0	900	E	E	1	495.611340675
732566.84987	734066.84987	734116.84987	734166.84987	right	right	1	100	F	F	1	523.770730535
735690.6206	737190.6206	737240.6206	737290.6206	right	left	0	100	E	E	1	550.089172002
738840.709772	740340.709772	740390.709772	740440.709772	left	right	0	100	E	E	1	477.040912572
741917.750685	743417.750685	743467.750685	744317.750685	right	right	1	900	F	E	0	548.266949385
745866.017634	747366.017634	747416.017634	747466.017634	right	left	0	100	F	F	1	412.812147461
748878.829782	750378.829782	750428.829782	750478.829782	left	right	0	100	F	F	1	473.715967229
751952.545749	753452.545749	753502.545749	754352.545749	left	left	1	900	E	E	1	420.074359917
755772.620109	757272.620109	757322.620109	758172.620109	left	left	1	900	E	E	1	572.922444159
759745.542553	761245.542553	761295.542553	762145.542553	right	left	0	900	E	E	1	363.207724417
763508.750277	765008.750277	765058.750277	765108.750277	left	left	1	100	F	F	1	499.372362494
766608.12264	768108.12264	768158.12264	768208.12264	left	right	0	100	F	F	1	415.731075394
769623.853715	771123.853715	771173.853715	771223.853715	right	left	0	100	E	E	1	508.914217108
772732.767932	774232.767932	774282.767932	775132.767932	right	left	0	900	F	F	1	516.385550302
776649.153483	778149.153483	778199.153483	778249.153483	right	left	0	100	E	E	1	432.31236421
779681.465847	781181.465847	781231.465847	781281.465847	left	right	0	100	E	E	1	455.052166438
782736.518013	784236.518013	784286.518013	785136.518013	right	left	0	900	E	E	1	518.238636432
786654.75665	788154.75665	788204.75665	789054.75665	left	right	0	900	E	E	1	550.525852759
790605.282502	792105.282502	792155.282502	792205.282502	right	right	1	100	F	F	1	504.329987375
793709.61249	795209.61249	795259.61249	795309.61249	right	left	0	100	E	E	1	427.672013753
796737.284504	798237.284504	798287.284504	798337.284504	right	right	1	100	E	E	1	471.535981211
799808.820485	801308.820485	801358.820485	802208.820485	left	left	1	900	E	E	1	681.581855797
803890.402341	805390.402341	805440.402341	805490.402341	right	left	0	100	F	F	1	567.698306919
807058.100647	808558.100647	808608.100647	808658.100647	right	right	1	100	F	F	1	449.089330528
810107.189978	811607.189978	811657.189978	812507.189978	left	left	1	900	F	F	1	522.347512533
814029.537491	815529.537491	815579.537491	816429.537491	left	right	0	900	F	F	1	460.864984824
817890.402475	819390.402475	819440.402475	820290.402475	right	left	0	900	F	F	1	391.453289988
821681.855765	823181.855765	823231.855765	823281.855765	left	left	1	100	E	E	1	575.942499051
824857.798264	826357.798264	826407.798264	827257.798264	left	right	0	900	F	F	1	542.422946701
828800.221211	830300.221211	830350.221211	830400.221211	right	left	0	100	E	E	1	530.768836297
831930.990047	833430.990047	833480.990047	834330.990047	right	right	1	900	E	E	1	522.101435914
835853.091483	837353.091483	837403.091483	837453.091483	left	right	0	100	F	F	1	504.98302434
838958.074508	840458.074508	840508.074508	841358.074508	left	right	0	900	F	F	1	352.120009179
842710.194517	844210.194517	844260.194517	845110.194517	left	left	1	900	F	F	1	447.029080931
846557.223598	848057.223598	848107.223598	848957.223598	right	right	1	900	F	F	1	511.636219949
850468.859818	851968.859818	852018.859818	852868.859818	left	left	1	900	F	F	1	494.688677319
854363.548495	855863.548495	855913.548495	856763.548495	right	right	1	900	E	E	1	496.296474296
858259.844969	859759.844969	859809.844969	859859.844969	right	left	0	100	F	F	1	561.031425694
861420.876395	862920.876395	862970.876395	863820.876395	right	right	1	900	E	E	1	543.888920127
865364.765315	866864.765315	866914.765315	867764.765315	right	left	0	900	F	F	1	446.654909156
869211.420224	870711.420224	870761.420224	870811.420224	right	right	1	100	F	F	1	423.589594066
872235.009818	873735.009818	873785.009818	874635.009818	left	right	0	900	F	F	1	537.780717492
876172.790536	877672.790536	877722.790536	877772.790536	left	right	0	100	E	E	1	493.33217862
879266.122714	880766.122714	880816.122714	881666.122714	left	left	1	900	E	E	1	498.488691054
883164.611406	884664.611406	884714.611406	885564.611406	left	left	1	900	F	E	0	513.413172783
887078.024578	888578.024578	888628.024578	888678.024578	right	right	1	100	E	E	1	433.777481506
890111.80206	891611.80206	891661.80206	892511.80206	right	right	1	900	F	F	1	449.68505632
893961.487116	895461.487116	895511.487116	896361.487116	right	left	0	900	E	E	1	496.919741094
897858.406857	899358.406857	899408.406857	899458.406857	left	right	0	100	E	E	1	606.914157378
901065.321015	902565.321015	902615.321015	902665.321015	left	left	1	100	F	F	1	450.392946842
904115.713961	905615.713961	905665.713961	905715.713961	left	right	0	100	F	F	1	448.53957235
907164.253534	908664.253534	908714.253534	909564.253534	right	left	0	900	F	F	1	484.85346617
911049.107	912549.107	912599.107	912649.107	left	left	1	100	E	E	1	543.428679705
914192.53568	915692.53568	915742.53568	916592.53568	right	left	0	900	F	F	1	583.129371021
918175.665051	919675.665051	919725.665051	920575.665051	right	right	1	900	E	E	1	523.366792904
922099.031844	923599.031844	923649.031844	923699.031844	right	right	1	100	E	E	1	334.963600606
925033.995444	926533.995444	926583.995444	927433.995444	left	left	1	900	E	E	1	615.891978335
929049.887423	930549.887423	930599.887423	930649.887423	right	left	0	100	E	E	1	442.978660983
932092.866084	933592.866084	933642.866084	934492.866084	left	left	1	900	F	F	1	677.841523224
936170.707607	937670.707607	937720.707607	938570.707607	right	right	1	900	F	F	1	505.183689704
940075.891296	941575.891296	941625.891296	942475.891296	right	right	1	900	F	F	1	582.44348583
944058.334782	945558.334782	945608.334782	946458.334782	left	left	1	900	F	E	0	474.387967536
947932.72275	949432.72275	949482.72275	950332.72275	left	left	1	900	E	E	1	528.908493114
951861.631243	953361.631243	953411.631243	954261.631243	right	left	0	900	F	F	1	362.840661359
955624.471904	957124.471904	957174.471904	957224.471904	left	left	1	100	F	F	1	443.500598106
958667.972502	960167.972502	960217.972502	960267.972502	left	right	0	100	E	E	1	523.181649374
961791.154152	963291.154152	963341.154152	963391.154152	right	right	1	100	E	E	1	336.896987426
964728.051139	966228.051139	966278.051139	967128.051139	right	right	1	900	E	E	1	557.559775854
968685.610915	970185.610915	970235.610915	971085.610915	right	left	0	900	F	F	1	443.897209004
972529.508124	974029.508124	974079.508124	974929.508124	left	right	0	900	F	F	1	395.757500621
976325.265625	977825.265625	977875.265625	977925.265625	right	right	1	100	F	F	1	337.593239705
979262.858864	980762.858864	980812.858864	981662.858864	right	right	1	900	E	E	1	589.519380524
983252.378245	984752.378245	984802.378245	985652.378245	left	right	0	900	E	E	1	525.209041525
987177.587286	988677.587286	988727.587286	989577.587286	left	right	0	900	F	F	1	372.90583927
990950.493126	992450.493126	992500.493126	992550.493126	left	left	1	100	E	E	1	539.635295027
994090.128421	995590.128421	995640.128421	995690.128421	right	left	0	100	E	E	1	597.904555415
997288.032976	998788.032976	998838.032976	999688.032976	right	left	0	900	E	E	1	354.884016824
1001042.91699	1002542.91699	1002592.91699	1003442.91699	right	right	1	900	E	E	1	458.426875448
1004901.34387	1006401.34387	1006451.34387	1006501.34387	right	right	1	100	E	E	1	454.958975959
1007956.30284	1009456.30284	1009506.30284	1009556.30284	left	left	1	100	E	E	1	499.807930376
1011056.11077	1012556.11077	1012606.11077	1012656.11077	left	right	0	100	E	E	1	494.895105457
1014151.00588	1015651.00588	1015701.00588	1016551.00588	left	right	0	900	F	F	1	414.758568847
1017965.76445	1019465.76445	1019515.76445	1020365.76445	right	right	1	900	F	F	1	526.724729576
1021892.48918	1023392.48918	1023442.48918	1023492.48918	left	left	1	100	E	E	1	547.592824108
1025040.082	1026540.082	1026590.082	1027440.082	right	right	1	900	F	F	1	474.125072739
1028914.20708	1030414.20708	1030464.20708	1031314.20708	right	left	0	900	F	F	1	631.659136684
1032945.86621	1034445.86621	1034495.86621	1034545.86621	left	right	0	100	E	F	0	515.092166341
1036060.95838	1037560.95838	1037610.95838	1037660.95838	right	right	1	100	F	F	1	481.949309822
1039142.90769	1040642.90769	1040692.90769	1041542.90769	left	right	0	900	F	F	1	509.825730394
1043052.73342	1044552.73342	1044602.73342	1044652.73342	right	right	1	100	E	E	1	480.443158972
1046133.17658	1047633.17658	1047683.17658	1047733.17658	right	right	1	100	E	E	1	358.513089884
1049091.68967	1050591.68967	1050641.68967	1050691.68967	left	right	0	100	E	E	1	588.478679156
1052280.16835	1053780.16835	1053830.16835	1053880.16835	right	right	1	100	E	E	1	522.444471697
1055402.61282	1056902.61282	1056952.61282	1057802.61282	right	left	0	900	E	E	1	335.188145322
1059137.80096	1060637.80096	1060687.80096	1061537.80096	left	left	1	900	F	F	1	635.160600748
1063172.96156	1064672.96156	1064722.96156	1064772.96156	left	right	0	100	E	E	1	616.657475091
1066389.61904	1067889.61904	1067939.61904	1068789.61904	right	left	0	900	E	E	1	402.663064715
1070192.2821	1071692.2821	1071742.2821	1071792.2821	left	left	1	100	F	F	1	481.053671748
1073273.33578	1074773.33578	1074823.33578	1074873.33578	right	right	1	100	E	E	1	471.561554682
1076344.89733	1077844.89733	1077894.89733	1078744.89733	right	left	0	900	E	E	1	435.235963296
1080180.13329	1081680.13329	1081730.13329	1081780.13329	right	right	1	100	F	F	1	435.300648227
1083215.43394	1084715.43394	1084765.43394	1084815.43394	right	right	1	100	F	F	1	490.534103325
1086305.96805	1087805.96805	1087855.96805	1087905.96805	right	left	0	100	F	F	1	594.88831042
1089500.85636	1091000.85636	1091050.85636	1091900.85636	left	right	0	900	E	E	1	394.297516887
