fixonset	cueonset	cueoffset	taronset	cueside	tarside	valid	soa	target	response	correct	RT
133333.277432	134833.277432	134883.277432	134933.277432	left	left	1	100	F	F	1	472.870992062
136406.148424	137906.148424	137956.148424	138006.148424	left	right	0	100	E	F	0	561.485434731
139567.633859	141067.633859	141117.633859	141967.633859	right	right	1	900	E	E	1	516.292073023
143483.925932	144983.925932	145033.925932	145883.925932	right	right	1	900	F	F	1	464.590867297
147348.516799	148848.516799	148898.516799	149748.516799	left	left	1	900	F	F	1	609.689232617
151358.206032	152858.206032	152908.206032	152958.206032	right	right	1	100	F	F	1	472.093712936
154430.299745	155930.299745	155980.299745	156030.299745	right	right	1	100	F	F	1	443.860407547
157474.160152	158974.160152	159024.160152	159874.160152	left	right	0	900	F	F	1	403.235446689
161277.395599	162777.395599	162827.395599	162877.395599	left	left	1	100	E	E	1	468.309345263
164345.704944	165845.704944	165895.704944	165945.704944	left	right	0	100	E	E	1	537.634248598
167483.339193	168983.339193	169033.339193	169083.339193	right	right	1	100	F	F	1	408.536074325
170491.875267	171991.875267	172041.875267	172891.875267	right	right	1	900	E	E	1	576.714449941
174468.589717	175968.589717	176018.589717	176868.589717	left	left	1	900	E	E	1	578.281254762
178446.870972	179946.870972	179996.870972	180046.870972	right	left	0	100	F	F	1	541.834806103
181588.705778	183088.705778	183138.705778	183988.705778	left	left	1	900	E	E	1	495.236110678
185483.941888	186983.941888	187033.941888	187083.941888	left	left	1	100	F	F	1	403.829048475
188487.770937	189987.770937	190037.770937	190087.770937	right	left	0	100	E	E	1	559.788449548
191647.559386	193147.559386	193197.559386	193247.559386	left	right	0	100	E	E	1	454.601473075
194702.16086	196202.16086	196252.16086	197102.16086	left	right	0	900	F	F	1	539.459595656
198641.620455	200141.620455	200191.620455	200241.620455	left	left	1	100	E	E	1	373.452375857
201615.072831	203115.072831	203165.072831	203215.072831	right	left	0	100	F	F	1	510.308855277
204725.381686	206225.381686	206275.381686	206325.381686	left	left	1	100	F	F	1	369.609881473
207694.991568	209194.991568	209244.991568	209294.991568	right	right	1	100	E	E	1	449.021734593
210744.013302	212244.013302	212294.013302	213144.013302	right	left	0	900	E	E	1	438.485615991
214582.498918	216082.498918	216132.498918	216982.498918	left	right	0	900	E	E	1	529.960988319
218512.459907	220012.459907	220062.459907	220912.459907	right	left	0	900	F	F	1	442.36394323
222354.82385	223854.82385	223904.82385	223954.82385	right	left	0	100	E	E	1	516.323091876
225471.146942	226971.146942	227021.146942	227871.146942	right	left	0	900	F	F	1	454.120365033
229325.267307	230825.267307	230875.267307	231725.267307	left	left	1	900	E	E	1	416.789918655
233142.057225	234642.057225	234692.057225	235542.057225	left	right	0	900	F	F	1	485.629307158
237027.686533	238527.686533	238577.686533	239427.686533	left	left	1	900	F	F	1	464.434059382
240892.120592	242392.120592	242442.120592	242492.120592	right	left	0	100	F	F	1	543.594466984
244035.715059	245535.715059	245585.715059	246435.715059	left	right	0	900	F	F	1	329.390759332
247765.105818	249265.105818	249315.105818	249365.105818	left	left	1	100	F	F	1	402.390768769
250767.496587	252267.496587	252317.496587	252367.496587	right	left	0	100	E	E	1	415.00029856
253782.496886	255282.496886	255332.496886	256182.496886	left	right	0	900	F	F	1	279.790879391
257462.287765	258962.287765	259012.287765	259862.287765	right	right	1	900	E	E	1	561.952669903
261424.240435	262924.240435	262974.240435	263024.240435	right	right	1	100	E	E	1	519.341938809
264543.582374	266043.582374	266093.582374	266143.582374	left	left	1	100	E	E	1	377.766070234
267521.348444	269021.348444	269071.348444	269121.348444	right	left	0	100	F	F	1	619.404195442
270740.752639	272240.752639	272290.752639	273140.752639	left	left	1	900	E	E	1	459.121217175
274599.873857	276099.873857	276149.873857	276199.873857	left	left	1	100	F	F	1	435.283050092
277635.156907	279135.156907	279185.156907	279235.156907	left	left	1	100	E	E	1	399.048433099
280634.20534	282134.20534	282184.20534	283034.20534	right	right	1	900	E	E	1	409.598744462
284443.804084	285943.804084	285993.804084	286843.804084	right	left	0	900	F	F	1	297.781778381
288141.585863	289641.585863	289691.585863	290541.585863	right	right	1	900	F	F	1	490.808451235
292032.394314	293532.394314	293582.394314	294432.394314	left	right	0	900	F	F	1	550.205266978
295982.599581	297482.599581	297532.599581	297582.599581	left	right	0	100	E	E	1	533.410430929
299116.010012	300616.010012	300666.010012	300716.010012	right	right	1	100	E	E	1	507.584336697
302223.594348	303723.594348	303773.594348	304623.594348	left	right	0	900	F	F	1	434.297553246
306057.891902	307557.891902	307607.891902	307657.891902	left	right	0	100	F	F	1	485.876630298
309143.768532	310643.768532	310693.768532	310743.768532	right	right	1	100	F	F	1	532.860298931
312276.628831	313776.628831	313826.628831	313876.628831	right	right	1	100	F	F	1	408.413460053
315285.042291	316785.042291	316835.042291	317685.042291	left	left	1	900	E	E	1	649.181785824
319334.224077	320834.224077	320884.224077	320934.224077	left	right	0	100	F	F	1	475.746193074
322409.97027	323909.97027	323959.97027	324809.97027	left	left	1	900	E	E	1	523.198423245
326333.168693	327833.168693	327883.168693	327933.168693	right	left	0	100	F	E	0	557.937804045
329491.106497	330991.106497	331041.106497	331091.106497	left	right	0	100	F	F	1	581.507968215
332672.614465	334172.614465	334222.614465	335072.614465	left	left	1	900	F	F	1	428.663759903
336501.278225	338001.278225	338051.278225	338901.278225	left	left	1	900	E	E	1	436.876263099
340338.154488	341838.154488	341888.154488	342738.154488	right	right	1	900	E	E	1	592.997976918
344331.152465	345831.152465	345881.152465	346731.152465	right	left	0	900	E	E	1	430.879090478
348162.031556	349662.031556	349712.031556	349762.031556	left	right	0	100	F	F	1	485.055435299
351247.086991	352747.086991	352797.086991	353647.086991	left	left	1	900	F	F	1	317.800272999
354964.887264	356464.887264	356514.887264	357364.887264	right	left	0	900	E	E	1	504.974150061
358869.861414	360369.861414	360419.861414	361269.861414	right	left	0	900	F	F	1	385.451127922
362655.312542	364155.312542	364205.312542	365055.312542	left	right	0	900	E	E	1	451.743057986
366507.0556	368007.0556	368057.0556	368907.0556	right	left	0	900	F	F	1	560.264695723
370467.320296	371967.320296	372017.320296	372067.320296	right	left	0	100	E	F	0	505.489111895
373572.809408	375072.809408	375122.809408	375972.809408	right	left	0	900	E	E	1	643.941884358
377616.751292	379116.751292	379166.751292	380016.751292	right	left	0	900	E	F	0	404.982409996
381421.733702	382921.733702	382971.733702	383821.733702	right	right	1	900	F	E	0	597.016000122
385418.749702	386918.749702	386968.749702	387018.749702	right	right	1	100	E	E	1	392.065069941
388410.814772	389910.814772	389960.814772	390810.814772	right	left	0	900	F	F	1	338.61139899
392149.426171	393649.426171	393699.426171	393749.426171	left	left	1	100	F	F	1	518.757910526
395268.184082	396768.184082	396818.184082	396868.184082	right	right	1	100	E	E	1	503.0166466
398371.200728	399871.200728	399921.200728	399971.200728	right	right	1	100	E	E	1	581.81976264
401553.020491	403053.020491	403103.020491	403953.020491	right	left	0	900	F	F	1	506.01767121
405459.038162	406959.038162	407009.038162	407059.038162	right	right	1	100	F	F	1	395.389274349
408454.427436	409954.427436	410004.427436	410854.427436	right	left	0	900	F	E	0	415.095883371
412269.52332	413769.52332	413819.52332	414669.52332	left	left	1	900	E	F	0	542.001005474
416211.524325	417711.524325	417761.524325	418611.524325	left	right	0	900	F	F	1	394.127876463
420005.652202	421505.652202	421555.652202	422405.652202	left	left	1	900	E	E	1	556.426750234
423962.078952	425462.078952	425512.078952	425562.078952	left	right	0	100	E	E	1	498.810831077
427060.889783	428560.889783	428610.889783	428660.889783	right	right	1	100	E	E	1	476.873895173
430137.763678	431637.763678	431687.763678	432537.763678	left	right	0	900	E	E	1	557.096045665
434094.859724	435594.859724	435644.859724	436494.859724	right	right	1	900	F	F	1	491.871642576
437986.731366	439486.731366	439536.731366	440386.731366	right	left	0	900	F	F	1	531.620873288
441918.35224	443418.35224	443468.35224	444318.35224	right	right	1	900	F	F	1	474.06055047
445792.41279	447292.41279	447342.41279	448192.41279	right	right	1	900	F	F	1	455.059263213
449647.472053	451147.472053	451197.472053	451247.472053	right	left	0	100	E	E	1	491.406736979
452738.87879	454238.87879	454288.87879	455138.87879	left	left	1	900	F	F	1	496.532639812
456635.41143	458135.41143	458185.41143	458235.41143	right	left	0	100	E	E	1	477.823867684
459713.235298	461213.235298	461263.235298	461313.235298	right	right	1	100	E	E	1	511.176846535
462824.412144	464324.412144	464374.412144	465224.412144	right	left	0	900	F	F	1	508.045503865
466732.457648	468232.457648	468282.457648	468332.457648	left	right	0	100	F	F	1	472.866748049
469805.324396	471305.324396	471355.324396	471405.324396	right	right	1	100	F	F	1	420.795129527
472826.119526	474326.119526	474376.119526	475226.119526	left	right	0	900	E	E	1	482.283736226
476708.403262	478208.403262	478258.403262	479108.403262	right	left	0	900	E	E	1	447.184746201
480555.588008	482055.588008	482105.588008	482955.588008	left	right	0	900	E	E	1	427.590147938
484383.178156	485883.178156	485933.178156	486783.178156	left	right	0	900	F	F	1	453.889697202
488237.067853	489737.067853	489787.067853	490637.067853	left	left	1	900	F	F	1	522.044420611
492159.112274	493659.112274	493709.112274	493759.112274	right	right	1	100	E	E	1	412.787955189
495171.900229	496671.900229	496721.900229	497571.900229	left	left	1	900	E	E	1	500.511222519
499072.411452	500572.411452	500622.411452	500672.411452	left	left	1	100	F	F	1	381.739039121
502054.150491	503554.150491	503604.150491	503654.150491	left	right	0	100	F	F	1	475.788348576
505129.938839	506629.938839	506679.938839	507529.938839	left	left	1	900	F	F	1	415.754153875
508945.692993	510445.692993	510495.692993	510545.692993	left	left	1	100	E	E	1	510.388299997
512056.081293	513556.081293	513606.081293	513656.081293	right	left	0	100	E	E	1	545.40184351
515201.483137	516701.483137	516751.483137	516801.483137	right	left	0	100	F	F	1	403.811673098
518205.29481	519705.29481	519755.29481	519805.29481	right	right	1	100	F	F	1	403.133105691
521208.427916	522708.427916	522758.427916	522808.427916	left	left	1	100	E	E	1	378.410879344
524186.838795	525686.838795	525736.838795	525786.838795	left	left	1	100	F	F	1	509.6478335
527296.486628	528796.486628	528846.486628	528896.486628	left	left	1	100	F	F	1	528.977135355
530425.463764	531925.463764	531975.463764	532025.463764	left	left	1	100	E	E	1	516.64808464
533542.111848	535042.111848	535092.111848	535142.111848	right	left	0	100	E	E	1	592.073104953
536734.184953	538234.184953	538284.184953	538334.184953	right	right	1	100	F	F	1	456.340885345
539790.525839	541290.525839	541340.525839	541390.525839	left	right	0	100	E	E	1	527.540426492
542918.066265	544418.066265	544468.066265	544518.066265	right	left	0	100	F	F	1	545.105479655
546063.171745	547563.171745	547613.171745	547663.171745	right	left	0	100	F	F	1	584.752751469
549247.924496	550747.924496	550797.924496	550847.924496	left	right	0	100	E	E	1	484.552444875
552332.476941	553832.476941	553882.476941	554732.476941	right	left	0	900	F	F	1	406.892579423
556139.369521	557639.369521	557689.369521	557739.369521	left	right	0	100	E	E	1	576.63682221
559316.006343	560816.006343	560866.006343	561716.006343	left	right	0	900	E	E	1	446.475105225
563162.481448	564662.481448	564712.481448	565562.481448	right	left	0	900	E	E	1	493.84412957
567056.325578	568556.325578	568606.325578	568656.325578	right	right	1	100	E	E	1	516.914326625
570173.239904	571673.239904	571723.239904	572573.239904	right	right	1	900	F	F	1	478.900366633
574052.140271	575552.140271	575602.140271	576452.140271	right	left	0	900	F	E	0	469.703043768
577921.843315	579421.843315	579471.843315	580321.843315	left	right	0	900	F	F	1	595.824865137
581917.66818	583417.66818	583467.66818	583517.66818	left	right	0	100	E	E	1	415.386132695
584933.054313	586433.054313	586483.054313	587333.054313	left	left	1	900	E	E	1	578.433989396
588911.488302	590411.488302	590461.488302	591311.488302	left	right	0	900	E	E	1	384.639151887
592696.127454	594196.127454	594246.127454	594296.127454	right	left	0	100	F	F	1	475.632442506
595771.759896	597271.759896	597321.759896	598171.759896	left	right	0	900	E	E	1	481.519686694
599653.279583	601153.279583	601203.279583	601253.279583	right	left	0	100	E	E	1	557.935324233
602811.214907	604311.214907	604361.214907	605211.214907	left	left	1	900	F	F	1	367.635409514
606578.850317	608078.850317	608128.850317	608178.850317	left	left	1	100	F	F	1	439.527617646
609618.377934	611118.377934	611168.377934	612018.377934	left	left	1	900	E	E	1	371.201597202
613389.579532	614889.579532	614939.579532	615789.579532	right	right	1	900	F	F	1	428.385301965
617217.964834	618717.964834	618767.964834	619617.964834	right	right	1	900	E	E	1	486.909854307
621104.874688	622604.874688	622654.874688	623504.874688	right	right	1	900	E	E	1	526.293815166
625031.168503	626531.168503	626581.168503	627431.168503	left	left	1	900	E	E	1	596.214834017
629027.383337	630527.383337	630577.383337	630627.383337	right	right	1	100	E	E	1	592.459643152
632219.84298	633719.84298	633769.84298	633819.84298	right	left	0	100	E	E	1	480.56445482
635300.407435	636800.407435	636850.407435	637700.407435	left	right	0	900	E	E	1	561.204221291
639261.611656	640761.611656	640811.611656	641661.611656	right	right	1	900	F	F	1	441.156852467
643102.768509	644602.768509	644652.768509	644702.768509	left	left	1	100	E	E	1	426.651376123
646129.419885	647629.419885	647679.419885	648529.419885	left	left	1	900	E	E	1	495.829856507
650025.249741	651525.249741	651575.249741	651625.249741	left	left	1	100	F	F	1	373.366819992
652998.616561	654498.616561	654548.616561	655398.616561	left	right	0	900	F	F	1	318.071011292
656716.687573	658216.687573	658266.687573	659116.687573	left	right	0	900	F	F	1	406.689173968
660523.376747	662023.376747	662073.376747	662123.376747	left	right	0	100	F	F	1	391.054458301
663514.431205	665014.431205	665064.431205	665114.431205	right	left	0	100	F	F	1	439.141246346
666553.572451	668053.572451	668103.572451	668953.572451	right	left	0	900	F	F	1	371.5158266
670325.088278	671825.088278	671875.088278	672725.088278	right	left	0	900	E	E	1	561.544062156
674286.63234	675786.63234	675836.63234	676686.63234	right	right	1	900	F	F	1	494.775042542
678181.407383	679681.407383	679731.407383	680581.407383	right	left	0	900	F	F	1	376.139709184
681957.547092	683457.547092	683507.547092	684357.547092	right	left	0	900	E	E	1	672.286796594
686029.833888	687529.833888	687579.833888	687629.833888	left	right	0	100	F	F	1	552.262799256
689182.096688	690682.096688	690732.096688	690782.096688	right	right	1	100	E	E	1	441.702456008
692223.799144	693723.799144	693773.799144	694623.799144	left	left	1	900	E	E	1	545.013571505
696168.812715	697668.812715	697718.812715	698568.812715	left	right	0	900	E	E	1	493.996519346
700062.809235	701562.809235	701612.809235	702462.809235	left	left	1	900	E	E	1	591.472852618
704054.282087	705554.282087	705604.282087	705654.282087	left	right	0	100	E	E	1	496.454132436
707150.73622	708650.73622	708700.73622	708750.73622	left	left	1	100	F	F	1	395.602549345
710146.338769	711646.338769	711696.338769	712546.338769	right	right	1	900	E	F	0	570.042769815
714116.381539	715616.381539	715666.381539	715716.381539	left	left	1	100	F	F	1	447.320615274
717163.702154	718663.702154	718713.702154	718763.702154	right	left	0	100	E	E	1	462.032361405
720225.734515	721725.734515	721775.734515	721825.734515	left	right	0	100	E	E	1	552.74342458
723378.47794	724878.47794	724928.47794	724978.47794	right	right	1	100	E	E	1	442.245662547
726420.723603	727920.723603	727970.723603	728820.723603	right	right	1	900	F	E	0	450.969326277
730271.692929	731771.692929	731821.692929	731871.692929	right	right	1	100	F	F	1	527.34467553
733399.037604	734899.037604	734949.037604	734999.037604	left	right	0	100	E	E	1	451.194584586
736450.232189	737950.232189	738000.232189	738050.232189	right	left	0	100	F	F	1	581.976009262
739632.208198	741132.208198	741182.208198	741232.208198	right	left	0	100	F	F	1	443.904392858
742676.112591	744176.112591	744226.112591	744276.112591	right	right	1	100	E	E	1	515.855689714
745791.968281	747291.968281	747341.968281	748191.968281	right	left	0	900	E	E	1	521.059457221
749713.027738	751213.027738	751263.027738	752113.027738	left	right	0	900	F	F	1	232.060322825
753345.088061	754845.088061	754895.088061	754945.088061	right	left	0	100	E	E	1	437.542074236
756382.630135	757882.630135	757932.630135	758782.630135	left	right	0	900	F	F	1	440.083696264
760222.713831	761722.713831	761772.713831	762622.713831	right	left	0	900	E	E	1	520.535729614
764143.249561	765643.249561	765693.249561	765743.249561	left	right	0	100	F	F	1	516.72385989
767259.973421	768759.973421	768809.973421	768859.973421	right	right	1	100	E	E	1	457.811462928
770317.784884	771817.784884	771867.784884	772717.784884	right	right	1	900	E	E	1	561.719831982
774279.504716	775779.504716	775829.504716	776679.504716	left	right	0	900	F	F	1	523.192342718
778202.697058	779702.697058	779752.697058	780602.697058	right	left	0	900	F	F	1	478.5810758
782081.278134	783581.278134	783631.278134	783681.278134	right	left	0	100	E	E	1	475.949341267
785157.227476	786657.227476	786707.227476	787557.227476	right	right	1	900	E	E	1	517.740146296
789074.967622	790574.967622	790624.967622	791474.967622	left	right	0	900	E	E	1	424.129531556
792899.097153	794399.097153	794449.097153	795299.097153	left	left	1	900	F	F	1	412.032557663
796711.129711	798211.129711	798261.129711	798311.129711	right	right	1	100	F	F	1	409.928499518
799721.058211	801221.058211	801271.058211	801321.058211	right	right	1	100	F	F	1	571.057919415
802892.11613	804392.11613	804442.11613	804492.11613	left	left	1	100	E	E	1	487.282845596
805979.398976	807479.398976	807529.398976	808379.398976	right	right	1	900	E	E	1	674.292077489
810053.691053	811553.691053	811603.691053	811653.691053	right	left	0	100	F	F	1	494.212940162
813147.903993	814647.903993	814697.903993	815547.903993	left	left	1	900	F	F	1	446.868893598
816994.772887	818494.772887	818544.772887	818594.772887	left	right	0	100	F	F	1	575.51820672
820170.291094	821670.291094	821720.291094	821770.291094	left	left	1	100	E	E	1	561.86443614
823332.15553	824832.15553	824882.15553	824932.15553	right	right	1	100	F	F	1	513.021352321
826445.176882	827945.176882	827995.176882	828845.176882	left	left	1	900	F	E	0	382.08542242
830227.262304	831727.262304	831777.262304	832627.262304	right	left	0	900	E	E	1	456.631786452
834083.894091	835583.894091	835633.894091	836483.894091	left	left	1	900	F	F	1	427.181374614
837911.075466	839411.075466	839461.075466	839511.075466	left	left	1	100	E	E	1	372.117477748
840883.192943	842383.192943	842433.192943	843283.192943	left	left	1	900	E	E	1	513.878440256
844797.071384	846297.071384	846347.071384	846397.071384	left	right	0	100	F	F	1	292.643316836
847689.7147	849189.7147	849239.7147	849289.7147	left	left	1	100	E	E	1	437.085117401
850726.799818	852226.799818	852276.799818	852326.799818	left	left	1	100	E	E	1	408.601224238
853735.401042	855235.401042	855285.401042	855335.401042	right	left	0	100	F	E	0	433.477738347
856768.87878	858268.87878	858318.87878	858368.87878	right	right	1	100	F	F	1	423.934526707
859792.813307	861292.813307	861342.813307	862192.813307	left	left	1	900	F	F	1	624.459106376
863817.272413	865317.272413	865367.272413	866217.272413	right	left	0	900	E	E	1	340.289635593
867557.562049	869057.562049	869107.562049	869157.562049	left	left	1	100	E	E	1	560.70252336
870718.264572	872218.264572	872268.264572	872318.264572	right	left	0	100	E	E	1	453.552912519
873771.817485	875271.817485	875321.817485	875371.817485	right	right	1	100	E	E	1	512.64178312
876884.459268	878384.459268	878434.459268	878484.459268	left	right	0	100	F	F	1	402.789140841
879887.248409	881387.248409	881437.248409	882287.248409	left	right	0	900	E	E	1	508.196432983
883795.444842	885295.444842	885345.444842	885395.444842	left	left	1	100	F	F	1	415.678858782
886811.123701	888311.123701	888361.123701	889211.123701	right	right	1	900	F	F	1	492.218143769
890703.341844	892203.341844	892253.341844	893103.341844	left	right	0	900	F	F	1	655.206679311
894758.548524	896258.548524	896308.548524	896358.548524	right	right	1	100	F	F	1	376.400146565
897734.94867	899234.94867	899284.94867	899334.94867	right	left	0	100	F	F	1	377.097809398
900712.04648	902212.04648	902262.04648	903112.04648	right	left	0	900	F	F	1	495.273071622
904607.319551	906107.319551	906157.319551	907007.319551	right	right	1	900	F	F	1	522.053958944
908529.37351	910029.37351	910079.37351	910129.37351	left	right	0	100	F	F	1	467.13256177
911596.506072	913096.506072	913146.506072	913996.506072	left	right	0	900	E	E	1	437.512614953
915434.018687	916934.018687	916984.018687	917834.018687	right	right	1	900	F	F	1	347.730443309
919181.74913	920681.74913	920731.74913	921581.74913	right	right	1	900	F	F	1	432.883508199
923014.632638	924514.632638	924564.632638	924614.632638	left	right	0	100	E	E	1	540.022968727
926154.655607	927654.655607	927704.655607	928554.655607	left	left	1	900	E	F	0	492.541855588
930047.197463	931547.197463	931597.197463	931647.197463	left	right	0	100	E	E	1	454.197997622
933101.39546	934601.39546	934651.39546	935501.39546	right	right	1	900	F	F	1	568.611947202
937070.007408	938570.007408	938620.007408	939470.007408	left	left	1	900	F	F	1	457.209314329
940927.216722	942427.216722	942477.216722	943327.216722	right	right	1	900	E	E	1	594.557857501
944921.774579	946421.774579	946471.774579	946521.774579	right	right	1	100	E	E	1	386.800149282
947908.574729	949408.574729	949458.574729	949508.574729	left	left	1	100	F	E	0	412.853968161
950921.428697	952421.428697	952471.428697	952521.428697	left	right	0	100	E	E	1	575.325763326
954096.75446	955596.75446	955646.75446	955696.75446	right	left	0	100	F	F	1	599.262660265
957296.01712	958796.01712	958846.01712	958896.01712	left	right	0	100	F	F	1	532.059978345
960428.077099	961928.077099	961978.077099	962828.077099	right	right	1	900	E	E	1	601.414605691
964429.491704	965929.491704	965979.491704	966029.491704	right	right	1	100	E	E	1	516.797304573
967546.289009	969046.289009	969096.289009	969946.289009	right	left	0	900	F	F	1	452.29804995
971398.587059	972898.587059	972948.587059	973798.587059	left	right	0	900	F	F	1	438.205589331
975236.792648	976736.792648	976786.792648	977636.792648	right	left	0	900	E	E	1	355.404186035
978992.196834	980492.196834	980542.196834	981392.196834	right	right	1	900	F	F	1	403.003763643
982795.200598	984295.200598	984345.200598	985195.200598	left	left	1	900	F	F	1	462.873408313
986658.074006	988158.074006	988208.074006	989058.074006	left	right	0	900	E	E	1	429.6600872
990487.734094	991987.734094	992037.734094	992087.734094	left	right	0	100	F	F	1	534.147422166
993621.881516	995121.881516	995171.881516	995221.881516	right	left	0	100	E	E	1	553.608777325
996775.490293	998275.490293	998325.490293	999175.490293	right	left	0	900	E	E	1	617.678596786
1000793.16889	1002293.16889	1002343.16889	1002393.16889	left	right	0	100	E	E	1	521.601111958
1003914.77	1005414.77	1005464.77	1005514.77	left	left	1	100	E	E	1	510.403421474
1007025.17342	1008525.17342	1008575.17342	1009425.17342	right	right	1	900	F	F	1	425.336180458
1010850.5096	1012350.5096	1012400.5096	1012450.5096	left	left	1	100	E	E	1	387.151840172
1013837.66144	1015337.66144	1015387.66144	1016237.66144	left	left	1	900	E	F	0	447.947774283
1017685.60922	1019185.60922	1019235.60922	1019285.60922	left	right	0	100	F	F	1	472.438695989
1020758.04791	1022258.04791	1022308.04791	1023158.04791	left	left	1	900	F	F	1	446.284038782
1024604.33195	1026104.33195	1026154.33195	1026204.33195	right	left	0	100	E	F	0	392.686152939
1027597.01811	1029097.01811	1029147.01811	1029197.01811	left	left	1	100	F	F	1	413.507647674
1030610.52575	1032110.52575	1032160.52575	1032210.52575	right	left	0	100	E	E	1	467.115570508
1033677.64132	1035177.64132	1035227.64132	1035277.64132	left	right	0	100	F	F	1	468.369030311
1036746.01035	1038246.01035	1038296.01035	1038346.01035	right	right	1	100	F	F	1	394.769342205
1039740.7797	1041240.7797	1041290.7797	1042140.7797	right	left	0	900	F	F	1	488.073419334
1043628.85312	1045128.85312	1045178.85312	1046028.85312	right	left	0	900	E	E	1	405.087102131
1047433.94022	1048933.94022	1048983.94022	1049833.94022	right	right	1	900	E	E	1	556.527226328
1051390.46744	1052890.46744	1052940.46744	1052990.46744	right	left	0	100	F	F	1	525.202898386
1054515.67034	1056015.67034	1056065.67034	1056115.67034	left	left	1	100	E	E	1	483.126940867
1057598.79728	1059098.79728	1059148.79728	1059998.79728	right	left	0	900	F	F	1	501.092379314
1061499.88966	1062999.88966	1063049.88966	1063099.88966	left	right	0	100	E	E	1	504.729446856
1064604.61911	1066104.61911	1066154.61911	1067004.61911	right	left	0	900	E	E	1	452.490940539
1068457.11005	1069957.11005	1070007.11005	1070057.11005	right	right	1	100	F	F	1	377.426214139
1071434.53626	1072934.53626	1072984.53626	1073034.53626	right	left	0	100	E	E	1	491.76081992
1074526.29708	1076026.29708	1076076.29708	1076126.29708	left	left	1	100	E	E	1	375.213542387
1077501.51063	1079001.51063	1079051.51063	1079101.51063	right	left	0	100	F	F	1	612.146595786
1080713.65722	1082213.65722	1082263.65722	1083113.65722	left	right	0	900	E	E	1	359.630106986
